Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"SMPL","Simply Good Foods","Food - Confectionery","18.77","0.00%","-10.24%","-6.62%","2.37%","5.76%","8.33","1,737.64","9.65","2.29","1.56%","4.21%","Jan 14,2026","B","C","C","A","-2.50%","1.2"
"YZCAY","Yankuang Energy Group Company Limited Sponsored ADR","Coal","14.47","2.46%","2.96%","18.28%","14.67%","12.58%","NA","13,994.20","8.41","NA","NA","NA","Jan 14,2026","A","C","B","A","0.00%","NA"
"ALB","Albemarle","Chemical - Diversified ","170.63","0.95%","-4.05%","27.76%","180.18%","117.76%","79.35","20,082.73","48.83","3.05","61.54%","16.00%","Jan 13,2026","D","B","B","C","-1.97%","4.06"
"ASTL","Legato Merger","Steel - Producers","4.18","2.39%","1.60%","8.54%","2.97%","NA","117.14","438.62","NA","NA","NA","NA","Jan 13,2026","C","B","B","B","-2.84%",".28"
"APEI","American Public Education","Schools","41.78","0.00%","-3.32%","11.82%","0.38%","-3.74%","433.33","755.59","18.75","1.25","96.36%","15.00%","Jan 13,2026","B","A","D","A","1.95%","1.15"
"CASY","Casey's General Stores","Retail - Convenience Stores","606.50","0.38%","-1.21%","10.60%","0.62%","3.47%","12.4","22,481.09","34.88","2.14","18.78%","16.28%","Jan 13,2026","C","A","D","B","-0.65%","1.32"
"FET","Forum Energy Technologies","Oil and Gas - Mechanical and and Equipment","45.24","0.00%","3.70%","22.03%","0.00%","0.00%","42.11","514.74","27.67","3.46","163.95%","8.00%","Jan 13,2026","C","A","D","A","3.42%",".65"
"NABZY","National Australia Bank","Banks - Foreign","15.03","3.49%","3.60%","8.32%","6.33%","4.94%","NA","91,850.40","17.89","5.16","13.51%","3.47%","Jan 13,2026","C","D","B","D","0.79%","NA"
"NXGPY","Next","Retail - Apparel and Shoes","94.15","1.09%","1.68%","3.21%","0.81%","1.50%","NA","23,054.81","18.94","NA","28.42%","NA","Jan 13,2026","D","A","D","B","0.17%","NA"
"SLNO","Soleno Therapeutics","Medical - Drugs","38.56","0.00%","-7.31%","-12.42%","7.81%","0.00%","83.02","2,071.06","9.97","NA","103.20%","NA","Jan 13,2026","D","A","C","B","-2.52%","NA"
"ANGO","AngioDynamics","Medical - Instruments","10.36","0.00%","-6.11%","-22.27%","3.57%","41.67%","100","427.01","NA","NA","-80.00%","NA","Jan 10,2026","C","A","F","B","-0.30%","1.39"
"APEMY","Aperam","Steel - Producers","43.00","4.59%","0.00%","2.64%","0.00%","0.00%","NA","3,146.94","17.13","NA","-93.75%","NA","Jan 10,2026","A","D","F","D","0.00%",".46"
"CZFS","Citizens Financial Services","Banks - Northeast","63.25","3.16%","-7.22%","8.44%","4.76%","NA","5.31","304.00","8.21","NA","1.05%","NA","Jan 10,2026","B","F","B","D","1.11%","1.75"
"DG","Dollar General","Retail - Discount Stores","143.43","1.65%","-1.95%","6.79%","0.26%","0.27%","39.13","31,571.65","22.12","2.61","9.63%","8.48%","Jan 10,2026","B","B","F","B","-2.25%",".75"
"KSS","Kohl's","Retail - Regional Department Stores","17.47","2.86%","-4.79%","-17.20%","0.34%","22.36%","152.63","1,959.94","12.51","NA","-6.67%","NA","Jan 10,2026","A","F","D","C","-1.86%",".12"
"ALX","Alexander's","REIT and Equity Trust - Other","244.90","7.35%","-0.95%","11.63%","6.92%","7.82%","16.4","1,250.78","19.56","NA","-15.40%","NA","Jan 09,2026","D","F","C","F","2.29%","5.79"
"REGN","Regeneron Pharmaceuticals","Medical - Biomedical and Genetics","741.45","0.47%","-0.80%","-2.91%","2.84%","0.08%","8.33","77,926.00","16.78","1.52","-0.27%","11.03%","Jan 09,2026","B","D","C","C","-0.22%","5.43"
"SUZ","Suzano","Paper and Related Products","9.37","1.96%","-3.35%","2.03%","32.58%","NA","NA","12,406.98","7.94",".18","304.81%","44.06%","Jan 09,2026","A","F","B","C","-3.64%","NA"
"IMCR","Immunocore","Medical - Biomedical and Genetics","32.55","0.00%","-5.80%","-4.93%","6.71%","450.00%","100","1,644.77","NA","NA","61.76%","NA","Jan 08,2026","D","C","B","D","-0.39%","4.33"
"ASRT","Assertio","Medical - Drugs","11.78","0.00%","0.77%","29.33%","6.62%","NA","237.5","75.65","NA","NA","-67.83%","NA","Jan 07,2026","A","D","F","C","-0.68%",".55"
"LEU","Centrus Energy","Mining - Non Ferrous","278.28","0.00%","-0.29%","24.20%","0.23%","0.74%","-5","5,068.04","72.05","NA","4.25%","NA","Jan 07,2026","F","D","D","F","-10.74%","11.16"
"DRTTF","DIRTT Environmental Solutions","Internet - Software","0.63","0.00%","-1.60%","-6.32%","0.00%","5.00%","33.33","121.34","14.06","NA","-171.43%","NA","Jan 07,2026","A","B","F","B","NA",".73"
"RELX","RELX","Internet - Content","35.80","1.47%","-9.21%","-10.52%","3.17%","NA","NA","65,297.06","18.36","1.83","26.62%","10.02%","Jan 07,2026","D","A","A","B","-3.24%","NA"
"REVG","REV Group","Automotive - Domestic","63.90","0.38%","-5.44%","7.22%","0.00%","0.00%","6.41","3,118.71","17.18","NA","37.78%","NA","Jan 07,2026","B","A","C","A","-1.58%","1.27"
"TKAMY","ThyssenKrupp","Steel - Producers","13.25","0.75%","4.84%","24.26%","0.00%","0.00%","328.57","8,248.13","12.86","NA","24.10%","NA","Jan 07,2026","A","A","F","A","-0.15%","NA"
"PINE","Alpine Income Property Trust","REIT and Equity Trust - Other","17.62","6.47%","-2.13%","4.67%","0.25%","0.12%","6.98","249.58","8.87","NA","5.78%","NA","Jan 06,2026","B","D","C","C","1.63%","4.35"
"CTXAY","Ampol Limited - Unsponsored ADR","Oil and Gas - Refining and Marketing","39.59","2.28%","-3.67%","-5.08%","0.00%","0.00%","NA","NA","12.69","NA","NA","NA","Jan 06,2026","C","D","C","D","-0.81%","NA"
"ANGI","Angi","Internet - Content","12.98","0.00%","0.23%","1.70%","13.06%","22.10%","-30.3","560.09","9.37","NA","45.71%","NA","Jan 06,2026","A","F","F","D","-2.38%",".53"
"BHP","BHP Group Limited","Mining - Miscellaneous","68.73","3.45%","11.08%","19.55%","4.89%","6.50%","NA","174,436.48","14.69","1.72","28.57%","8.55%","Jan 06,2026","C","B","B","B","1.71%","NA"
"DNOW","DNOW INC","Manufacturing - General Industrial ","15.19","0.00%","3.08%","13.74%","8.74%","0.00%","8.33","1,595.13","15.27","NA","-8.79%","NA","Jan 06,2026","A","C","C","A","1.28%",".66"
"EONGY","E.ON","Utility - Electric Power","21.18","2.15%","6.29%","12.46%","0.00%","0.00%","NA","55,314.93","16.48","6.1","19.49%","2.70%","Jan 06,2026","B","D","D","C","0.09%","NA"
"KNRRY","Knorr-Bremse - Unsponsored ADR","Automotive - Replacement Parts","29.06","0.00%","1.30%","6.29%","0.00%","NA","NA","18,737.89","24.42","1.04","NA","23.52%","Jan 06,2026","C","C","F","D","0.01%","NA"
"NMTC","NeuroOne Medical Technologies Corporation","Medical Services","0.89","0.00%","0.45%","14.78%","0.00%","0.00%","NA","44.63","NA","NA","-55.56%","NA","Jan 06,2026","F","C","F","F","NA","3.69"
"RIO","Rio Tinto","Mining - Miscellaneous","91.03","3.24%","8.97%","18.87%","6.02%","12.22%","NA","114,178.23","12.1",".91","12.24%","13.30%","Jan 06,2026","B","B","B","A","1.88%","NA"
"SLDE","Slide Insurance Holdings, Inc.","Insurance - Multi line","17.23","0.00%","2.57%","-13.96%","0.00%","-1.04%","61.22","2,141.51","6.37","NA","NA","NA","Jan 06,2026","B","F","F","F","4.88%","NA"
"ULTA","Ulta Beauty","Retail - Miscellaneous","647.36","0.00%","-7.41%","4.31%","1.05%","1.83%","12.72","28,718.29","25.32","3.36","0.91%","7.54%","Jan 06,2026","D","F","A","F","-1.11%","2.4"
"UUGRY","United Utilities Group","Utility - Electric Power","34.25","2.54%","5.83%","7.15%","0.00%","0.00%","NA","NA","12.55","NA","120.16%","NA","Jan 06,2026","C","C","F","D","0.64%","NA"
"FIGR","Figure Technology Solutions, Inc.","Technology Services","56.88","0.00%","-6.80%","48.07%","8.33%","18.00%","112.5","10,016.60","58.34","NA","NA","NA","Jan 03,2026","F","C","B","D","-10.96%","NA"
"GTLB","Gitlab","Internet - Software","34.98","0.00%","-5.08%","-5.41%","0.00%","-0.87%","25","5,890.63","39.3","2.59","20.27%","15.15%","Jan 03,2026","F","C","F","F","-4.63%","6.5"
"JOYY","JOYY Inc. Sponsored ADR","Internet - Services","64.35","6.00%","-1.89%","2.55%","0.00%","0.00%","-8.72","3,305.20","11.62","NA","3.43%","NA","Jan 03,2026","C","F","C","F","-1.16%","1.58"
"LGGNY","Legal & General Group","Insurance - Multi line","18.17","4.24%","5.09%","3.90%","1.89%","0.55%","NA","20,705.12","11.22","NA","25.58%","NA","Jan 03,2026","B","C","C","B","0.49%","NA"
"LXU","Lsb Industries","Chemical - Diversified ","9.29","0.00%","-1.85%","12.59%","0.00%","0.00%","42.86","668.36","17.53","NA","56.52%","NA","Jan 03,2026","A","B","B","A","1.27%","1.14"
"MMS","Maximus","Government Services","94.44","1.27%","-4.81%","9.09%","0.00%","0.00%","-.61","5,151.57","11.53","NA","11.28%","NA","Jan 03,2026","A","A","D","A","-0.65%",".95"
"PBI","Pitney Bowes","Office Automation and Equipment","10.43","3.45%","-1.06%","-3.12%","0.00%","0.00%","-3.12","1,678.38","7.32",".49","58.54%","15.00%","Jan 03,2026","A","C","F","B","1.09%",".87"
"IOT","Samsara Inc.","Internet - Software","28.05","0.00%","-9.32%","-17.94%","0.00%","0.00%","25","16,184.96","55.15","1.25","96.15%","44.22%","Jan 03,2026","F","A","B","C","-3.42%","10.64"
"PATH","UiPath","Internet - Software","12.59","0.00%","-12.54%","-19.16%","0.00%","0.00%","14.29","6,732.50","18.86",".8","26.42%","23.64%","Jan 03,2026","F","C","D","F","-6.09%","4.33"
"CDE","Coeur Mining","Mining - Non Ferrous","20.44","0.00%","-4.66%","37.80%","10.60%","0.00%","-8","13,124.66","11.53","NA","355.56%","NA","Jan 02,2026","D","A","A","B","-4.10%","7.72"
"IRWD","Ironwood Pharmaceuticals","Medical - Drugs","4.89","0.00%","-9.83%","44.21%","63.44%","0.00%","166.67","795.50","6.43","NA","300.00%","NA","Jan 02,2026","A","B","D","A","1.46%","2.35"
"SBSW","Sibanye Gold Limited","Mining - Miscellaneous","16.88","0.00%","10.14%","40.28%","49.17%","NA","NA","NA","4.72","NA","2,457.14%","NA","Jan 02,2026","B","B","A","A","-5.35%","NA"
"CNM","Core & Main","Manufacturing - Tools & Related Products","53.36","0.00%","-8.29%","4.27%","8.25%","7.05%","0","10,432.54","18.21","2.07","37.56%","8.80%","Jan 01,2026","C","B","B","B","-1.83%","1.34"
"PHIN","PHINIA Inc.","Automotive - Original Equipment","71.17","1.52%","1.57%","12.36%","0.00%","NA","35.9","2,735.97","12","NA","33.42%","NA","Jan 01,2026","A","B","F","A","2.03%",".8"
"WDC","Western Digital","Computer- Storage Devices","250.23","0.20%","14.44%","61.61%","1.46%","15.52%","9.23","85,553.46","32.15","1.1","57.81%","29.27%","Jan 01,2026","F","B","F","F","-0.46%","7.97"
"NIC","Nicolet Bankshares","Banks - Northeast","145.98","0.88%","0.75%","20.70%","2.42%","NA","7.06","2,160.35","13.77","NA","7.94%","NA","Dec 31,2025","D","D","D","D","3.42%","3.87"
"ALFVY","Alfa Laval","Engineering - R and D Services","58.00","1.31%","4.09%","17.05%","0.00%","0.00%","11.54","23,972.93","24.52","2.88","33.73%","8.51%","Dec 30,2025","D","B","F","F","2.74%","NA"
"BMRC","Bank of Marin Bancorp","Banks - West","26.85","3.72%","-3.13%","2.46%","10.16%","7.69%","15.69","432.14","11.13","NA","45.18%","NA","Dec 30,2025","D","D","A","D","2.30%","2.64"
"FUTU","Futu Holdings","Financial - Miscellaneous Services","162.57","0.00%","1.78%","0.41%","2.24%","0.00%","NA","22,620.00","14.87",".42","92.02%","35.66%","Dec 30,2025","C","B","C","C","-2.04%","8.46"
"VALE","VALE","Mining - Iron","16.07","5.50%","7.62%","30.01%","4.26%","13.93%","28.57","72,941.84","7.63",".46","14.84%","16.48%","Dec 30,2025","A","D","F","C","1.07%","NA"
"M","Macy's","Retail - Regional Department Stores","20.02","3.64%","-2.53%","-9.21%","8.14%","5.41%","169.23","5,322.98","9.09","NA","-16.67%","NA","Dec 27,2025","A","F","D","D","0.00%",".23"
"ISSC","Innovative Solutions and Support","Aerospace - Defense Equipment","18.49","0.00%","-10.01%","0.58%","0.00%","NA","183.33","328.72","23.11","NA","-3.61%","NA","Dec 25,2025","D","B","D","C","-2.46%","3.9"
"CANG","Cango","Internet - Services","1.23","0.00%","-10.07%","-16.67%","0.00%","0.00%","195","255.30","22.36","NA","-505.26%","NA","Dec 24,2025","B","B","F","A","-6.02%",".42"
"ZUMZ","Zumiez","Retail - Apparel and Shoes","24.61","0.00%","0.36%","-4.88%","4.79%","4.91%","70.37","417.13","32.17","NA","955.56%","NA","Dec 24,2025","C","C","D","C","1.06%",".45"
"OWLT","Owlet","Electronics - Miscellaneous Products","12.07","0.00%","-3.77%","-21.06%","0.00%","0.00%","113.04","206.10","NA","NA","66.67%","NA","Dec 23,2025","F","C","C","D","-3.33%","2.07"
"FIGS","FIGS","Retail - Apparel and Shoes","10.81","0.00%","-1.15%","-1.41%","1.52%","-16.67%","150","1,778.23","96.81","NA","450.00%","NA","Dec 20,2025","F","D","D","F","-0.80%","3.06"
"GLBE","Globale Online","Internet - Commerce","36.55","0.00%","-0.97%","-6.33%","0.42%","0.00%","16.67","6,203.49","38.56","NA","175.56%","NA","Dec 20,2025","F","A","D","D","-2.82%","6.98"
"IMPUY","Impala Platinum","Mining - Miscellaneous","18.31","0.36%","1.81%","36.29%","51.13%","85.18%","NA","NA","9.11","NA","3,920.00%","NA","Dec 20,2025","C","C","A","C","-8.64%","NA"
"MAMA","Mama's Creations, Inc.","Food - Miscellaneous","15.10","0.00%","1.81%","12.45%","0.00%","0.00%","400","613.86","116.15","NA","44.44%","NA","Dec 20,2025","F","A","D","C","2.78%","4.06"
"MDB","MongoDB","Internet - Software","371.33","0.00%","-7.57%","-10.88%","0.03%","0.30%","67.09","30,223.20","77.52","3.53","30.87%","21.97%","Dec 19,2025","F","A","B","C","-9.01%","13.04"
"UNFI","United Natural Foods","Food - Miscellaneous","37.23","0.00%","8.75%","10.72%","3.26%","NA","43.59","2,268.49","17.67","NA","197.18%","NA","Dec 19,2025","A","B","F","A","-0.35%",".07"
"AA","Alcoa","Metal Products - Distribution","56.81","0.70%","-3.96%","14.11%","14.65%","27.54%","32.63","14,711.75","11.56","NA","30.50%","NA","Dec 18,2025","A","A","A","A","1.05%","1.15"
"PLAB","Photronics","Semiconductor Equipment - Photomasks","34.57","0.00%","-2.46%","10.25%","1.15%","NA","27.66","2,041.86","15.71","NA","9.45%","NA","Dec 18,2025","B","D","D","C","-1.84%","2.4"
"ASYS","Amtech Systems","Semiconductor - General","16.81","0.00%","5.20%","38.57%","0.00%","NA","433.33","241.98","39.09","NA","760.00%","NA","Dec 17,2025","D","A","F","C","-4.87%","3.05"
"CIEN","Ciena","Communication - Components","251.81","0.00%","10.22%","8.41%","0.00%","-0.55%","18.18","35,468.63","47.52","1.14","100.76%","41.75%","Dec 17,2025","D","A","F","B","-1.47%","7.44"
"SKIL","Skillsoft","Technology Services","9.05","0.00%","-0.41%","4.09%","0.00%","0.00%","30.95","79.26","2.17",".22","-3.70%","10.00%","Dec 16,2025","A","B","F","A","7.56%",".15"
"DBI","Designer Brands","Retail - Apparel and Shoes","6.34","3.15%","-11.65%","-16.28%","0.00%","0.00%","111.11","314.69","NA","NA","-107.41%","NA","Dec 12,2025","A","C","D","B","-4.45%",".11"
"PRSU","Pursuit Attractions and Hospitality, Inc.","Leisure and Recreation Services","34.73","0.00%","-0.67%","5.55%","-5.07%","-4.64%","3.52","982.28","26.51","1.77","953.33%","15.00%","Dec 12,2025","B","B","D","A","2.75%","2.23"
"VNCE","Vince Holding","Textile - Apparel","2.70","0.00%","2.55%","-31.13%","0.00%","4.00%","90.91","36.02","11.25","NA","26.32%","NA","Dec 12,2025","B","D","F","D","4.46%",".12"
"SKWD","Skyward Specialty Insurance Group, Inc.","Insurance - Property and Casualty","44.62","0.00%","1.46%","-11.66%","1.42%","1.71%","23.53","1,806.55","9.25","NA","22.22%","NA","Dec 10,2025","A","A","D","A","0.38%","1.35"
"KMT","Kennametal","Manufacturing - Tools & Related Products","34.39","2.33%","0.37%","22.53%","18.81%","13.83%","41.67","2,616.84","21.49","4.08","19.40%","5.27%","Dec 09,2025","C","C","C","B","1.52%","1.32"
"VSCO","Victoria's Secret","Retail - Apparel and Shoes","54.51","0.00%","-10.10%","3.38%","1.71%","-0.52%","55","4,375.46","20.42","2.22","-0.74%","9.21%","Dec 09,2025","C","D","A","D","-0.78%",".68"
"FIVE","Five Below","Retail - Miscellaneous","191.64","0.00%","-1.54%","0.02%","7.53%","10.20%","209.09","10,570.30","30.53","1.78","24.60%","17.19%","Dec 06,2025","D","C","D","D","1.60%","2.39"
"AEO","American Eagle Outfitters","Retail - Apparel and Shoes","23.31","2.14%","-7.28%","-11.60%","3.00%","6.43%","23.26","3,951.32","16.99","7.55","-21.26%","2.25%","Dec 05,2025","C","F","C","D","0.78%",".74"
"CRDO","Credo Technology Group","Electronics - Semiconductors","125.28","0.00%","-4.17%","-10.02%","0.00%","-0.79%","36.73","22,629.54","45.06","NA","297.14%","NA","Dec 05,2025","F","A","C","C","-0.15%","28.42"
"DTI","Drilling Tools International Corp.","Oil and Gas - Field Services","3.80","0.00%","-3.85%","53.06%","0.00%","0.00%","300","133.76","25.33","2.81","-93.55%","9.00%","Nov 13,2025","B","C","C","A","0.00%",".83"
"NCNO","nCino","Internet - Software","21.35","0.00%","-11.32%","-16.58%","0.11%","0.48%","55","2,448.52","23.59","1.86","40.00%","12.68%","Oct 28,2025","F","A","A","B","-7.92%","4.17"
"HG","Hamilton Insurance Group, Ltd.","Insurance - Multi line","27.75","0.00%","2.37%","-0.82%","0.00%","0.00%","85.92","2,729.53","7.19","NA","6.27%","NA","Oct 18,2025","A","B","F","A","1.43%",".99"
"MU","Micron Technology","Computer - Integrated Systems","414.88","0.11%","9.61%","52.69%","0.44%","1.86%","22.25","466,951.28","12.61","NA","296.86%","NA","Aug 20,2025","D","A","C","B","0.12%","11.04"
