Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"BBW","BuildABear Workshop","Retail - Miscellaneous","63.72","1.35%","-9.77%","9.36%","0.00%","0.00%","40.3","855.96","16.19","NA","6.90%","NA","Aug 30,2025","B","F","C","D","-7.88%","1.64"
"CRWD","CrowdStrike","Security","493.72","0.00%","1.30%","18.59%","0.24%","0.38%","12.05","123,063.38","133.48","6.67","-6.62%","20.01%","Aug 30,2025","F","D","B","F","0.40%","28.35"
"GCO","Genesco","Retail - Apparel and Shoes","28.84","0.00%","-8.84%","-9.72%","0.00%","0.00%","8.8","312.96","18.01","NA","71.28%","NA","Aug 30,2025","A","A","C","A","-0.28%",".13"
"PDD","PDD Holdings Inc. Sponsored ADR","Internet - Commerce","133.44","0.00%","2.84%","8.61%","0.00%","0.00%","61.26","184,000.00","13.74","1.42","-15.02%","9.67%","Aug 30,2025","B","D","F","D","1.15%","3.23"
"ZM","Zoom Communications, Inc.","Internet - Software","81.95","0.00%","-0.10%","0.69%","0.38%","0.51%","11.68","24,960.18","14.2","7.06","4.87%","2.01%","Aug 30,2025","D","C","D","D","-1.32%","5.25"
"GNNDY","GN Store Nord","Medical - Products","50.99","0.00%","-6.65%","-3.11%","0.00%","0.00%","-16.92","NA","14.58","NA","18.71%","NA","Aug 29,2025","C","D","A","C","-2.27%","NA"
"NSSC","NAPCO Security Technologies","Security and Safety Services","42.67","1.30%","-0.46%","11.59%","4.43%","0.00%","17.86","1,531.44","26.03","NA","38.66%","NA","Aug 29,2025","F","C","A","C","1.08%","8.43"
"PRK","Park National","Banks - Midwest","160.81","2.63%","-2.35%","-4.88%","0.00%","0.00%","17.41","2,612.08","15.3","NA","16.19%","NA","Aug 28,2025","D","F","D","F","0.02%","3.95"
"TME","Tencent Music Entertainment Group","Media Conglomerates","23.20","0.75%","0.26%","-4.93%","0.00%","0.00%","15","40,053.24","27.46","NA","26.87%","NA","Aug 27,2025","F","D","C","F","-1.64%","9.5"
"DRD","DRDGOLD Limited","Mining - Gold","28.42","1.33%","0.15%","39.60%","-12.35%","NA","NA","2,386.26","19.44","NA","-0.70%","NA","Aug 26,2025","D","B","B","B","0.18%","NA"
"TRS","TriMas","Metal Products - Procurement and Fabrication","38.16","0.41%","-2.37%","1.68%","0.33%","1.43%","22","1,570.39","19","NA","23.03%","NA","Aug 26,2025","C","C","B","B","0.36%","1.61"
"WBTN","WEBTOON Entertainment Inc.","Internet - Software","18.65","0.00%","-6.23%","35.17%","0.00%","0.00%","250","2,535.11","82.6","NA","-57.89%","NA","Aug 26,2025","F","F","C","F","-1.62%","1.84"
"GDOT","Green Dot","Financial Transaction Services","13.55","0.00%","-9.26%","-3.66%","0.00%","0.00%","135.29","743.92","9.95","NA","-1.46%","NA","Aug 23,2025","A","D","A","B","-5.49%",".39"
"IPI","Intrepid Potash","Fertilizers","30.15","0.00%","6.44%","0.56%","0.00%","0.00%","164.71","407.20","25.92","NA","493.33%","NA","Aug 23,2025","B","B","C","A","1.97%","1.44"
"LITE","Lumentum","Communication - Components","167.79","0.00%","-0.78%","22.75%","0.00%","0.00%","7.32","11,373.43","33.36","NA","136.89%","NA","Aug 23,2025","F","D","D","F","0.08%","6.91"
"ANIP","ANI Pharmaceuticals","Medical - Biomedical and Genetics","90.77","0.00%","-3.91%","-2.66%","0.37%","0.54%","30.43","1,987.69","12.58","NA","40.00%","NA","Aug 22,2025","B","A","A","A","-0.36%","2.66"
"MOGO","Mogo","Technology Services","1.90","0.00%","-1.63%","0.00%","0.00%","0.00%","671.43","43.35","NA","NA","-108.33%","NA","Aug 22,2025","C","B","F","C","-1.63%",".86"
"SBCF","Seacoast Banking Corp. of Florida","Banks - Southeast","30.16","2.37%","-0.49%","-1.43%","0.00%","0.00%","23.81","2,673.42","18.48","NA","5.77%","NA","Aug 22,2025","D","D","D","F","-0.23%","3.2"
"WLDN","Willdan Group","Business - Services","95.49","0.00%","-1.37%","-9.36%","0.00%","0.00%","108.33","1,417.97","26.9","NA","48.15%","NA","Aug 22,2025","D","B","D","C","0.49%","2.26"
"FA","First Advantage Corporation","Technology Services","15.12","0.00%","4.13%","-3.21%","0.00%","0.00%","12.5","2,677.72","15.62","NA","20.73%","NA","Aug 21,2025","C","F","C","F","2.53%","2.14"
"FSI","Flexible Solutions International","Chemical - Specialty","9.65","0.00%","-5.12%","-3.70%","-8.06%","-20.67%","150","122.01","33.83","NA","20.83%","NA","Aug 21,2025","D","B","F","D","3.43%","3.27"
"HTCR","HeartCore Enterprises","Internet - Software and Services","0.84","0.00%","-9.68%","-20.63%","0.00%","0.00%","150","18.87","NA","NA","-120.00%","NA","Aug 21,2025","D","F","C","F","NA",".64"
"BZ","Kanzhun","Internet - Software","23.05","0.00%","0.82%","-1.56%","0.00%","1.56%","3.57","9,624.27","20.67","NA","37.80%","NA","Aug 21,2025","F","C","D","D","-0.34%","8.91"
"OPRX","OptimizeRx","Computer - Software","19.64","0.00%","7.56%","19.46%","0.00%","0.00%","700","380.58","30.6","NA","103.03%","NA","Aug 21,2025","F","A","D","D","-0.05%","3.63"
"TASK","TaskUs","Computers - IT Services","17.83","0.00%","0.73%","1.08%","4.64%","3.55%","26.47","1,604.29","11.87","NA","16.28%","NA","Aug 21,2025","B","C","D","B","0.34%","1.46"
"ALRM","Alarm.com","Security and Safety Services","52.59","0.00%","-1.94%","-7.57%","0.00%","0.00%","15.38","2,648.96","22.37","2.1","3.95%","10.65%","Aug 20,2025","C","F","B","F","1.09%","2.71"
"AIZ","Assurant","Insurance - Multi line","217.66","1.48%","1.93%","0.95%","0.00%","0.48%","25.51","10,929.47","12.31","NA","5.77%","NA","Aug 20,2025","B","C","F","B","1.00%",".89"
"MU","Micron Technology","Computer - Integrated Systems","172.44","0.27%","0.55%","41.22%","27.02%","19.10%","5.94","187,252.03","10.09",".35","100.00%","28.55%","Aug 20,2025","B","A","A","A","2.09%","5.01"
"CENX","Century Aluminum","Metal Products - Procurement and Fabrication","29.84","0.00%","9.35%","35.36%","11.65%","12.40%","-114.71","2,740.44","12.77","NA","-30.09%","NA","Aug 19,2025","B","C","B","B","-0.12%","1.13"
"DHX","DHI Group","Internet - Content","2.78","0.00%","-1.07%","-1.42%","0.00%","0.00%","133.33","133.47","12.36","NA","-4.17%","NA","Aug 19,2025","A","C","F","B","-2.80%",".99"
"KYOCY","Kyocera","Electronics - Miscellaneous Components","13.60","2.27%","-2.51%","1.72%","0.00%","0.00%","38.46","19,157.54","28.94","NA","327.27%","NA","Aug 19,2025","B","F","D","D","-0.51%","1.44"
"ASYS","Amtech Systems","Semiconductor - General","9.34","0.00%","-4.04%","56.29%","0.00%","0.00%","175","132.55","NA","NA","NA","NA","Aug 16,2025","D","A","B","B","0.22%","1.58"
"BWMN","Bowman Consulting Group","Business - Services","41.99","0.00%","-2.02%","0.83%","0.00%","0.00%","266.67","730.74","31.97","NA","10.83%","NA","Aug 16,2025","C","B","C","B","1.53%","1.58"
"CYD","China Yuchai International","Automotive - Original Equipment","40.82","1.28%","0.71%","25.59%","0.00%","0.00%","NA","1,552.13","19.33","NA","87.72%","NA","Aug 16,2025","A","D","B","A","0.63%","NA"
"KE","Kimball Electronics","Electronics - Miscellaneous Products","29.80","0.00%","-4.17%","2.75%","0.00%","0.00%","70","728.20","23.89","NA","11.61%","NA","Aug 16,2025","A","A","B","A","0.37%",".49"
"MLCO","Melco Resorts & Entertainment Limited","Gaming","9.24","0.00%","-4.18%","-8.30%","0.00%","0.00%","155.56","3,848.77","18.84","NA","157.89%","NA","Aug 16,2025","A","A","C","A","-6.81%",".78"
"TIGO","Millicom International Cellular","Wireless Non-US ","48.15","6.18%","-3.46%","-2.29%","0.00%","0.00%","-5.56","8,353.55","18.11","NA","81.08%","NA","Aug 16,2025","B","D","D","B","0.89%","1.49"
"ECG","Everus Construction Group, Inc.","Building Products - Miscellaneous","84.19","0.00%","5.42%","12.47%","0.00%","0.00%","68.85","4,373.81","29.37","NA","3.91%","NA","Aug 15,2025","D","D","F","F","3.33%","1.34"
"XOMA","XOMA Royalty Corporation","Medical - Biomedical and Genetics","38.25","0.00%","2.50%","10.88%","0.00%","0.00%","500","465.86","61.83","NA","115.54%","NA","Aug 15,2025","F","A","B","C","3.60%","10.37"
"BLBD","Blue Bird","Automotive - Domestic","57.18","0.00%","-3.67%","1.16%","0.00%","0.00%","32.22","1,824.79","14.26","1.56","16.76%","9.16%","Aug 14,2025","B","C","D","B","0.07%","1.28"
"MVST","Microvast","Technology Services","4.02","0.00%","-6.55%","45.83%","0.00%","0.00%","400","1,252.61","20.26","NA","170.37%","NA","Aug 14,2025","D","A","A","B","-5.41%","2.96"
"NATL","NCR Atleos Corporation","Internet - Software","39.22","0.00%","0.05%","1.39%","0.00%","0.00%","9.41","2,892.67","9.88","NA","23.60%","NA","Aug 14,2025","A","D","F","C","0.69%",".68"
"VFF","Village Farms International","Consumer Products - Staples","3.01","0.00%","14.23%","15.07%","0.00%","0.00%","600","352.58","26.08","NA","137.50%","NA","Aug 14,2025","D","A","F","C","-6.01%","1.16"
"ALAB","Astera Labs, Inc.","Internet - Software","189.00","0.00%","-14.91%","12.37%","0.00%","0.00%","33.33","32,545.71","123.59","2.59","88.10%","47.80%","Aug 13,2025","F","B","A","D","-1.51%","53.75"
"CHGG","Chegg","Internet - Software","1.52","0.00%","-8.48%","11.03%","0.00%","0.00%","143.48","163.57","NA","NA","-114.67%","NA","Aug 13,2025","C","F","B","D","-0.66%",".32"
"EFC","Ellington Financial","REIT and Equity Trust","12.94","12.02%","-0.54%","-4.42%","0.00%","0.00%","17.5","1,296.62","7.48","NA","19.18%","NA","Aug 13,2025","F","F","D","F","-0.23%","8.19"
"GLDD","Great Lakes Dredge & Dock","Building Products - Heavy Construction","11.97","0.00%","-0.91%","3.18%","0.00%","0.00%","75","815.26","11.79",".98","21.43%","12.00%","Aug 13,2025","A","C","B","A","0.59%",".98"
"SHCO","SOHO HOUSE&CO","Hotels and Motels","8.86","0.00%","0.00%","0.11%","0.00%","0.00%","262.5","1,726.68","52.06","NA","132.08%","NA","Aug 13,2025","C","A","D","B","0.00%","1.38"
"BLFS","BioLife Solutions","Medical - Products","25.87","0.00%","3.07%","0.67%","0.00%","0.00%","100","1,222.06","510.2","NA","171.43%","NA","Aug 12,2025","F","A","F","D","4.04%","11.91"
"CRMD","CorMedix","Medical - Biomedical and Genetics","11.20","0.00%","1.66%","-20.56%","50.69%","17.17%","40","907.82","6.34","NA","710.00%","NA","Aug 12,2025","C","B","A","A","-1.86%","7.47"
"ESEA","Euroseas","Transportation - Shipping","59.29","4.70%","-4.38%","-2.35%","0.42%","-1.41%","8.53","417.66","3.57","NA","12.17%","NA","Aug 12,2025","A","F","A","B","0.32%","1.89"
"GSAT","Globalstar","Satellite and Communication","36.76","0.00%","-0.57%","19.90%","0.00%","0.00%","244.44","4,609.62","NA","NA","66.67%","NA","Aug 12,2025","F","A","C","D","2.88%","17.68"
"HRTG","Heritage Insurance","Insurance - Property and Casualty","24.83","0.00%","-7.70%","7.70%","0.00%","0.00%","50.49","781.02","6.14","NA","103.98%","NA","Aug 12,2025","A","B","A","A","3.37%",".93"
"MATV","Mativ Holdings, Inc.","Chemical - Specialty","11.39","3.54%","-3.74%","-9.16%","0.00%","0.00%","83.33","618.35","20.2","NA","-9.68%","NA","Aug 12,2025","A","C","D","B","0.62%",".31"
"MMS","Maximus","Government Services","90.28","1.31%","4.36%","2.16%","0.00%","0.00%","55.4","5,148.67","12.34","NA","21.28%","NA","Aug 12,2025","B","F","F","F","2.33%",".95"
"MD","Pediatrix Medical Group, Inc.","Medical Services","16.69","0.00%","1.64%","-0.77%","0.00%","0.00%","26.19","1,458.66","9.39","NA","17.88%","NA","Aug 12,2025","A","A","F","A","3.27%",".75"
"ARKO","ARKO","Consumer Products - Staples","4.51","2.63%","-5.77%","-9.51%","0.00%","0.00%","33.33","515.23","26.88","NA","30.77%","NA","Aug 09,2025","A","A","C","A","0.66%",".06"
"ADEA","ADEIA INC","Technology Services","16.40","1.19%","-0.41%","12.75%","0.00%","0.00%","4.17","1,837.39","11.96","NA","11.90%","NA","Aug 09,2025","B","F","D","D","0.42%","4.85"
"APP","AppLovin","Technology Services","722.51","0.00%","10.34%","49.16%","0.98%","4.04%","13.57","243,046.08","78.8","3.94","101.32%","20.00%","Aug 09,2025","F","A","A","C","0.87%","45.74"
"AVDL","Avadel Pharmaceuticals","Medical - Drugs","15.15","0.00%","-3.42%","1.94%","-5.10%","-4.21%","400","1,482.68","62.02","NA","149.02%","NA","Aug 09,2025","F","A","D","C","-0.26%","6.71"
"GILT","Gilat Satellite Networks","Satellite and Communication","13.18","0.00%","8.32%","39.25%","0.00%","0.00%","-57.14","744.90","22.07","NA","18.00%","NA","Aug 09,2025","D","F","D","F","6.98%","2.13"
"OPFI","OppFi","Financial Transaction Services","11.45","0.00%","-3.49%","10.11%","0.00%","0.00%","50","989.18","7.98","NA","49.47%","NA","Aug 09,2025","A","B","C","A","-4.87%","1.78"
"SNEX","StoneX Group","Financial - Miscellaneous Services","98.10","0.00%","4.92%","-1.34%","0.00%","0.00%","-12.23","5,265.38","16.82","NA","12.99%","NA","Aug 09,2025","D","D","F","F","0.14%",".04"
"TPC","Tutor Perini","Building Products - Heavy Construction","65.24","0.00%","-1.43%","10.93%","0.00%","16.77%","386.21","3,459.43","17.35","NA","220.77%","NA","Aug 09,2025","B","A","C","A","0.24%",".73"
"UFCS","United Fire Group","Insurance - Property and Casualty","30.19","2.10%","-2.47%","0.13%","10.58%","8.77%","57.89","775.47","10.04","NA","18.36%","NA","Aug 09,2025","A","B","A","A","1.10%",".59"
"VTS","Vitesse Energy, Inc.","Oil and Gas - Exploration and Production - United States","23.03","9.69%","-1.40%","-11.54%","0.00%","0.00%","757.14","896.99","24.98","NA","-13.89%","NA","Aug 09,2025","C","C","D","C","-0.60%","3.42"
"WTS","Watts Water Technologies","Instruments - Control","276.96","0.74%","-0.06%","0.55%","0.78%","1.05%","15.3","9,317.26","28.33","3.35","11.29%","8.46%","Aug 09,2025","F","C","D","F","1.06%","4.08"
"AVAH","Aveanna Healthcare","Medical - Outpatient and Home Healthcare","8.89","0.00%","5.72%","7.65%","0.00%","0.00%","350","1,852.91","21.37","NA","600.00%","NA","Aug 08,2025","B","A","F","B","0.00%",".85"
"BCO","Brink's","Outsourcing","116.88","0.87%","0.97%","3.11%","0.00%","0.00%","25.17","4,868.65","14.7","NA","10.88%","NA","Aug 08,2025","A","D","F","C","0.66%",".96"
"CELH","Celsius","Food - Miscellaneous","56.84","0.00%","12.70%","-6.38%","-0.82%","1.05%","104.35","14,829.32","53.28","1.3","54.29%","40.94%","Aug 08,2025","F","C","F","F","1.04%","8.9"
"INFU","InfuSystems Holdings","Medical - Products","10.21","0.00%","1.37%","-2.08%","0.00%","0.00%","300","211.61","40.63","NA","136.36%","NA","Aug 08,2025","B","A","F","B","-1.33%","1.51"
"RELY","Remitly Global","Financial Transaction Services","16.17","0.00%","-1.93%","-13.85%","0.00%","0.00%","225","3,360.95","135.83","NA","163.16%","NA","Aug 08,2025","C","A","C","B","-1.33%","2.3"
"RIGL","Rigel Pharmaceuticals","Medical - Drugs","28.47","0.00%","-16.73%","-26.34%","19.55%","14.73%","66.5","508.17","5.56","NA","415.15%","NA","Aug 08,2025","A","B","A","A","-1.46%","1.9"
"ACLS","Axcelis Technologies","Electronics - Manufacturing Machinery","90.06","0.00%","-0.84%","22.66%","0.00%","0.00%","54.79","3,067.74","23.66","NA","-32.85%","NA","Aug 07,2025","D","F","F","F","0.97%","3.42"
"FTDR","Frontdoor","Building Products - Miscellaneous","67.08","0.00%","-0.71%","8.69%","0.00%","0.00%","13.19","4,902.04","17.26","NA","16.42%","NA","Aug 07,2025","C","A","D","B","0.91%","2.49"
"GRPN","Groupon","Internet - Commerce","23.09","0.00%","4.57%","-9.64%","0.00%","0.00%","2400","943.95","29.19","NA","152.98%","NA","Aug 07,2025","C","A","D","B","0.43%","1.94"
"HIPO","Hippo Holdings","Insurance - Multi line","36.07","0.00%","1.63%","11.16%","0.00%","0.00%","200","905.01","NA","NA","88.30%","NA","Aug 07,2025","F","F","D","F","2.03%","2.13"
"MEG","Montrose Environmental Group","Waste Removal Services","27.31","0.00%","-1.40%","-10.47%","0.00%","0.00%","152","968.97","20.53","1.12","24.07%","18.27%","Aug 07,2025","C","A","C","B","-0.87%","1.24"
"NCSM","NCS Multistage","Oil and Gas - Field Services","49.43","0.00%","4.93%","15.70%","0.00%","0.00%","123.29","129.74","13.3","NA","6.67%","NA","Aug 07,2025","A","A","F","B","-0.16%",".74"
"TAC","TransAlta","Utility - Electric Power","13.70","1.37%","0.37%","12.98%","0.00%","0.00%","85.71","4,055.31","170.88","NA","-81.40%","NA","Aug 07,2025","C","F","D","F","0.00%","2.26"
"VPG","Vishay Precision Group","Electronics - Miscellaneous Components","31.61","0.00%","-1.20%","14.55%","0.00%","0.00%","325","425.60","46.45","NA","-27.37%","NA","Aug 07,2025","B","F","D","D","1.01%","1.44"
"MCY","Mercury General","Insurance - Property and Casualty","85.26","1.50%","4.02%","9.89%","0.00%","0.00%","2770","4,695.85","18.84","NA","-37.41%","NA","Aug 06,2025","A","A","D","A","2.10%",".81"
"VMEO","Vimeo","Technology Services","7.74","0.00%","0.26%","86.75%","0.00%","0.00%","33.33","1,284.26","91.18","NA","-43.75%","NA","Aug 06,2025","D","C","C","D","0.13%","3.09"
"INDV","Indivior","Medical - Drugs","23.76","0.00%","3.97%","-1.99%","0.00%","0.00%","96.15","NA","14.02","NA","3.61%","NA","Aug 05,2025","C","A","C","A","0.04%","NA"
"WWW","Wolverine World Wide","Shoes and Retail Apparel ","26.92","1.46%","-5.44%","-12.44%","0.00%","0.00%","52.17","2,229.62","20.59","NA","46.15%","NA","Aug 05,2025","D","D","B","D","0.62%","1.22"
"WGS","GENEDX HOLDINGS","Medical Services","108.36","0.00%","-11.30%","-15.95%","0.00%","0.00%","400","3,094.97","67.34","NA","540.00%","NA","Aug 02,2025","F","A","A","B","-5.43%","8.54"
"KNSA","Kiniksa Pharmaceuticals International, plc","Medical - Biomedical and Genetics","38.95","0.00%","6.88%","13.27%","0.00%","0.00%","27.78","2,877.60","37.7","NA","271.67%","NA","Aug 01,2025","D","A","C","B","0.15%","5.44"
"CBNA","Chain Bridge Bancorp, Inc.","Banks - Northeast","32.50","0.00%","4.50%","8.13%","0.00%","0.00%","59.09","214.77","10.63","NA","-26.14%","NA","Jul 31,2025","F","F","F","F","-0.94%","3.57"
"CBFV","CB Financial Services","Banks - Northeast","32.99","3.13%","-2.01%","1.50%","0.97%","7.21%","85","165.57","12.82","NA","27.59%","NA","Jul 26,2025","C","F","B","F","-1.04%","2.06"
"HLIO","Helios Technologies","Manufacturing - General Industrial ","51.16","0.69%","-3.05%","-1.29%","0.00%","0.00%","20.41","1,728.31","21.72","NA","14.29%","NA","Jul 23,2025","C","D","C","D","-1.03%","2.21"
"COMM","CommScope","Communication - Infrastructure","15.78","0.00%","-4.39%","-2.76%","0.00%","0.00%","83.33","3,429.03","12",".5","4,400.00%","23.80%","Jul 19,2025","B","D","B","B","0.52%",".72"
"KAR","OPENLANE, Inc.","Automotive - Original Equipment","28.64","0.00%","1.84%","-0.21%","0.00%","0.00%","37.5","3,059.42","26.65","2.97","27.06%","8.97%","Jul 17,2025","B","D","C","C","2.17%","1.66"
"AAMI","Acadian Asset Management Inc.","Financial - Miscellaneous Services","47.58","0.08%","-0.58%","-4.60%","0.00%","0.00%","23.08","1,724.70","12.95","NA","34.78%","NA","Jun 21,2025","C","D","D","D","-1.71%","3.2"
