Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"SKIL","Skillsoft","Technology Services","8.88","0.00%","28.10%","22.37%","19.83%","-9.90%","30.95","81.45","2.23",".22","-3.70%","10.00%","Dec 16,2025","A","B","B","A","0.00%",".16"
"STRL","Sterling Infrastructure, Inc.","Engineering - R and D Services","317.79","0.00%","-2.47%","-7.84%","0.00%","0.00%","24.73","9,407.19","25.63","1.71","70.98%","15.00%","Dec 16,2025","F","D","D","F","0.00%","4.21"
"TIMB","TIM","Wireless Non-US ","19.91","7.25%","-4.05%","-13.09%","2.79%","0.00%","27.78","9,416.93","11.33",".61","28.93%","18.68%","Dec 16,2025","A","C","B","A","0.00%","2.04"
"TPB","Turning Point Brands","Tobacco","110.64","0.28%","0.76%","9.85%","0.00%","0.00%","29.63","2,067.27","26.57","NA","50.59%","NA","Dec 13,2025","F","F","B","F","0.00%","4.74"
"DBI","Designer Brands","Retail - Apparel and Shoes","7.36","2.69%","-2.49%","57.75%","92.59%","50.00%","111.11","368.80","NA","NA","-107.41%","NA","Dec 12,2025","A","D","A","A","0.00%",".13"
"ECPG","Encore Capital Group","Financial - Consumer Loans","54.78","0.00%","-1.15%","2.43%","0.00%","0.00%","65.1","1,212.20","5.78","NA","93.52%","NA","Dec 12,2025","B","C","D","B","0.00%",".78"
"PD","PagerDuty","Internet - Software","12.68","0.00%","0.54%","9.16%","0.00%","0.00%","37.5","1,203.19","12.03","1.01","28.24%","11.87%","Dec 12,2025","D","D","F","F","0.00%","2.46"
"PRSU","Pursuit Attractions and Hospitality, Inc.","Leisure and Recreation Services","33.78","0.00%","-1.98%","-0.80%","9.91%","17.05%","3.52","952.58","26.42","1.76","960.00%","15.00%","Dec 12,2025","B","C","B","B","0.00%","2.16"
"VNCE","Vince Holding","Textile - Apparel","4.17","0.00%","-4.00%","41.67%","2,300.00%","56.25%","90.91","54.42","17","NA","26.32%","NA","Dec 12,2025","B","F","A","C","0.00%",".18"
"WLDN","Willdan Group","Business - Services","105.46","0.00%","-8.22%","-1.42%","0.00%","0.00%","49.38","1,528.97","22.91","NA","69.96%","NA","Dec 12,2025","D","C","A","C","0.00%","2.35"
"SHIP","Seanergy Maritime Holdings","Transportation - Shipping","9.09","5.63%","-1.39%","-14.22%","0.00%","0.00%","45.65","192.93","6.34","NA","-55.88%","NA","Dec 10,2025","A","D","F","C","0.00%","1.28"
"SKWD","Skyward Specialty Insurance Group, Inc.","Insurance - Property and Casualty","49.50","0.00%","-1.18%","7.55%","11.90%","14.60%","23.53","2,069.31","10.59","NA","21.90%","NA","Dec 10,2025","A","B","B","A","0.00%","1.55"
"VFF","Village Farms International","Consumer Products - Staples","3.68","0.00%","-3.95%","1.39%","0.00%","0.00%","166.67","421.64","15.21","NA","165.63%","NA","Dec 10,2025","C","A","C","A","0.00%","1.47"
"COHR","COHERENT CORP","Technology Services","191.87","0.00%","-3.55%","4.07%","1.42%","1.14%","11.54","29,005.84","36.23","1.41","44.48%","25.64%","Dec 09,2025","F","D","A","D","0.00%","4.8"
"EVER","EverQuote","Internet - Software","25.93","0.00%","0.82%","-2.77%","1.55%","2.22%","35.14","970.81","15.5","NA","65.91%","NA","Dec 09,2025","B","A","C","A","0.00%","1.51"
"KMT","Kennametal","Manufacturing - Tools & Related Products","28.82","2.82%","-2.90%","1.72%","0.00%","0.00%","41.67","2,161.81","21.1","4","0.75%","5.27%","Dec 09,2025","C","D","B","C","0.00%","1.09"
"ECO","Okeanis Eco Tankers Corp.","Transportation - Shipping","32.03","8.87%","3.55%","-6.47%","-23.43%","0.00%","165.52","1,089.45","13.54","NA","-2.10%","NA","Dec 09,2025","D","D","F","F","0.00%","3.11"
"VSCO","Victoria's Secret","Retail - Apparel and Shoes","52.59","0.00%","-0.18%","30.31%","26.20%","39.45%","55","4,348.17","20.64","2.24","-2.23%","9.21%","Dec 09,2025","C","F","C","F","0.00%",".68"
"CRMD","CorMedix","Medical - Biomedical and Genetics","12.24","0.00%","-4.59%","9.30%","0.00%","0.00%","18.75","916.32","4.04","NA","1,056.67%","NA","Dec 06,2025","B","B","C","A","0.00%","4.28"
"CRON","Cronos Group","Medical - Drugs","2.66","0.00%","-4.01%","5.62%","0.00%","0.00%","-400","1,005.70","32.88","NA","66.67%","NA","Dec 06,2025","D","B","A","B","0.00%","7.6"
"FIVE","Five Below","Retail - Miscellaneous","193.11","0.00%","-0.16%","11.84%","14.57%","10.46%","209.09","10,389.39","32.27","2.01","15.87%","16.01%","Dec 06,2025","F","D","D","F","0.00%","2.35"
"GM","General Motors","Automotive - Domestic","80.84","0.74%","-1.88%","8.01%","4.17%","11.94%","22.81","75,860.28","6.98",".66","-2.64%","10.65%","Dec 06,2025","A","C","B","A","0.00%",".4"
"AEO","American Eagle Outfitters","Retail - Apparel and Shoes","26.14","1.90%","-1.05%","9.06%","15.08%","15.45%","23.26","4,470.03","19.8","NA","-23.56%","NA","Dec 05,2025","B","F","D","F","0.00%",".84"
"CRUS","Cirrus Logic","Electronics - Semiconductors","120.66","0.00%","-2.51%","-2.77%","0.00%","0.00%","17.92","6,047.10","15.34","NA","2.52%","NA","Dec 05,2025","C","D","F","D","0.00%","3.1"
"CRDO","Credo Technology Group","Electronics - Semiconductors","143.03","0.00%","-4.19%","-20.47%","4.05%","0.00%","36.73","25,991.10","51.76","NA","297.14%","NA","Dec 05,2025","F","A","A","D","0.00%","32.65"
"RDN","Radian Group","Insurance - Multi line","35.87","2.83%","-1.85%","3.63%","0.00%","0.00%","21.05","4,876.25","8","NA","1.95%","NA","Dec 05,2025","D","F","B","F","0.00%","3.88"
"TCOM","Trip.com Group Limited","Leisure and Recreation Services","74.46","0.39%","-0.46%","1.11%","2.22%","2.95%","236.52","46,976.70","16.76","2.11","79.94%","7.95%","Dec 04,2025","D","C","B","C","0.00%","5.65"
"ZTO","ZTO Express Cayman","Transportation - Services","21.46","2.78%","-1.79%","-0.57%","3.17%","4.75%","-4.35","12,499.92","11.31","3.65","0.00%","3.10%","Dec 04,2025","B","D","A","C","0.00%","1.9"
"AGX","Argan","Building Products - Miscellaneous","324.11","0.64%","-4.55%","-12.09%","3.90%","-5.04%","19.23","4,346.82","37.93","NA","34.31%","NA","Dec 03,2025","F","A","B","C","0.00%","4.75"
"WT","WisdomTree, Inc.","Financial - Miscellaneous Services","12.44","0.98%","-2.87%","8.07%","1.90%","4.31%","9.52","1,715.32","13","NA","26.98%","NA","Dec 03,2025","C","C","C","C","0.00%","3.75"
"DDS","Dillard's","Retail - Regional Department Stores","620.21","0.20%","-3.92%","-10.97%","0.63%","1.45%","29.24","9,481.60","18.18","NA","-9.40%","NA","Nov 29,2025","B","D","A","B","0.00%","1.45"
"IBP","Installed Building Products","Building Products - Miscellaneous","266.12","0.57%","-2.42%","-3.28%","0.00%","0.00%","18.22","7,036.05","23.51","4.5","-2.39%","5.22%","Nov 29,2025","D","B","F","D","0.00%","2.37"
"COCO","Vita Coco Company","Beverages - Soft drinks","53.08","0.00%","-0.75%","-1.45%","-1.09%","0.00%","25","3,018.83","33.5","1.5","14.95%","22.31%","Nov 29,2025","F","D","C","F","0.00%","4.95"
"PAGP","Plains Group","Oil and Gas - Production and Pipelines","19.34","7.94%","1.38%","1.27%","0.00%","0.00%","-26.19","3,787.58","10.52","NA","175.00%","NA","Nov 27,2025","A","A","C","A","0.00%",".08"
"AEM","Agnico Eagle Mines","Mining - Gold","168.03","0.94%","-6.51%","-1.11%","2.81%","0.00%","22.73","85,059.55","17.48",".5","86.05%","35.29%","Nov 26,2025","D","B","A","B","0.00%","8.05"
"CMC","Commercial Metals","Steel - Producers","71.55","1.04%","-2.15%","6.12%","5.86%","8.61%","3.79","7,686.74","9.82",".38","125.24%","25.59%","Nov 26,2025","B","B","A","A","0.00%",".99"
"DY","Dycom Industries","Building Products - Heavy Construction","348.26","0.00%","-3.01%","-4.66%","1.29%","7.51%","15.24","9,784.25","31.56","1.74","NA","18.14%","Nov 25,2025","D","C","A","C","0.00%","1.89"
"KLIC","Kulicke and Soffa Industries","Electronics - Manufacturing Machinery","47.24","1.80%","-1.92%","-4.23%","0.00%","0.00%","27.27","2,385.66","29.78","NA","628.57%","NA","Nov 25,2025","F","F","D","F","0.00%","3.65"
"CIB","Grupo Cibest S.A. - Sponsored ADR","Diversified Operations","62.79","6.39%","-1.15%","-1.23%","-0.57%","0.00%","18.48","15,295.45","7.87",".79","24.44%","9.98%","Nov 22,2025","B","F","F","F","0.00%","1.5"
"LZB","LaZBoy","Furniture","37.28","2.60%","-1.79%","-4.31%","0.00%","0.00%","36.54","1,537.35","14.06","NA","-9.25%","NA","Nov 22,2025","A","D","D","B","0.00%",".73"
"MD","Pediatrix Medical Group, Inc.","Medical Services","21.14","0.00%","-1.79%","-4.04%","0.00%","0.00%","45.65","1,836.92","10.25","NA","37.09%","NA","Nov 22,2025","B","C","F","B","0.00%",".96"
"GCT","GigaCloud Technology Inc.","Technology Services","39.30","0.00%","-3.06%","-1.80%","0.00%","0.00%","52.31","1,455.59","11.22","NA","4.92%","NA","Nov 21,2025","A","B","C","A","0.00%","1.19"
"RAMP","LiveRamp","Technology Services","27.63","0.00%","-1.48%","2.16%","0.00%","0.00%","14.58","1,869.37","13.23","NA","30.59%","NA","Nov 21,2025","C","A","F","B","0.00%","2.4"
"TCEHY","Tencent","Internet - Services","80.28","0.66%","-1.12%","-2.01%","0.45%","0.00%","19.1","698,949.06","17.05","NA","20.80%","NA","Nov 21,2025","F","F","B","F","0.00%","6.91"
"TDC","Teradata","Computer- Storage Devices","30.04","0.00%","-0.43%","2.32%","0.24%","0.19%","35.85","2,837.01","12.26","2.53","-0.83%","4.84%","Nov 21,2025","C","D","B","C","0.00%","1.72"
"FCFS","FirstCash ","Financial Transaction Services","155.38","1.05%","-1.83%","-1.62%","0.00%","0.00%","18.32","7,034.10","15.12","NA","29.25%","NA","Nov 20,2025","B","D","D","C","0.00%","2.02"
"TIGO","Millicom International Cellular","Wireless Non-US ","56.03","5.41%","2.53%","6.86%","0.00%","0.00%","-38.18","9,541.02","12.91","NA","396.62%","NA","Nov 20,2025","B","D","C","B","0.00%","1.71"
"PLUS","ePlus","Business - Software Services","87.00","1.14%","-2.13%","-2.77%","0.00%","0.00%","61.05","2,318.69","18.25","1.01","3.00%","18.00%","Nov 19,2025","C","F","C","F","0.00%","1.03"
"EXPE","Expedia Group","Internet - Commerce","280.11","0.56%","-1.14%","9.65%","0.05%","0.00%","4.99","34,714.68","15.53",".88","24.61%","17.65%","Nov 18,2025","C","F","F","F","0.00%","2.42"
"ALRM","Alarm.com","Security and Safety Services","51.26","0.00%","-1.62%","-1.73%","0.00%","0.00%","22.58","2,544.86","19.14","1.5","9.65%","12.75%","Nov 15,2025","C","B","F","C","0.00%","2.57"
"ARLO","Arlo Technologies","Internet - Software","13.38","0.00%","-0.29%","-2.78%","0.00%","0.00%","6.67","1,482.83","18.01","NA","62.50%","NA","Nov 15,2025","F","A","C","C","0.00%","2.91"
"IDN","Intellicheck Mobilisa","Security and Safety Services","6.56","0.00%","0.91%","3.57%","35.71%","35.71%","200","134.97","105.47","NA","200.00%","NA","Nov 15,2025","F","B","D","F","0.00%","6.14"
"NRIM","Northrim BanCorp","Banks - West","26.49","2.41%","-3.52%","6.23%","0.00%","0.00%","16.13","587.83","10.23","NA","51.52%","NA","Nov 15,2025","B","B","C","A","0.00%","2.36"
"SNDK","Sandisk Corporation","Computer- Storage Devices","265.09","0.00%","-5.08%","11.28%","0.00%","0.00%","37.08","34,788.79","18.85","NA","321.07%","NA","Nov 15,2025","D","B","B","C","0.00%","NA"
"YTRA","Yatra Online","Internet - Services","1.84","0.00%","-1.66%","6.59%","0.00%","0.00%","0","110.88","59.33","NA","250.00%","NA","Nov 15,2025","D","D","B","C","0.00%",".95"
"SKFRY","AB SKF","Manufacturing - Tools & Related Products","26.98","2.75%","-0.60%","-0.41%","-1.68%","-1.68%","31.25","12,057.70","12.95","2.7","5.78%","4.79%","Nov 14,2025","B","D","F","D","0.00%","1.3"
"CION","CION Investment Corporation","Financial - SBIC & Commercial Industry","9.73","14.89%","1.58%","-2.52%","0.00%","0.00%","111.43","503.68","6.67","NA","1.12%","NA","Nov 13,2025","A","A","D","A","0.00%","2.06"
"DTI","Drilling Tools International Corp.","Oil and Gas - Field Services","2.55","0.00%","-12.50%","-7.55%","36.36%","38.10%","300","86.24","16.33","1.81","-93.55%","9.00%","Nov 13,2025","A","C","A","A","0.00%",".54"
"MNST","Monster Beverage","Beverages - Soft drinks","76.45","0.00%","-0.97%","4.65%","0.65%","0.70%","16.67","74,908.22","34.08","2.03","22.84%","16.81%","Nov 13,2025","F","B","B","C","0.00%","9.39"
"NGS","Natural Gas Services Group","Oil and Gas - Mechanical and and Equipment","33.78","1.31%","-1.06%","4.21%","0.00%","0.00%","39.39","422.94","15.95","NA","13.29%","NA","Nov 13,2025","B","C","A","A","0.00%","2.54"
"QTWO","Q2 Holdings","Internet - Software","70.27","0.00%","-2.85%","-0.67%","0.00%","0.00%","3.64","4,512.17","25.61","NA","42.42%","NA","Nov 13,2025","F","A","B","C","0.00%","5.86"
"MCY","Mercury General","Insurance - Property and Casualty","92.62","1.35%","-0.63%","4.38%","0.00%","0.00%","79.53","5,209.85","11.2","NA","-5.42%","NA","Nov 12,2025","A","A","D","A","0.00%",".89"
"HOOD","Robinhood Markets","Financial - Investment Bank","114.09","0.00%","-6.09%","-17.49%","6.02%","5.50%","19.61","101,698.26","47.1","1.71","82.57%","27.51%","Nov 11,2025","F","A","A","C","0.00%","24.19"
"SFST","Southern First Bancshares","Banks - Southeast","51.41","0.00%","-2.59%","-1.59%","0.00%","0.00%","20.22","421.91","11.6","NA","91.10%","NA","Nov 11,2025","C","C","D","C","0.00%","1.91"
"ECG","Everus Construction Group, Inc.","Building Products - Miscellaneous","89.35","0.00%","-4.57%","-9.44%","0.00%","0.00%","79.03","4,364.12","22.58","NA","27.76%","NA","Nov 08,2025","C","A","C","B","0.00%","1.25"
"LITE","Lumentum","Communication - Components","378.34","0.00%","-6.90%","12.43%","0.10%","1.82%","6.8","26,133.03","65.04","NA","175.24%","NA","Nov 08,2025","F","B","A","C","0.00%","14.19"
"QLYS","Qualys","Security","130.23","0.00%","-4.76%","-11.18%","0.00%","0.00%","19.23","4,765.57","17.89","NA","13.87%","NA","Nov 08,2025","F","B","C","C","0.00%","7.3"
"UFCS","United Fire Group","Insurance - Property and Casualty","35.65","1.76%","-1.68%","1.03%","0.00%","0.00%","117.39","927.45","10.24","NA","53.52%","NA","Nov 08,2025","A","D","B","B","0.00%",".69"
"HCC","Warrior Met Coal","Coal","88.68","0.36%","-1.11%","6.73%","0.00%","0.00%","450","4,635.11","8.33","NA","-77.24%","NA","Nov 08,2025","C","F","B","F","0.00%","3.79"
"APPS","Digital Turbine","Internet - Software","4.89","0.00%","-7.06%","-1.57%","0.00%","0.00%","150","560.74","15.15",".36","-5.71%","42.42%","Nov 07,2025","D","C","A","C","0.00%","1.07"
"HRTG","Heritage Insurance","Insurance - Property and Casualty","26.85","0.00%","-1.75%","3.32%","0.00%","0.00%","207.55","904.47","6.65","NA","155.72%","NA","Nov 07,2025","A","C","B","A","0.00%","1.07"
"SANM","Sanmina","Electronics - Manufacturing Services","156.30","0.00%","-2.56%","-6.65%","0.00%","0.00%","6.37","8,188.40","15.58",".62","59.60%","25.17%","Nov 07,2025","B","A","B","A","0.00%","1.01"
"FVRR","Fiverr International","Internet - Commerce","19.96","0.00%","-1.05%","-8.01%","0.00%","0.00%","10","708.28","6.49","NA","21.85%","NA","Nov 06,2025","C","C","D","C","0.00%","1.66"
"GLDD","Great Lakes Dredge & Dock","Building Products - Heavy Construction","13.19","0.00%","-3.03%","1.78%","0.00%","0.00%","52.94","892.15","12.04","1","29.76%","12.00%","Nov 06,2025","A","A","B","A","0.00%","1.07"
"HLIO","Helios Technologies","Manufacturing - General Industrial ","54.05","0.67%","-3.48%","-1.22%","-2.13%","-3.29%","10.77","1,772.04","19.98","NA","16.67%","NA","Nov 06,2025","C","D","D","D","0.00%","2.19"
"FOLD","Amicus Therapeutics","Medical - Biomedical and Genetics","14.24","0.00%","-0.07%","43.12%","-3.12%","-1.34%","41.67","4,393.52","22.02","NA","45.83%","NA","Nov 05,2025","F","C","F","F","0.00%","7.34"
"ATRO","Astronics","Aerospace - Defense Equipment","54.99","0.00%","-1.86%","6.60%","1.86%","1.86%","16.67","1,932.52","22.05","NA","66.97%","NA","Nov 05,2025","D","A","B","B","0.00%","2.33"
"DAVE","DAVE INC","Technology Services","214.00","0.00%","-3.18%","5.39%","0.00%","0.00%","85.15","2,989.94","15.82","NA","147.33%","NA","Nov 05,2025","D","A","C","B","0.00%","6.08"
"STRT","Strattec Security","Automotive - Original Equipment","74.61","0.00%","-4.80%","-3.90%","0.00%","0.00%","50","318.67","14.53","1.45","-2.60%","10.00%","Nov 05,2025","A","A","A","A","0.00%",".55"
"LCII","LCI Industries","Automotive - Original Equipment","123.00","3.79%","-2.00%","5.51%","1.84%","6.72%","34.93","2,936.19","14.79","NA","30.00%","NA","Nov 04,2025","A","D","A","A","0.00%",".74"
"INDV","Indivior","Medical - Drugs","35.95","0.00%","-0.77%","3.70%","9.62%","10.99%","89.47","4,485.72","12.6","NA","37.35%","NA","Nov 01,2025","C","B","C","B","0.00%","3.8"
"NCNO","nCino","Internet - Software","25.30","0.00%","-1.31%","5.30%","16.19%","7.68%","55","2,940.52","28.36","2.24","38.46%","12.68%","Oct 28,2025","F","A","B","C","0.00%","5.01"
"LC","LendingClub","Financial - Miscellaneous Services","19.03","0.00%","-4.10%","-3.02%","0.00%","0.00%","23.33","2,183.81","12.18","NA","139.58%","NA","Oct 24,2025","D","F","B","F","0.00%","2.3"
"CSTL","Castle Biosciences","Medical - Biomedical and Genetics","38.39","0.00%","-2.97%","-1.82%","0.00%","0.00%","94.12","1,135.44","NA","NA","-154.84%","NA","Oct 21,2025","C","C","D","D","0.00%","3.31"
"HG","Hamilton Insurance Group, Ltd.","Insurance - Multi line","27.23","0.00%","-1.55%","5.44%","7.22%","9.80%","85.92","2,744.29","7.23","NA","6.27%","NA","Oct 18,2025","A","C","A","A","0.00%","1"
"KGC","Kinross Gold","Mining - Gold","27.73","0.50%","-3.79%","3.00%","2.44%","0.00%","12.82","33,890.99","12.35",".3","147.06%","40.85%","Oct 18,2025","C","A","C","A","0.00%","5.26"
"OPLN","OPENLANE, Inc.","Automotive - Original Equipment","29.07","0.00%","-3.56%","15.61%","2.08%","0.00%","16.67","3,164.52","21.37","1.33","48.24%","16.09%","Oct 16,2025","A","B","A","A","0.00%","1.67"
"VCYT","Veracyte","Medical - Instruments","42.44","0.00%","-1.57%","-11.20%","0.00%","0.00%","59.38","3,327.97","26.4","NA","38.66%","NA","Oct 07,2025","F","B","F","D","0.00%","6.72"
"MU","Micron Technology","Computer - Integrated Systems","308.29","0.16%","-0.44%","25.92%","80.68%","84.71%","22.25","321,231.59","9.1",".17","278.29%","52.06%","Aug 20,2025","C","A","B","A","0.00%","7.59"
