Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"LSAK","Lesaka Technologies, Inc.","Technology Services","4.30","0.00%","-2.94%","0.94%","-14.82%","NA","25","361.57","18.7","NA","76.92%","NA","Oct 29,2025","D","D","F","F","-1.61%",".71"
"LBRT","Liberty Energy","Oil and Gas - Field Services","18.11","1.77%","15.48%","47.60%","0.00%","-813.16%","-500","2,933.22","40.42","NA","-72.56%","NA","Oct 17,2025","B","C","F","C","-1.11%",".75"
"LMNR","Limoneira Co","Agriculture - Operations","14.13","2.12%","-4.17%","-5.47%","0.00%","0.00%","16.67","255.02","NA","NA","-172.58%","NA","Sep 17,2025","D","A","B","B","0.29%","1.59"
"LINE","Lineage, Inc.","REIT and Equity Trust - Other","39.40","5.36%","-2.67%","-2.52%","0.05%","-0.16%","8","9,013.44","12.03","NA","-0.61%","NA","Oct 07,2025","D","C","D","D","2.04%","1.7"
"LYB","LyondellBasell Industries","Chemical - Diversified ","46.42","11.81%","-3.44%","-8.37%","-9.31%","-8.73%","26.25","14,930.92","19.86","NA","-63.44%","NA","Oct 07,2025","B","D","C","D","-3.23%",".46"
"MONDY","MONDI PLC UNS","Paper and Related Products","22.69","4.13%","-0.26%","-19.41%","-28.67%","-38.03%","NA","5,007.83","21.21","1.48","-40.22%","14.29%","Aug 15,2025","B","C","F","C","-1.31%","NA"
"MNR","Mach Natural Resources LP","Oil and Gas - Exploration and Production - United States","12.00","12.67%","-0.90%","-7.16%","-16.73%","-41.22%","43.4","1,420.06","8.08","NA","-34.36%","NA","Sep 26,2025","A","A","F","A","-0.74%","1.41"
"BMA","Macro Bank","Banks - Foreign","90.46","4.05%","45.79%","102.55%","0.00%","0.00%","-2.01","5,780.39","19.23","1.69","-15.74%","11.40%","Aug 30,2025","C","C","B","C","-0.66%","1.06"
"MNSB","MainStreet Bank","Banks - Northeast","18.55","2.16%","-0.38%","-8.52%","-2.72%","-10.87%","1.96","142.94","10.36","NA","231.48%","NA","Nov 01,2025","D","F","D","F","0.27%","1.03"
"HZO","MarineMax","Retail - Miscellaneous","24.77","0.00%","-9.57%","-8.38%","-1.30%","NA","-57.76","531.65","12.24","NA","-62.91%","NA","Oct 16,2025","A","A","B","A","-3.46%",".23"
"MKTX","MarketAxess","Financial - Investment Bank","160.06","1.90%","-6.73%","-5.67%","-2.56%","-3.19%","3.09","5,980.44","22.11","6.49","-0.55%","3.41%","Oct 21,2025","F","A","C","C","0.71%","7.14"
"MEOH","Methanex","Chemical - Diversified ","39.32","1.88%","-5.71%","-13.31%","-1.08%","0.00%","-88.24","3,040.99","10.73","NA","-1.61%","NA","Oct 18,2025","A","C","B","B","-0.32%",".85"
"MGDDY","Michelin","Rubber - Tires","15.92","3.23%","0.81%","-11.80%","-27.75%","-19.50%","NA","22,471.04","12.74","NA","-12.59%","NA","Oct 15,2025","A","C","F","B","-0.74%","NA"
"MOH","Molina Healthcare","Medical - HMOs","153.06","0.00%","-6.15%","-22.21%","-18.45%","-20.86%","-53.65","8,295.85","9.95","NA","-32.05%","NA","Oct 23,2025","A","C","D","B","-5.73%",".19"
"MNTK","Montauk Renewables","Alternative Energy - Other","2.03","0.00%","-9.05%","-0.50%","-240.00%","-30.00%","-100","288.78","NA","NA","-157.14%","NA","Oct 21,2025","D","F","D","F","-2.90%","1.59"
"MSDL","Morgan Stanley Direct Lending Fund","Financial - SBIC & Commercial Industry","16.95","11.80%","-1.29%","2.56%","-0.74%","-3.64%","-3.85","1,471.85","8.45","NA","-18.95%","NA","Sep 18,2025","D","D","D","F","-1.41%","3.56"
"MYE","Myers Industries","Rubber - Plastics","17.33","3.12%","-1.06%","0.90%","-0.98%","-5.77%","4","648.28","17.16","NA","-2.88%","NA","Oct 24,2025","B","B","B","A","-3.05%",".79"
"NFE","New Fortress Energy","Oil and Gas - Integrated - International","1.29","0.00%","-30.51%","-42.79%","-0.31%","-21.21%","-189.66","367.07","NA","NA","-802.17%","NA","Oct 07,2025","C","F","C","D","-6.82%",".18"
"NE","Noble Corporation PLC","Oil and Gas - Drilling","29.35","6.81%","-2.79%","2.96%","-4.71%","-17.42%","-34.48","4,662.15","36.24","NA","-64.78%","NA","Oct 07,2025","B","A","D","A","0.95%","1.35"
"NOMD","Nomad Foods Limited","Food - Miscellaneous","11.30","6.02%","-4.80%","-14.51%","-1.55%","-1.89%","2.27","1,733.45","5.92","NA","-1.04%","NA","Oct 14,2025","A","D","C","C","-1.05%",".52"
"NTRB","Nutriband","Medical - Drugs","6.73","0.00%","-1.29%","-5.86%","0.00%","0.00%","-1147.06","81.00","NA","NA","-884.13%","NA","Sep 17,2025","F","F","A","F","-0.29%","31.42"
"ONEW","OneWater Marine","Leisure and Recreation Products","15.53","0.00%","-2.63%","-2.32%","-24.14%","NA","-29.46","254.23","15.69","NA","-42.86%","NA","Oct 17,2025","A","A","B","A","-0.51%",".14"
"OC","Owens Corning","Building Products - Miscellaneous","127.31","2.17%","-2.93%","-11.37%","-2.28%","-3.02%","10.79","10,646.63","9.55","9.36","-16.15%","1.02%","Oct 16,2025","B","B","F","B","0.16%",".95"
"OXM","Oxford Industries","Textile - Apparel","36.85","7.49%","-9.83%","-10.31%","0.00%","0.00%","4.13","547.85","12.49","NA","-55.84%","NA","Sep 23,2025","A","A","A","A","-2.87%",".37"
"PCAR","PACCAR","Automotive - Domestic","98.40","1.34%","-0.56%","-0.26%","-2.61%","-5.26%","0","51,680.11","19.46","4.11","-35.95%","4.73%","Oct 28,2025","C","B","F","C","0.62%","1.75"
"CNXN","PC Connection","Retail - Computer Hardware","60.97","0.98%","-4.31%","-2.85%","-3.00%","-4.40%","-3.96","1,539.20","17.93","1.79","4.62%","10.00%","Nov 01,2025","C","B","F","C","-1.51%",".53"
"PZZA","Papa John's International","Retail - Restaurants","50.81","3.62%","-3.14%","6.97%","-1.76%","-4.52%","20.59","1,664.43","28.69","4.32","-24.36%","6.64%","Oct 21,2025","C","A","A","A","-2.29%",".8"
"BTU","Peabody Energy","Coal","27.42","1.09%","-10.98%","-11.74%","-76.47%","-9.52%","-205.26","3,334.27","NA","NA","-110.91%","NA","Oct 31,2025","B","C","D","C","-4.19%",".84"
"PKST","Peakstone Realty Trust","REIT and Equity Trust - Other","13.51","2.96%","-0.22%","2.94%","0.00%","0.00%","-14.08","497.05","6.06","NA","-17.10%","NA","Sep 16,2025","B","B","B","A","-1.01%","2.22"
"PPC","Pilgrim's Pride","Food - Meat Products","38.10","0.00%","1.25%","-6.94%","-3.34%","-18.31%","7.8","9,050.56","7.31","NA","-3.87%","NA","Oct 10,2025","A","A","D","A","-0.10%",".49"
"PDS","Precision Drilling","Oil and Gas - Drilling","59.91","0.00%","0.03%","3.13%","-33.82%","-15.26%","-130.83","789.22","14.58","NA","-27.89%","NA","Oct 30,2025","A","D","D","C","0.17%",".6"
"PROV","Provident Financial","Financial - Savings and Loan","15.68","3.57%","-0.32%","-0.25%","-10.08%","-7.52%","-13.79","101.97","14.65","NA","15.05%","NA","Nov 01,2025","D","F","F","F","-0.44%","1.7"
"QFIN","Qfin Holdings Inc. - Sponsored ADR","Financial - Miscellaneous Services","24.15","6.21%","-19.69%","-30.58%","0.00%","0.00%","-.56","3,429.07","3.51",".25","21.38%","13.97%","Oct 15,2025","A","B","A","A","0.95%","1.31"
"NX","Quanex Building Products","Building Products - Miscellaneous","14.21","2.25%","-6.56%","-3.39%","0.00%","0.00%","-18.82","651.91","7.18",".51","-9.59%","14.00%","Sep 12,2025","A","A","A","A","-1.59%",".35"
"QDEL","QuidelOrtho","Medical - Products","26.99","0.00%","-10.03%","-16.03%","-1.30%","-3.09%","27.59","1,832.63","11.85","NA","23.24%","NA","Oct 14,2025","B","D","C","D","-4.04%",".67"
"RH","RH","Consumer Products - Staples","172.49","0.00%","-2.85%","-13.91%","0.00%","-0.52%","-8.15","3,233.34","18.99",".74","68.46%","25.60%","Sep 17,2025","C","A","B","A","-4.81%",".97"
"METC","Ramaco Resources","Coal","30.36","1.13%","-17.66%","-15.41%","-106.19%","-77.36%","24.24","1,674.66","NA","NA","-1,009.09%","NA","Oct 28,2025","F","D","D","F","2.31%","2.89"
"RYAM","Rayonier Advanced Materials","Paper and Related Products","6.95","0.00%","-8.20%","-9.54%","0.00%","0.00%","-115","465.66","NA","NA","-12,180.00%","NA","Oct 14,2025","B","B","B","B","-2.71%",".31"
"RDW","Redwire Corporation","Aerospace - Defense","7.87","0.00%","-1.29%","-26.25%","0.00%","0.00%","-254.55","1,133.59","NA","NA","46.81%","28.70%","Oct 03,2025","F","F","C","F","-2.68%","4.34"
"RHI","Robert Half Inc.","Staffing Firms","26.19","9.01%","-9.26%","-22.43%","-3.79%","-16.95%","0","2,664.54","19.66","NA","-45.49%","NA","Oct 25,2025","A","B","A","A","-3.24%",".49"
"ROOT","Root","Insurance - Property and Casualty","80.52","0.00%","0.06%","-14.91%","0.00%","0.00%","21.7","1,243.82","33.41","NA","39.31%","NA","Sep 16,2025","C","A","F","A","-1.31%",".91"
"STWD","Starwood Property Trust","REIT and Equity Trust","18.18","10.56%","-2.37%","-6.84%","-2.12%","-3.44%","10.26","6,674.58","9.83","NA","-8.42%","NA","Oct 23,2025","D","F","D","F","-0.82%","3.72"
"SPPJY","Sappi","Paper and Related Products","1.38","7.45%","2.99%","-7.38%","0.00%","0.00%","-233.33","772.66","6","NA","-75.61%","NA","Oct 11,2025","A","D","B","B","-5.64%",".14"
"SAR","Saratoga Investment Corp","Financial - SBIC & Commercial Industry","22.51","13.33%","-1.99%","-9.27%","-8.14%","-12.61%","-13.43","362.50","9.5","NA","-37.80%","NA","Oct 10,2025","B","F","F","D","-0.63%","2.79"
"SNDR","Schneider National","Transportation - Services","21.37","1.78%","-10.75%","-3.94%","-6.14%","-10.18%","-42.86","3,745.37","27.2",".72","14.49%","37.66%","Oct 31,2025","B","B","D","B","-10.52%",".67"
"SCHL","Scholastic","Publishing - Books","28.67","2.79%","-0.38%","-0.48%","0.00%","0.00%","-3.28","720.73","26.67","NA","125.00%","NA","Jul 31,2025","C","F","C","D","0.00%",".45"
"SFBS","ServisFirst Bancshares","Financial - Savings and Loan","70.27","1.91%","-2.44%","-14.64%","-2.49%","-4.31%","-5.8","3,838.17","13.82","NA","21.77%","NA","Oct 23,2025","F","F","C","F","0.28%","3.79"
"SHECY","ShinEtsu Chemical Co.","Chemical - Diversified ","14.99","1.65%","-7.49%","-9.57%","0.00%","0.00%","4.76","59,510.18","16.47","NA","4.60%","NA","Sep 23,2025","D","C","D","D","-0.73%","3.44"
"SGML","SIGMA LITHIUM","Mining - Miscellaneous","6.49","0.00%","3.44%","-6.92%","-31.11%","-44.12%","300","722.88","NA","NA","34.78%","55.70%","Oct 28,2025","F","F","F","F","10.10%","5.42"
"SLGN","Silgan Holdings","Containers - Metal and Glass","38.62","2.07%","-14.29%","-10.23%","-6.19%","-8.37%",".83","4,132.08","10.44","1.49","2.21%","7.02%","Oct 31,2025","D","D","C","D","-1.03%",".64"
"FUN","Six Flags Entertainment Corporation","Leisure and Recreation Services","22.98","0.00%","-9.39%","-3.46%","0.00%","0.00%","-67.09","2,327.40","NA","NA","-172.53%","NA","Jul 30,2025","C","D","B","C","-4.89%",".73"
"SCGLY","Societe Generale Group","Banks - Foreign","12.70","2.05%","-2.07%","-8.28%","0.00%","1.27%","11.76","49,858.95","9.58",".39","40.00%","24.84%","Oct 07,2025","D","F","A","F","-4.13%","1.66"
"SDXAY","Sodexo","Business - Services","11.10","3.51%","-6.76%","-11.92%","-4.35%","-6.61%","NA","8,183.75","10.09","NA","-6.78%","NA","Oct 15,2025","A","A","B","A","-2.16%","NA"
"SON","Sonoco","Containers - Paper and Packaging","40.57","5.23%","-5.21%","-8.84%","-2.72%","-5.91%",".52","4,001.54","7.1",".74","35.55%","9.59%","Oct 28,2025","B","D","F","D","-1.08%",".56"
"SFM","Sprouts Farmers Market","Food - Natural Foods Products","78.96","0.00%","-28.66%","-26.65%","-0.79%","-4.90%","4.27","7,688.29","14.97",".91","40.53%","16.51%","Nov 01,2025","B","A","B","A","-26.11%",".89"
"SUN","Sunoco","Oil and Gas - Refining and Marketing - Master Limited Partnerships","52.22","7.05%","-1.90%","6.68%","-5.42%","-12.27%","-80.36","7,990.46","9.97","NA","-12.67%","NA","Oct 22,2025","B","F","A","C","-0.39%",".37"
"SWRAY","Swire Pacific","Diversified Operations","8.20","3.58%","-2.74%","-1.45%","0.00%","0.00%","NA","29,748.95","8.63","NA","0.00%","NA","Sep 30,2025","D","D","A","D","-2.51%","NA"
"SCMWY","Swisscom","Diversified Communication Services","73.53","2.19%","-0.30%","0.44%","-10.02%","-13.44%","-14.13","380,896.56","24.07","NA","-9.47%","NA","Oct 15,2025","F","C","B","F","2.68%","25.3"
"SNPS","Synopsys","Computer - Software","453.82","0.00%","-2.89%","-5.99%","0.00%","0.00%","-11.72","84,296.46","35.37","3.12","-2.80%","11.35%","Sep 13,2025","F","F","C","F","-2.73%","13.1"
"TMUS","TMobile US","Wireless National","210.05","1.68%","-4.25%","-8.47%","-3.31%","-5.04%","7.02","234,942.31","20.82","1.5","4.45%","13.92%","Oct 28,2025","D","B","B","B","-2.03%","2.74"
"TGNA","TEGNA","Broadcast Radio and Television","19.67","2.54%","-1.70%","-3.35%","0.00%","0.00%","15.79","3,167.97","12.18","NA","-47.23%","NA","Oct 11,2025","B","F","B","C","-0.41%","1.04"
"TFII","TFI International","Transportation - Services","89.73","2.01%","-1.85%","-2.47%","-4.73%","-4.24%",".84","7,383.69","20.39","3.25","-23.48%","6.27%","Nov 01,2025","C","B","C","B","-2.11%",".92"
"TMHC","Taylor Morrison Home","Building Products - Home Builders","59.27","0.00%","-3.18%","-11.99%","-3.55%","-11.51%","9.33","5,792.16","7.62","NA","-5.93%","NA","Oct 25,2025","B","D","D","C","0.10%",".69"
"TEO","Telecom Argentina Stet  France Telecom","Wireline Non-US","11.25","0.00%","39.22%","42.95%","-161.02%","-137.50%","-9.09","4,845.80","NA","NA","-129.84%","NA","Nov 01,2025","B","D","A","C","-2.65%",".92"
"CC","Chemours","Chemical - Diversified ","13.39","2.61%","-5.48%","-19.71%","-5.12%","-4.66%","26.09","2,004.46","11.64","NA","-4.96%","NA","Oct 18,2025","C","D","D","D","-4.65%",".34"
"CLX","Clorox","Consumer Products - Staples","112.46","4.41%","-3.33%","-8.01%","-3.20%","-2.95%","28.12","13,694.66","19.28",".93","-24.48%","20.67%","Oct 29,2025","D","A","B","A","1.62%","1.93"
"GT","Goodyear","Rubber - Tires","6.89","0.00%","-3.09%","-8.23%","-50.13%","-18.06%","-145.95","1,970.86","25.81","2.69","-74.29%","9.61%","Jul 22,2025","A","D","D","C","-1.57%",".11"
"HAIN","The Hain Celestial Group","Food - Miscellaneous","1.16","0.00%","-14.00%","-16.23%","0.00%","0.00%","-150","104.74","16.57","NA","-22.22%","NA","Sep 23,2025","A","A","A","A","-1.53%",".07"
"MIDD","The Middleby","Manufacturing - General Industrial ","124.23","0.00%","-7.57%","-10.78%","-0.75%","-1.83%","6.82","6,296.27","14.14","NA","-7.38%","NA","Nov 01,2025","C","C","A","B","-1.49%","1.64"
"MOS","The Mosaic Company","Fertilizers","27.45","3.21%","-6.54%","-20.28%","-7.67%","-2.44%","-23.88","8,712.04","9.37",".9","47.98%","10.44%","Oct 18,2025","A","C","B","B","-3.28%",".77"
"SMPL","Simply Good Foods","Food - Confectionery","19.57","0.00%","-6.79%","-20.93%","-7.20%","-5.56%","-4.17","1,954.22","10.3","3.17","-1.04%","3.25%","Oct 29,2025","C","D","F","D","-2.34%","1.35"
"WEN","Wendy's","Retail - Restaurants","8.54","6.56%","-5.65%","-9.56%","-1.02%","-2.16%","16","1,627.43","9.94","1.62","-14.00%","6.13%","Nov 01,2025","B","D","F","D","-1.39%",".73"
"TOELY","Tokyo Electron","Electronics - Miscellaneous Products","110.07","1.91%","7.00%","11.94%","0.00%","0.00%","NA","101,413.65","31.45","NA","-9.79%","NA","Sep 17,2025","F","A","B","C","0.78%","6.08"
"TRMLF","Tourmaline Oil Corp.","Oil and Gas - Exploration and Production - Canadian","43.95","3.31%","-1.71%","-0.05%","-6.60%","-12.67%","48.48","17,007.71","16.06",".75","7.03%","21.40%","Oct 17,2025","D","A","F","C","0.07%","3.73"
"TDG","Transdigm Group","Aerospace - Defense Equipment","1,308.51","0.00%","-3.25%","1.74%","-4.17%","-8.07%","-1.84","73,734.91","32.55","3.04","8.27%","10.73%","Oct 28,2025","F","B","F","D","-0.75%","8.6"
"THS","TreeHouse Foods","Food - Miscellaneous","18.20","0.00%","-6.60%","-13.98%","-0.20%","-0.18%","70","919.10","11.03","NA","-13.61%","NA","Oct 25,2025","A","B","C","A","-2.99%",".28"
"TROX","Tronox","Chemical - Diversified ","3.50","5.71%","-3.75%","-11.58%","-43.52%","-221.04%","-600","554.84","NA","NA","-837.50%","NA","Aug 08,2025","B","C","D","B","-1.37%",".19"
"UFPI","UFP Industries","Building Products - Wood","92.13","1.52%","-0.69%","-1.55%","-1.62%","-5.00%","-5.84","5,395.70","16.87","NA","-20.29%","NA","Nov 01,2025","B","B","F","B","1.97%",".84"
"USNA","USANA Health Sciences","Medical - Drugs","21.15","0.00%","-4.31%","-28.06%","-33.97%","-38.24%","0","386.45","12.23","1.02","-33.20%","12.00%","Oct 14,2025","A","F","B","C","0.66%",".42"
"UNF","Unifirst","Uniform and Related","154.35","0.91%","0.33%","-6.48%","-19.72%","-14.94%","6.05","2,862.10","21.78","NA","-14.16%","NA","Oct 28,2025","B","A","D","A","0.55%","1.18"
"ULH","Universal Logistics","Transportation - Services","16.18","2.60%","-15.86%","-24.36%","-20.00%","-21.40%","-5.88","426.01","16.18","NA","-79.72%","NA","Oct 14,2025","A","C","A","B","-3.08%",".26"
"UTI","Universal Technical Institute","Schools","29.72","0.00%","-3.39%","4.26%","-5.90%","3.37%","58.33","1,617.47","31.04","2.07","41.33%","15.00%","Oct 07,2025","D","B","C","C","0.55%","2"
"UPBD","Upbound Group, Inc.","Financial - Leasing Companies","19.38","8.05%","-14.95%","-15.10%","-1.26%","-4.55%","2.04","1,122.02","4.65","NA","8.62%","NA","Nov 01,2025","A","D","C","C","-16.31%",".25"
"UEC","Uranium Energy","Mining - Miscellaneous","15.13","0.00%","16.59%","13.52%","-2.86%","-15.39%","-133.33","7,310.02","NA","NA","-88.89%","NA","Oct 07,2025","F","F","F","F","-0.32%","NA"
"USIO","Usio","Financial Transaction Services","1.47","0.00%","-2.05%","2.14%","0.00%","0.00%","0","38.95","33.92","NA","-66.67%","NA","Sep 25,2025","A","C","D","B","-0.69%",".46"
"MTN","Vail Resorts","Leisure and Recreation Services","148.33","5.99%","-4.98%","-6.54%","-1.70%","-1.55%","-6.95","5,322.82","22.17","2.5","-11.16%","8.86%","Oct 02,2025","C","F","F","F","-2.04%","1.8"
"VBNK","VersaBank","Banks - Foreign","11.87","0.61%","0.25%","-3.27%","0.00%","0.00%","10","381.36","14.22","NA","-32.26%","NA","Sep 10,2025","C","C","A","B","-0.08%","1.77"
"VVOS","Vivos Therapeutics","Medical - Drugs","2.58","0.00%","-13.13%","-19.38%","0.00%","0.00%","-2.27","19.36","NA","NA","4.05%","NA","Nov 01,2025","F","C","B","F","-3.37%","1.35"
"VWAGY","Volkswagen","Automotive - Foreign","10.47","4.34%","0.67%","-5.51%","0.00%","-3.54%","-14.04","52,485.62","5.08",".64","-11.21%","7.96%","Nov 01,2025","B","F","A","B","-1.69%",".15"
"WNC","Wabash National","Automotive - Original Equipment","8.02","3.99%","-9.20%","-15.55%","-24.39%","-12.86%","0","324.94","NA","NA","-225.41%","NA","Oct 31,2025","C","D","D","D","-2.65%",".2"
"WMG","Warner Music Group","Film and Television Production and Distribution","31.96","2.38%","-4.68%","-7.02%","-1.47%","-1.13%","-111.11","16,659.69","21.17",".98","8.43%","21.67%","Oct 11,2025","D","D","A","C","1.50%","2.58"
"WSO","Watsco","Building Products - Air Conditioner and Heating","368.01","3.26%","-0.20%","-12.84%","-4.99%","-5.17%","-5.46","14,921.53","28.08","NA","-1.50%","NA","Nov 01,2025","F","C","F","D","-2.70%","2.01"
"WFG","West Fraser Timber Co.","Building Products - Wood","61.00","2.10%","-6.24%","-9.74%","-430.81%","-201.19%","-52.91","4,644.98","NA","NA","-486.76%","NA","Oct 30,2025","C","F","F","F","-0.68%",".81"
"ZBRA","Zebra Technologies","Manufacturing - Thermal Products","269.25","0.00%","-16.73%","-11.65%","0.59%","-0.19%","3.47","13,690.06","17.08","NA","16.64%","NA","Nov 01,2025","D","B","A","C","-3.47%","2.61"
"LULU","lululemon athletica","Textile - Apparel","170.54","0.00%","-6.17%","-5.71%","0.03%","0.00%","9.15","20,223.32","13.22","10.66","-11.82%","1.24%","Sep 09,2025","C","A","A","A","-1.34%","1.85"
