Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"MOH","Molina Healthcare","Medical - HMOs","137.86","0.00%","-5.95%","-7.95%","-31.36%","-21.91%","-739.53","6,943.74","26.45","NA","-54.31%","NA","Jan 29,2026","C","F","A","D","1.39%",".15"
"MDB","MongoDB","Internet - Software","252.72","0.00%","-3.54%","-3.15%","3.85%","1.67%","12.24","19,672.05","41.98","3.6","17.30%","11.66%","Mar 14,2026","F","A","B","D","4.06%","7.98"
"NABL","Nable","Technology Services","4.72","0.00%","-2.10%","0.21%","0.00%","0.00%","-40","879.72","10.69","NA","12.82%","NA","Feb 26,2026","C","D","C","D","-0.21%","1.72"
"NGL","NGL Energy Partners","Oil and Gas - Refining and Marketing - Master Limited Partnerships","12.47","0.00%","-9.27%","4.31%","0.00%","0.00%","-37.5","1,526.63","36.26","NA","236.00%","NA","Feb 17,2026","B","A","A","A","3.44%",".48"
"NNBR","NN","Metal Products - Procurement and Fabrication","1.48","0.00%","-18.54%","-2.68%","-21.43%","34.21%","-100","72.78","13.18",".29","466.67%","45.00%","Mar 12,2026","B","A","A","A","3.57%",".17"
"NPSNY","Naspers","Cable Television","10.68","0.35%","2.05%","0.48%","-1.69%","-5.69%","NA","41,208.50","12",".58","24.29%","20.68%","Mar 25,2026","D","F","B","D","4.82%","NA"
"SID","National Steel","Steel - Producers","1.26","0.00%","0.00%","-17.33%","0.00%","0.00%","-207.14","1,644.36","5.77","NA","181.48%","NA","Mar 10,2026","A","F","A","B","5.08%",".2"
"NVGS","Navigator Holdings","Transportation - Shipping","19.22","1.45%","-1.23%","-8.43%","2.14%","13.47%","-17.95","1,261.29","12.35","1.04","32.20%","11.91%","Feb 06,2026","C","D","A","C","1.10%","2.15"
"NBIX","Neurocrine Biosciences","Medical - Drugs","133.21","0.00%","3.03%","0.46%","0.23%","0.49%","-16.44","13,221.88","16.84",".54","22.38%","31.17%","Feb 18,2026","D","A","A","A","2.35%","4.62"
"NFGC","New Found Gold Corp.","Mining - Gold","2.09","0.00%","6.59%","-26.51%","-104.35%","NA","-100","471.67","NA","NA","93.33%","NA","Mar 27,2026","F","F","D","F","11.49%","NA"
"NREF","NexPoint Real Estate Finance","REIT and Equity Trust","13.35","14.85%","2.51%","-7.74%","0.00%","0.00%","0","238.71","7.32","NA","-34.29%","NA","Mar 07,2026","D","D","B","D","0.67%","2.65"
"NHYDY","Norsk Hydro ASA","Mining - Miscellaneous","10.75","1.42%","18.19%","15.87%","-12.64%","-10.71%","133.33","21,209.40","14.1","1.7","58.33%","8.32%","Mar 14,2026","C","B","F","C","3.08%","1.05"
"NOA","North American Construction Group","Oil and Gas - Mechanical and and Equipment","13.25","2.61%","-6.91%","-18.65%","7.08%","-10.51%","-120","384.41","7.13","NA","148.68%","NA","Mar 12,2026","A","C","A","A","3.37%",".42"
"NUS","Nu Skin Enterprises","Cosmetics","7.37","3.30%","1.68%","-3.70%","0.00%","0.00%","-3.33","350.36","7.28","NA","-21.26%","NA","Feb 18,2026","A","D","C","C","1.68%",".24"
"OLN","Olin","Chemical - Diversified ","29.13","2.69%","7.76%","22.09%","-66.78%","0.00%","0","3,384.97","NA","NA","-1,062.50%","NA","Jan 30,2026","C","C","B","C","2.94%",".5"
"ONDS","ONDAS INC","Wireless National","9.06","0.00%","-15.36%","-9.78%","-80.60%","-106.25%","-550","4,222.88","NA","NA","51.61%","NA","Mar 28,2026","F","F","F","F","10.92%","83.24"
"OPTU","Optimum Communications, Inc.","Wireless National","1.33","0.00%","4.00%","-13.33%","-11.58%","-12.42%","-200","611.60","NA","NA","90.00%","37.86%","Mar 07,2026","C","B","D","C","-0.76%",".07"
"OGN","Organon & Co.","Medical Services","6.09","1.34%","-1.96%","-13.19%","-1.46%","-0.80%","-13.7","1,559.29","1.78",".53","-7.92%","3.35%","Feb 12,2026","A","C","C","B","5.09%",".25"
"OC","Owens Corning","Building Products - Miscellaneous","108.18","2.92%","1.23%","-5.53%","-3.12%","-4.06%","-17.29","8,699.07","10.81","1.75","-16.93%","6.17%","Mar 17,2026","B","B","D","B","3.74%",".86"
"PFSI","PennyMac Financial Services","Financial - Mortgage & Related Services","88.68","1.37%","3.68%","-2.63%","-1.22%","0.14%","-39.01","4,559.46","7.2",".5","56.04%","14.39%","Feb 04,2026","D","F","F","F","2.94%","2.23"
"PRGO","Perrigo","Medical - Products","11.22","10.80%","11.41%","-5.71%","-14.74%","-9.70%","-3.75","1,478.35","5.05","1.26","-22.55%","4.00%","Mar 21,2026","B","A","D","A","10.49%",".35"
"PHAR","Pharming Group","Medical - Biomedical and Genetics","16.94","0.00%","4.20%","8.05%","-24.24%","-7.29%","-53.33","1,167.14","44.37","NA","850.00%","NA","Mar 13,2026","D","A","D","B","3.94%","3.1"
"PPC","Pilgrim's Pride","Food - Meat Products","37.86","0.00%","7.21%","-9.90%","0.00%","0.00%","-12.82","8,969.79","8.78","NA","-16.83%","NA","Feb 19,2026","A","B","B","A","0.85%",".48"
"PAGP","Plains Group","Oil and Gas - Production and Pipelines","23.66","6.88%","0.58%","5.20%","-5.98%","-6.00%","-69.09","4,805.11","12.52","NA","49.23%","NA","Mar 31,2026","A","A","B","A","-0.57%",".11"
"PONY","Pony AI Inc. - Sponsored ADR","Transportation - Equipment and Leasing","9.35","0.00%","-15.64%","-26.88%","-563.64%","NA","NA","3,637.16","NA","NA","-55.32%","NA","Mar 27,2026","F","F","C","F","10.54%","40.41"
"QTI","QT Imaging Holdings, Inc.","Medical - Instruments","6.00","0.00%","-10.65%","-2.00%","-12.50%","4.00%","NA","70.69","NA","NA","81.05%","NA","Feb 21,2026","F","A","D","D","-4.55%","3.74"
"QCOM","Qualcomm","Electronics - Semiconductors","128.99","2.76%","0.09%","-6.77%","-1.27%","-1.45%","3.24","137,408.27","11.57","NA","-7.48%","NA","Feb 10,2026","D","A","F","B","1.35%","3.06"
"QFIN","Qfin Holdings Inc. - Sponsored ADR","Financial - Miscellaneous Services","13.04","11.62%","-1.75%","-11.27%","-10.30%","-11.76%","-.88","1,833.10","2.96",".21","-30.79%","13.97%","Mar 24,2026","A","C","F","B","4.45%",".68"
"QRHC","Quest Resource","Waste Removal Services","1.19","0.00%","-0.83%","-28.31%","-89.19%","NA","-1000","24.94","59.5","NA","104.44%","NA","Apr 01,2026","B","A","F","A","2.59%",".1"
"RXO","RXO INC","Transportation - Services","15.09","0.00%","5.03%","-11.07%","-11.42%","0.03%","-75","2,408.08","407.19","11.58","200.00%","35.17%","Feb 12,2026","F","D","F","F","6.25%",".42"
"RKUNY","Rakuten","Internet - Services","4.81","0.00%","0.00%","-4.84%","0.00%","0.00%","NA","10,252.43","NA","NA","87.27%","NA","Mar 05,2026","C","C","B","C","3.96%",".61"
"RWAY","Runway Growth Finance Corp.","Financial - SBIC & Commercial Industry","6.87","19.21%","-2.69%","-13.80%","-5.08%","-9.63%","-11.11","248.24","4.84","NA","-8.39%","NA","Mar 18,2026","B","D","B","B","0.73%","1.81"
"SABS","SAB Biotherapeutics","Medical - Biomedical and Genetics","3.86","0.00%","-1.03%","-1.54%","-16.67%","-8.25%","-187.5","195.14","NA","NA","8.86%","NA","Mar 13,2026","F","F","A","F","1.32%","NA"
"SANG","Sangoma Technologies Corporation","Internet - Software","3.90","0.00%","-9.56%","-14.73%","0.00%","0.00%","-200","129.12","NA","NA","-53.85%","NA","Mar 03,2026","B","C","A","A","-2.76%",".59"
"SNWV","Sanuwave Health","Medical - Products","16.92","0.00%","-14.32%","-26.83%","-57.22%","-48.67%","-82.35","148.59","43.22","NA","-2.44%","NA","Mar 31,2026","D","A","C","B","-0.58%","3.35"
"SCSC","ScanSource","Technology Services","37.05","0.00%","-1.06%","-2.08%","0.00%","0.00%","-20","779.74","9.21",".61","10.36%","15.00%","Feb 10,2026","A","F","A","C","1.17%",".26"
"SNDR","Schneider National","Transportation - Services","26.76","1.52%","4.31%","-5.66%","0.00%","0.00%","-38.1","4,621.87","31.22",".78","33.33%","39.96%","Feb 04,2026","C","B","B","B","2.89%",".81"
"SDRL","Seadrill Limited","Oil and Gas - Drilling","44.54","0.00%","0.91%","5.99%","0.00%","NA","71.43","2,841.45","59.87","NA","179.17%","NA","Feb 17,2026","F","D","C","F","1.22%","1.98"
"SEM","Select Medical","Medical - HMOs","16.31","1.53%","0.12%","0.18%","-1.17%","-4.47%","-30.43","2,020.26","12.87",".94","9.48%","13.76%","Feb 27,2026","A","C","D","B","0.00%",".37"
"SKYT","SkyWater Technology","Electronics - Semiconductors","27.82","0.00%","-6.13%","-8.17%","7.14%","33.33%","-200","1,315.55","NA","NA","-2,700.00%","NA","Mar 05,2026","F","F","A","F","4.70%","2.98"
"SDHC","Smith Douglas Homes Corp.","Building Products - Home Builders","13.43","0.00%","3.31%","-13.86%","-51.50%","-55.07%","-166.67","659.04","31.6","NA","195.35%","NA","Jan 24,2026","D","D","C","D","5.18%",".68"
"SPMC","Sound Point Meridian Capital, Inc.","Financial - Investment Management","9.07","33.52%","4.19%","-18.93%","-0.26%","0.30%","-20","183.45","4.69","NA","NA","NA","Feb 13,2026","D","D","F","F","0.22%","2.29"
"SLND","Southland Holdings, Inc.","Building Products - Miscellaneous","1.30","0.00%","0.00%","17.12%","0.00%","0.00%","-1804.76","70.35","NA","NA","77.25%","NA","Mar 27,2026","F","F","A","F","-27.78%",".09"
"STLA","Stellantis","Automotive - Foreign","7.40","0.00%","5.04%","-5.34%","-26.00%","-17.34%","NA","26,686.00","6.97",".51","312.50%","13.77%","Mar 03,2026","B","C","F","B","5.04%","NA"
"SCL","Stepan","Chemical - Diversified ","50.34","3.16%","3.46%","1.15%","-27.35%","-2.59%","-105.71","1,134.06","19","NA","44.51%","NA","Mar 05,2026","B","B","D","B","0.38%",".49"
"HDL","Super Hi International Holding Ltd. Unsponsored ADR","Retail - Restaurants","14.56","0.00%","-4.27%","-12.55%","-20.83%","-20.00%","150","946.84","19.16","NA","26.67%","NA","Mar 11,2026","D","C","A","C","-2.77%","1.13"
"SUZ","Suzano","Paper and Related Products","10.14","1.83%","3.41%","-7.74%","-4.24%","NA","NA","12,412.40","8.86",".2","-41.75%","44.06%","Mar 18,2026","A","B","A","A","4.16%","1.38"
"SLVM","Sylvamo","Paper and Related Products","42.51","4.26%","7.81%","-10.38%","0.00%","0.00%","2.86","1,668.84","13.63",".49","-12.43%","27.57%","Jan 27,2026","A","C","B","A","1.88%",".5"
"TRTX","TPG RE Finance Trust","Real Estate - Operations","7.80","12.29%","-1.26%","-7.35%","0.00%","0.00%","-11.11","611.95","7.49","1.21","7.22%","6.20%","Feb 27,2026","D","D","A","C","1.30%","1.84"
"TMHC","Taylor Morrison Home","Building Products - Home Builders","58.69","0.00%","-1.15%","-8.38%","1.72%","2.42%","10.4","5,610.47","11.51","8","-34.88%","1.44%","Feb 14,2026","B","B","A","A","1.80%",".69"
"TGLS","Tecnoglass","Building Products - Retail","45.44","1.35%","8.98%","-3.17%","-9.41%","-8.24%","-26.74","1,993.07","12.36",".56","0.56%","22.00%","Mar 03,2026","C","D","F","D","3.27%","2.03"
"TFX","Teleflex","Medical - Instruments","119.74","1.14%","12.25%","-2.11%","-30.10%","-22.34%","-48.26","5,286.83","17.76",".75","-3.44%","23.67%","Mar 03,2026","D","F","C","D","4.07%","1.78"
"TNC","Tennant","Manufacturing - General Industrial ","69.35","1.87%","-1.54%","7.11%","0.00%","0.00%","-17.26","1,195.69","13.78","1.97","-12.04%","7.00%","Feb 27,2026","D","C","B","C","3.22%",".99"
"TSLA","Tesla","Automotive - Domestic","381.80","0.00%","-2.94%","-5.27%","0.31%","0.63%","11.11","1,394,966.50","179.16","7.62","25.30%","23.52%","Mar 31,2026","F","C","A","D","4.64%","14.71"
"CPB","The Campbell's Company","Food - Miscellaneous","22.24","7.00%","6.50%","-14.51%","-8.62%","-8.31%","-10.53","6,639.72","10","NA","-24.92%","NA","Mar 13,2026","A","C","D","B","0.41%",".66"
"CC","Chemours","Chemical - Diversified ","21.24","1.59%","8.15%","31.37%","-9.39%","-3.58%","-16.67","3,306.95","16.79","NA","37.89%","NA","Mar 07,2026","C","B","B","B","3.92%",".57"
"HCKT","The Hackett Group","Consulting Services","13.11","3.69%","2.12%","-6.27%","0.00%","0.00%","2.56","328.11","7.84",".71","7.10%","11.00%","Feb 21,2026","B","A","C","A","1.25%","1.07"
"MICC","The Magnum Ice Cream Company N.V.","Food - Miscellaneous","14.55","0.00%","2.68%","-1.06%","-1.74%","-1.82%","NA","9,153.28","13.23","NA","NA","NA","Mar 06,2026","C","F","F","D","0.00%","NA"
"THRY","Thryv","Internet - Software","2.79","0.00%","-3.52%","-6.80%","0.00%","0.00%","-130","121.01","3.22","NA","84.78%","NA","Mar 28,2026","A","C","C","B","7.45%",".15"
"TRS","TriMas","Metal Products - Procurement and Fabrication","36.70","0.45%","-1.83%","-6.24%","-36.02%","-18.11%","-2.44","1,353.23","22.6","NA","-23.92%","NA","Mar 06,2026","D","C","C","D","1.10%","1.3"
"TNET","TriNet","Outsourcing","36.26","3.02%","-3.98%","-3.90%","0.00%","0.00%","24.32","1,723.11","8.71","NA","-11.63%","NA","Feb 20,2026","A","A","B","A","-3.47%",".34"
"TPB","Turning Point Brands","Tobacco","73.12","0.37%","-0.05%","-19.32%","-8.82%","NA","9.2","1,678.58","23.33","NA","-6.06%","NA","Mar 03,2026","F","D","C","F","0.66%","3.63"
"UFPI","UFP Industries","Building Products - Wood","91.91","1.56%","1.09%","-7.41%","-6.54%","-0.70%","-32.04","5,232.41","17.74","NA","3.80%","NA","Mar 18,2026","B","B","C","B","2.38%",".83"
"UVV","Universal","Tobacco","52.78","6.22%","2.57%","-0.79%","0.00%","0.00%","-29.69","1,313.47","12.64","3.16","-9.94%","4.00%","Feb 13,2026","B","B","B","B","-0.68%",".45"
"UPST","Upstart","Financial - Miscellaneous Services","25.68","0.00%","-3.57%","-9.17%","14.81%","14.47%","-2.13","2,515.27","10.85",".26","36.21%","41.03%","Feb 18,2026","F","D","A","D","5.90%","2.41"
"USIO","Usio","Financial Transaction Services","1.15","0.00%","0.88%","-18.58%","-100.00%","NA","-600","31.63","NA","NA","100.00%","NA","Mar 21,2026","B","C","B","B","0.00%",".37"
"EGY","Vaalco Energy","Oil and Gas - Exploration and Production - International","6.08","3.94%","4.45%","19.85%","-62.86%","NA","-200","661.00","48.77","NA","425.00%","NA","Mar 05,2026","C","B","C","C","-2.91%","1.84"
"VRCA","Verrica Pharmaceuticals","Medical - Drugs","5.55","0.00%","18.08%","3.32%","-33.33%","NA","-18.6","90.88","NA","NA","-77.42%","NA","Mar 14,2026","F","B","F","F","11.13%","2.55"
"VTSI","VirTra","Electronics - Military","3.79","0.00%","-20.04%","-11.88%","-141.18%","NA","-350","41.94","NA","NA","-450.00%","NA","Mar 31,2026","D","F","C","F","-1.20%","1.87"
"VSH","Vishay Intertechnology","Semiconductor - Discretes","18.88","2.22%","-1.42%","0.28%","0.00%","0.00%","-50","2,444.30","35.06","NA","1,120.00%","NA","Feb 10,2026","C","A","B","A","8.70%",".8"
"VPG","Vishay Precision Group","Electronics - Miscellaneous Components","45.11","0.00%","1.52%","-8.74%","0.00%","0.00%","-66.67","577.37","57.13","2.86","55.10%","20.00%","Feb 13,2026","F","C","B","D","6.74%","1.88"
"VISN","Vistance Networks, Inc.","Communication - Network Software","18.39","0.00%","0.28%","4.54%","0.00%","0.00%","100","4,103.41","19.47","1.44","22.08%","13.48%","Feb 24,2026","C","D","D","D","3.35%",".88"
"VITL","Vital Farms","Food - Miscellaneous","13.49","0.00%","2.32%","-30.44%","-6.06%","2.13%","-7.89","632.53","11.67","NA","-15.97%","NA","Mar 03,2026","B","B","F","C","6.97%",".83"
"VOYG","Voyager Technologies, Inc.","Aerospace - Defense Equipment","24.14","0.00%","-6.74%","-16.91%","0.00%","0.00%","-12.12","1,247.37","NA","NA","51.22%","39.78%","Mar 10,2026","F","D","A","F","6.66%","7.5"
"HCC","Warrior Met Coal","Coal","92.06","0.34%","-2.54%","13.68%","0.00%","0.00%","-29.03","4,918.27","11.96","NA","621.30%","NA","Feb 06,2026","D","B","C","D","-1.14%","3.75"
"WHR","Whirlpool","Household Appliances","54.30","6.68%","0.15%","-10.65%","-12.84%","-14.09%","-28.57","3,048.65","9.93","2.65","-12.84%","3.75%","Mar 05,2026","A","B","F","A","6.00%",".2"
"WYY","WidePoint","Computer - Services","4.85","0.00%","-4.95%","8.71%","-132.61%","NA","-800","49.26","38.38","NA","71.43%","NA","Mar 31,2026","C","A","D","A","7.31%",".33"
"XRX","Xerox","Office Supplies","1.29","7.75%","-4.44%","-24.12%","0.00%","0.00%","-166.67","165.92","2.87","NA","175.00%","NA","Feb 05,2026","A","B","A","A","1.18%",".02"
"XIACY","Xiaomi Corporation - Unsponsored ADR","Consumer Products - Staples","20.53","0.00%","2.27%","3.40%","-18.75%","-16.67%","NA","88,831.11","22.75","NA","NA","NA","Mar 11,2026","D","F","F","F","1.57%","NA"
"XPER","Xperi Inc.","Technology Services","5.72","0.00%","0.54%","-8.79%","0.00%","NA","-17.24","263.03","6.22","NA","15.38%","NA","Mar 04,2026","C","B","C","B","0.90%",".59"
"XPOF","Xponential Fitness","Leisure and Recreation Services","6.25","0.00%","3.97%","22.86%","4.28%","11.60%","-2933.33","295.28","11.86","NA","204.08%","NA","Feb 28,2026","C","D","C","C","2.91%",".94"
"YTRA","Yatra Online","Internet - Services","1.13","0.00%","4.72%","1.83%","0.00%","0.00%","0","69.15","55.5","NA","200.00%","NA","Feb 14,2026","C","B","D","B","9.90%",".58"
"ZBIO","Zenas BioPharma, Inc.","Medical - Biomedical and Genetics","20.14","0.00%","-7.17%","-22.36%","-20.03%","-66.79%","-272.13","1,121.60","NA","NA","41.11%","NA","Mar 18,2026","F","F","A","F","7.27%","NA"
"EHTH","eHealth","Insurance - Brokerage","1.32","0.00%","-14.00%","-17.31%","0.00%","0.00%","-8.82","40.08","1.61","NA","433.33%","NA","Mar 04,2026","C","F","B","D","-0.77%",".07"
"LDI","loanDepot","Financial - Mortgage & Related Services","1.44","0.00%","-2.07%","-23.66%","-75.00%","22.22%","-150","475.74","35.5",".82","112.90%","43.22%","Mar 19,2026","F","F","F","F","5.19%",".4"
