Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"NEUP","Neuphoria Therapeutics Inc.","Medical - Biomedical and Genetics","4.02","0.00%","-3.60%","3.61%","0.00%","0.00%","-701.82","21.62","NA","NA","-1,669.57%","NA","Dec 09,2025","F","D","C","F","0.25%","NA"
"NOAH","Noah Holdings","Financial - Investment Management","11.86","4.71%","3.93%","18.53%","-15.12%","12.28%","NA","795.23","8.12","NA","30.84%","NA","Jan 10,2026","C","F","C","D","3.93%","2.27"
"NE","Noble Corporation PLC","Oil and Gas - Drilling","35.62","5.61%","6.19%","27.51%","1.45%","7.83%","-34.48","5,658.12","33.92","NA","-66.09%","NA","Oct 07,2025","C","B","A","A","4.02%","1.64"
"NRILY","Nomura Research Institute","Technology Services","30.46","1.00%","-4.52%","-6.70%","-2.46%","-1.46%","3.03","17,704.62","25.6","2.05","11.21%","12.47%","Jan 08,2026","D","B","B","C","-5.48%","3.31"
"NRDBY","Nordea Bank","Banks - Foreign","19.33","2.42%","-2.46%","2.80%","1.53%","0.00%","8.11","66,256.54","11.65","3.46","5.73%","3.37%","Jan 10,2026","F","C","A","C","-2.85%","2.72"
"NSC","Norfolk Southern","Transportation - Rail","291.24","1.85%","0.37%","0.50%","-3.15%","-2.05%","15.83","65,350.36","23.03","5.15","1.28%","4.47%","Jan 15,2026","F","C","F","F","2.00%","5.37"
"NHYDY","Norsk Hydro ASA","Mining - Miscellaneous","8.88","1.72%","7.92%","19.31%","0.00%","NA","25","17,568.98","9.35",".26","19.05%","35.42%","Jan 24,2026","B","C","A","B","1.31%",".85"
"NG","Novagold Resources","Mining - Gold","8.73","0.00%","4.67%","17.81%","-56.25%","-56.25%","25","3,553.06","NA","NA","-78.57%","NA","Jan 31,2026","F","C","D","F","-2.83%","NA"
"SMR","NuScale Power","Electronics - Power Generation","17.48","0.00%","-8.33%","33.52%","7.09%","0.00%","-1581.82","5,217.38","NA","NA","-630.95%","28.25%","Jan 07,2026","F","F","B","F","-7.62%","81.66"
"OPBK","OP Bancorp","Banks - Southwest","13.98","3.43%","-6.32%","-1.81%","-9.85%","NA","-9.62","208.10","7.64","NA","6.40%","NA","Jan 28,2026","B","D","D","C","1.72%","1.25"
"ORI","Old Republic International","Insurance - Multi line","39.17","2.96%","-0.05%","-14.35%","-5.80%","-6.94%","-16.85","9,692.62","12.05","NA","3.17%","NA","Jan 24,2026","B","C","F","C","0.10%","1.06"
"OLN","Olin","Chemical - Diversified ","20.81","3.84%","-8.67%","7.25%","-58.04%","-24.70%","0","2,374.87","80.25","3.08","425.00%","26.05%","Jan 30,2026","B","C","A","A","-1.76%",".35"
"OPTU","Optimum Communications, Inc.","Wireless National","1.53","0.00%","-12.09%","-3.03%","0.00%","-5.36%","-200","718.84","NA","NA","-1,572.73%","43.35%","Jan 10,2026","B","D","A","C","1.27%",".08"
"ORANY","Orange","Wireless Non-US ","18.49","2.51%","5.97%","11.62%","-8.81%","-5.52%","NA","49,184.45","13.75","1.12","68.75%","12.31%","Jan 16,2026","C","B","D","B","-0.27%","NA"
"OGN","Organon & Co.","Medical Services","8.54","0.94%","-11.70%","19.94%","-2.29%","0.00%","8.6","2,220.25","2.23","1.73","-8.52%","1.29%","Jan 30,2026","A","D","D","C","-3.26%",".35"
"OXM","Oxford Industries","Textile - Apparel","36.85","7.49%","-4.02%","6.84%","-2.61%","-9.59%","3.16","548.23","16.45","NA","-66.47%","NA","Dec 13,2025","A","F","D","D","-1.11%",".37"
"MYPS","PLAYSTUDIOS","Gaming","0.63","0.00%","-6.94%","-7.41%","0.00%","0.00%","-250","80.01","NA","NA","-166.67%","30.00%","Nov 07,2025","D","C","C","D","NA",".32"
"PSKY","Paramount Skydance Corporation","Media Conglomerates","11.21","1.78%","-4.41%","-15.97%","0.00%","-2.55%","12.2","12,013.39","12.02","NA","-60.39%","NA","Jan 14,2026","A","B","C","A","-0.71%",".42"
"PK","Park Hotels & Resorts","REIT and Equity Trust - Other","10.93","9.15%","-5.95%","4.21%","-2.25%","-1.25%","-10.26","2,184.89","5.46","NA","-7.28%","NA","Jan 15,2026","A","D","B","B","1.58%",".86"
"PEB","Pebblebrook Hotel Trust","REIT and Equity Trust - Other","11.42","0.35%","-5.11%","1.77%","-5.62%","-6.41%","2","1,297.26","7.73","NA","-9.52%","NA","Jan 21,2026","A","D","B","B","1.86%",".89"
"PTHS","Pelthos Therapeutics Inc.","Medical - Biomedical and Genetics","24.02","0.00%","5.87%","-16.84%","-68.22%","-64.86%","-691.04","74.14","NA","NA","-23.01%","NA","Jan 28,2026","F","F","F","F","4.41%","NA"
"PRGO","Perrigo","Medical - Products","14.21","8.16%","-8.89%","-1.29%","0.36%","0.00%","6.67","1,955.64","5.11","1.28","7.78%","4.00%","Jan 09,2026","B","F","A","C","-1.51%",".46"
"PFE","Pfizer","Large Cap Pharmaceuticals","26.44","6.51%","0.00%","4.82%","-0.74%","1.56%","31.82","150,330.11","8.92","NA","0.64%","NA","Jan 27,2026","B","C","A","A","0.93%","2.39"
"PL","Planet Labs PBC","Satellite and Communication","24.97","0.00%","1.11%","33.62%","0.00%","0.00%","100","7,832.21","NA","NA","15.00%","NA","Jan 06,2026","F","B","A","D","-5.49%","27.73"
"PRCH","Porch Group","Internet - Software","7.89","0.00%","-4.65%","-12.38%","-25.00%","-37.69%","-25","975.86","175.33","NA","100.00%","NA","Jan 20,2026","D","B","F","D","-0.87%","2.21"
"PGEN","Precigen","Medical - Biomedical and Genetics","4.49","0.00%","-6.41%","8.37%","-3.23%","0.00%","-37.5","1,588.67","NA","NA","-68.09%","NA","Jan 31,2026","F","F","D","F","1.57%","251.81"
"PRMB","Primo Brands Corporation","Beverages - Soft drinks","18.94","2.11%","-0.47%","15.96%","-1.86%","-2.42%","7.89","7,013.21","13.97",".59","28.71%","23.70%","Dec 19,2025","C","A","C","A","1.23%","1.08"
"QFIN","Qfin Holdings Inc. - Sponsored ADR","Financial - Miscellaneous Services","15.55","9.65%","-5.53%","-17.49%","-0.31%","-4.06%","-9.52","2,207.96","3.2",".23","8.83%","13.97%","Dec 04,2025","A","C","D","B","-1.06%",".81"
"NX","Quanex Building Products","Building Products - Miscellaneous","18.72","1.71%","-2.76%","21.39%","0.00%","0.00%","66","859.97","8.91",".64","-8.70%","14.00%","Jan 31,2026","A","A","C","A","1.63%",".47"
"RH","RH","Consumer Products - Staples","198.83","0.00%","-11.63%","13.95%","0.00%","0.28%","-19.72","3,733.57","28.39","1.21","29.87%","23.44%","Dec 17,2025","D","C","A","C","-0.20%","1.1"
"RLI","RLI","Insurance - Property and Casualty","58.43","1.10%","1.07%","-9.57%","-5.80%","-5.15%","23.68","5,366.08","20.68","NA","-18.44%","NA","Jan 27,2026","D","A","F","C","1.54%","2.85"
"RRC","Range Resources","Oil and Gas - Exploration and Production - United States","37.85","0.95%","3.68%","6.21%","-9.92%","-7.81%","14","8,968.02","12.17",".33","28.26%","36.50%","Jan 31,2026","C","C","C","C","1.93%","3.07"
"REPYY","Repsol","Oil and Gas - Integrated - International","19.58","4.66%","5.10%","3.69%","-5.39%","0.00%","10.81","22,654.06","6.56","5.38","-2.73%","1.22%","Jan 13,2026","A","A","F","A","1.63%",".37"
"RIGL","Rigel Pharmaceuticals","Medical - Drugs","34.86","0.00%","-7.30%","-17.91%","-15.90%","-22.33%","56.99","632.76","9.65","NA","563.64%","NA","Jan 21,2026","B","A","C","A","-0.26%","2.24"
"SXYAY","SIKA AG - Unsponsored ADR","Chemical - Specialty","19.10","0.48%","4.28%","-4.55%","-3.48%","-2.63%","NA","30,651.55","19.69","NA","10.23%","NA","Jan 21,2026","C","A","F","B","1.56%","NA"
"SLG","SL Green Realty","REIT and Equity Trust - Other","44.78","6.90%","-4.26%","-2.90%","-4.44%","-6.90%","2.73","3,193.88","9.81","NA","-20.28%","NA","Jan 16,2026","F","F","D","F","2.25%","3.18"
"SLM","SLM","Financial - Consumer Loans","27.15","1.92%","0.82%","-0.52%","-9.05%","-7.27%","17.89","5,512.50","9.88","4.07","-20.52%","2.43%","Jan 02,2026","F","F","D","F","2.09%","1.93"
"SM","SM Energy","Oil and Gas - Exploration and Production - United States","19.47","4.11%","0.64%","0.91%","-21.82%","-10.32%","6.4","2,230.37","6.34","NA","-21.47%","NA","Jan 17,2026","A","C","D","B","-1.62%",".68"
"SE","Sea Limited","Internet - Software","116.49","0.00%","-0.76%","-4.44%","0.00%","0.00%","-24.27","68,625.66","20.65","NA","110.71%","NA","Jan 15,2026","D","A","A","A","-3.67%","3.26"
"SHAK","Shake Shack","Retail - Restaurants","88.57","0.00%","-4.92%","8.45%","-13.84%","-11.52%","16.13","3,780.91","63.4","2.71","41.30%","23.41%","Jan 16,2026","F","A","F","D","0.18%","2.75"
"SMA","Smartstop Self Storage REIT Inc","REIT and Equity Trust - Other","31.44","5.19%","-1.96%","1.65%","-4.98%","-5.06%","-9.62","1,740.64","15.21","NA","NA","NA","Jan 31,2026","F","C","C","F","1.00%","6.61"
"SDHC","Smith Douglas Homes Corp.","Building Products - Home Builders","18.04","0.00%","-11.07%","8.23%","-6.18%","0.00%","-146.15","928.22","21.6","14.9","-49.72%","1.45%","Jan 24,2026","D","C","C","D","0.89%",".93"
"SMGZY","Smiths Group","Technology Services","35.06","2.23%","-1.56%","10.11%","-22.58%","-17.62%","NA","11,187.23","29.22","NA","-11.11%","NA","Jan 30,2026","D","B","F","D","-0.56%","NA"
"SEI","Solaris Energy Infrastructure, Inc.","Oil and Gas - Mechanical and and Equipment","55.19","0.87%","-1.33%","22.23%","-10.37%","-3.74%","33.33","3,778.17","43.73","NA","112.00%","NA","Jan 28,2026","F","A","F","D","4.50%","7.01"
"SARO","StandardAero, Inc.","Aerospace - Defense","30.89","0.00%","-3.62%","8.72%","-2.33%","-5.39%","0","10,331.73","26.36","NA","66.67%","NA","Jan 24,2026","D","C","A","D","-1.30%","1.76"
"STRR","Star Equity Holdings, Inc.","Diversified Operations","10.27","0.00%","-2.86%","-8.04%","-13.20%","-29.63%","-93.75","35.29","12.01","NA","54.65%","NA","Nov 21,2025","D","A","F","B","-0.91%",".24"
"STLA","Stellantis","Automotive - Foreign","9.87","0.00%","0.72%","-9.46%","-8.97%","12.65%","NA","29,838.67","6.32",".46","-41.79%","13.77%","Jan 13,2026","A","A","F","A","1.65%","NA"
"SMFG","Sumitomo Mitsui Financial Group","Banks - Foreign","20.99","2.28%","3.10%","10.14%","-7.38%","-6.67%","-60","134,571.02","15.21","1.1","14.05%","13.84%","Jan 16,2026","D","D","C","F","1.62%","1.92"
"SNCY","Sun Country Airlines","Transportation - Airline","17.54","0.00%","1.24%","24.88%","0.00%","-0.43%","-12.5","924.61","10.5",".37","1.90%","28.31%","Jan 31,2026","A","D","B","B","4.54%",".84"
"SHO","Sunstone Hotel Investors","REIT and Equity Trust - Other","8.77","4.10%","-2.29%","0.22%","-4.95%","-4.28%","13.33","1,665.45","9.68","1.8","5.00%","5.39%","Jan 15,2026","B","D","A","B","2.40%","1.78"
"SUPN","Supernus Pharmaceuticals","Medical - Generic Drugs","48.16","0.00%","-0.08%","-1.29%","-10.05%","-18.32%","23.17","2,761.46","12.61",".31","21.34%","41.31%","Jan 30,2026","C","F","F","D","0.25%","4.05"
"SLVM","Sylvamo","Paper and Related Products","48.94","3.68%","-3.39%","3.07%","-4.21%","NA","-8.28","1,930.11","9.55","NA","-50.62%","NA","Jan 27,2026","A","C","F","C","0.34%",".56"
"TRTX","TPG RE Finance Trust","Real Estate - Operations","9.03","10.63%","2.20%","8.13%","-0.58%","NA","-3.85","706.70","7.85","1.69","3.13%","4.64%","Jan 28,2026","D","F","F","F","0.65%","2.16"
"TWFG","TWFG, Inc.","Insurance - Multi line","24.99","0.00%","-4.64%","-14.22%","0.00%","-1.67%","21.05","1,404.44","28.81","NA","32.20%","NA","Jan 31,2026","F","A","A","B","-2.80%","6.11"
"TAK","Takeda Pharmaceutical Co.","Medical - Drugs","17.23","2.92%","7.72%","10.14%","-6.71%","-8.37%","-12.73","54,825.44","11.26","NA","-4.97%","NA","Jan 30,2026","B","B","D","A","2.88%","1.83"
"TWODY","Taylor Wimpey","Building Products - Home Builders","14.58","7.46%","2.07%","2.64%","-11.11%","-13.64%","NA","5,168.46","14.02","NA","NA","NA","Jan 07,2026","C","F","F","D","-0.34%","NA"
"TEO","Telecom Argentina Stet  France Telecom","Wireline Non-US","13.50","0.33%","7.15%","17.40%","0.00%","0.00%","26.53","5,814.96","58.7","NA","-114.73%","NA","Jan 16,2026","B","D","A","B","3.34%","1"
"TSNDF","TerrAscend Corp.","Medical - Products","0.61","0.00%","-20.06%","-12.18%","-18.42%","0.00%","-100","189.06","NA","NA","25.00%","NA","Jan 13,2026","C","B","D","C","NA",".69"
"SKIN","Beauty Health","Medical Services","1.50","0.00%","-3.21%","8.63%","-6.48%","0.00%","-12.5","191.26","NA","NA","65.22%","NA","Jan 31,2026","C","A","F","A","0.00%",".63"
"CHEF","The Chef's Warehouse","Food - Miscellaneous","62.90","0.00%","-2.85%","1.01%","-0.23%","-0.38%","16.28","2,559.12","28.4","NA","29.25%","NA","Jan 16,2026","D","B","B","B","-0.98%",".63"
"CC","Chemours","Chemical - Diversified ","14.99","2.33%","-4.99%","29.26%","-2.30%","-1.56%","-16.67","2,246.88","8.81","NA","-24.79%","NA","Jan 28,2026","A","B","B","A","0.86%",".38"
"PNTG","The Pennant Group","Medical - Outpatient and Home Healthcare","27.62","0.00%","-12.26%","-2.88%","-2.01%","-1.86%","3.45","955.48","21.25","1.63","22.34%","13.00%","Jan 24,2026","D","C","A","C","-0.55%","1.13"
"SHW","SherwinWilliams","Chemical - Specialty","354.64","0.89%","1.13%","9.43%","-3.09%","-3.65%","5.19","87,912.96","29.32","5.23","5.86%","5.61%","Jan 31,2026","D","B","F","D","1.42%","3.73"
"TOL","Toll Brothers","Building Products - Home Builders","144.49","0.69%","-0.33%","8.76%","0.63%","0.52%","-5.95","13,690.41","11.39","1.13","-5.93%","10.03%","Jan 07,2026","B","B","A","A","1.43%","1.25"
"CURV","Torrid Holdings","Retail - Apparel and Shoes","1.15","0.00%","-6.45%","18.56%","0.00%","0.00%","-500","114.08","NA","NA","-180.00%","11.20%","Dec 06,2025","D","F","B","F","-4.92%",".11"
"TRMLF","Tourmaline Oil Corp.","Oil and Gas - Exploration and Production - Canadian","47.35","3.02%","5.36%","4.59%","-15.49%","-24.27%","-23.4","18,327.17","18.31","1.85","-13.67%","9.91%","Jan 29,2026","D","D","F","F","0.11%","4.08"
"TM","Toyota Motor","Automotive - Foreign","226.86","2.25%","0.01%","6.08%","-0.95%","-0.96%","-4.28","305,675.06","12.77","NA","-24.74%","NA","Jan 31,2026","B","C","B","B","3.74%",".92"
"TROX","Tronox","Chemical - Diversified ","6.06","3.30%","2.78%","59.47%","-22.36%","-680.62%","-119.05","960.83","NA","NA","-1,562.50%","41.97%","Aug 08,2025","C","F","B","F","1.84%",".34"
"TWO","Two Harbors Investments Corp","REIT and Equity Trust","11.47","11.86%","-0.89%","26.57%","-15.08%","NA","-10","1,194.67","10.72","NA","116.36%","NA","Jan 28,2026","C","F","A","D","-3.06%","2.81"
"UTI","Universal Technical Institute","Schools","27.83","0.00%","-3.01%","7.31%","-3.76%","-5.02%","30.77","1,531.10","36.26","2.42","-31.86%","15.00%","Jan 21,2026","D","A","A","A","1.56%","1.83"
"VRA","Vera Bradley","Retail - Apparel and Shoes","2.40","0.00%","-10.73%","-3.72%","0.00%","0.00%","-172.73","67.09","NA","NA","-4.69%","NA","Jan 15,2026","F","D","C","F","-1.27%",".24"
"VRSN","VeriSign","Internet - Software and Services","244.23","1.26%","-2.90%","0.52%","1.28%","2.68%","NA","22,640.12","25.71","NA","10.88%","NA","Jan 10,2026","F","A","A","B","-3.66%","13.92"
"VET","Vermilion Energy","Oil and Gas - Exploration and Production - International","9.68","3.85%","9.18%","18.34%","0.00%","0.00%","-150","1,480.55","15.13","NA","-218.18%","NA","Jan 09,2026","A","D","A","B","1.86%","1.05"
"VBNK","VersaBank","Banks - Foreign","15.51","0.47%","-3.08%","4.87%","0.00%","0.00%","0","495.48","11.45","NA","61.90%","NA","Jan 06,2026","C","B","A","A","0.83%","2.28"
"VLKAF","Volkswagen AG","Automotive - Foreign","121.02","0.00%","1.15%","2.64%","0.00%","NA","NA","35,711.77","48.8","NA","-94.94%","NA","Jan 15,2026","A","D","F","C","2.89%",".1"
"WFG","West Fraser Timber Co.","Building Products - Wood","68.36","1.87%","-2.12%","13.96%","11.84%","117.04%","-52.91","5,196.61","NA","NA","-586.03%","NA","Jan 17,2026","C","F","A","C","-1.60%",".91"
"WSC","WillScot Holdings Corporation","Real Estate - Operations","20.03","1.40%","-6.05%","7.22%","-1.38%","-1.92%","3.45","3,644.37","17.54","1.82","-29.45%","9.65%","Nov 11,2025","C","F","B","D","-0.25%","1.57"
"WS","Worthington Steel, Inc.","Steel - Speciality","40.23","1.59%","-0.05%","15.97%","3.57%","4.48%","-20.83","2,043.91","16.32","NA","14.35%","NA","Jan 06,2026","B","A","A","A","2.90%",".63"
"XOMA","XOMA Royalty Corporation","Medical - Biomedical and Genetics","25.66","0.00%","-7.24%","-6.09%","0.00%","0.00%","-1650","317.75","41.72","NA","132.08%","NA","Nov 15,2025","F","D","A","F","1.26%","6.75"
"XPO","XPO, Inc.","Transportation - Truck","148.11","0.00%","0.88%","11.04%","-4.86%","-2.91%","5.94","17,385.78","34.76","2.7","-6.01%","12.88%","Jan 15,2026","F","A","C","C","1.81%","2.16"
"XMTR","Xometry","Manufacturing - General Industrial ","57.13","0.00%","-2.07%","2.76%","0.00%","0.00%","0","2,927.78","68.63","NA","950.00%","NA","Jan 31,2026","F","A","A","C","-5.80%","4.55"
"YPF","YPF Sociedad Anonima","Oil and Gas - Integrated - International","39.79","0.00%","11.43%","9.98%","0.00%","0.00%","2.44","15,649.92","14.21",".35","-98.00%","40.64%","Jan 07,2026","A","C","B","B","3.03%",".84"
"IQ","iQIYI","Internet - Services","2.08","0.00%","0.96%","9.90%","-10.53%","-8.33%","0","2,002.71","12.23","NA","-85.71%","NA","Jan 23,2026","A","B","A","A","-0.94%",".53"
