Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"NINOY","Nikon","Electronics - Manufacturing Machinery","11.00","1.71%","1.30%","-5.62%","0.00%","0.00%","300","3,730.66","21.51","NA","333.33%","NA","Nov 12,2025","D","D","A","C","0.00%",".8"
"NE","Noble Corporation PLC","Oil and Gas - Drilling","28.63","7.08%","0.00%","-13.19%","-19.14%","-20.37%","-34.48","4,485.83","27.28","NA","-66.52%","NA","Oct 07,2025","C","B","F","B","0.00%","1.3"
"NRILY","Nomura Research Institute","Technology Services","38.26","0.80%","-0.76%","-4.47%","-4.69%","-4.86%","NA","22,127.87","31.2","NA","14.02%","NA","Dec 30,2025","F","B","C","D","0.00%","4.2"
"NSC","Norfolk Southern","Transportation - Rail","289.89","1.87%","-1.36%","-2.17%","-2.46%","-1.84%","3.77","64,784.91","22.11","4.96","2.53%","4.46%","Jan 02,2026","F","C","F","F","0.00%","5.3"
"NTIC","Northern Technologies International","Chemical - Diversified ","8.00","0.51%","1.82%","5.81%","0.00%","NA","-175","74.23","30.11","NA","NA","NA","Nov 20,2025","D","F","B","F","0.00%",".88"
"NOVT","Novanta","Electronics - Miscellaneous Components","114.29","0.00%","-2.97%","1.34%","-1.50%","-1.50%","7.41","4,256.88","33.01","NA","5.52%","NA","Dec 27,2025","F","F","B","F","0.00%","4.43"
"NVO","Novo Nordisk","Large Cap Pharmaceuticals","52.09","1.62%","-3.20%","6.02%","-4.10%","-7.45%","32.47","227,179.20","14.5","NA","8.84%","NA","Jan 02,2026","C","A","B","B","0.00%","4.87"
"NUS","Nu Skin Enterprises","Cosmetics","9.68","2.49%","-4.28%","-1.94%","0.00%","0.00%","13.33","468.98","6.77","NA","54.76%","NA","Jan 02,2026","B","C","B","B","0.00%",".3"
"NCDL","Nuveen Churchill Direct Lending Corp.","Financial - SBIC & Commercial Industry","13.36","13.49%","-2.49%","-9.99%","0.00%","0.00%","-6.52","658.82","7.99","NA","-18.14%","NA","Jan 01,2026","C","B","A","B","0.00%","3.07"
"OMRNY","Omron","Electronics - Miscellaneous Components","25.42","1.95%","-0.28%","-4.83%","0.00%","0.00%","-70.37","5,199.44","20.83",".4","124.07%","52.18%","Nov 08,2025","C","D","D","D","0.00%",".95"
"ONEW","OneWater Marine","Leisure and Recreation Products","10.60","0.00%","2.56%","-3.31%","0.00%","0.00%","-100","178.83","15.13","NA","63.64%","NA","Oct 17,2025","B","A","A","A","0.00%",".1"
"OEC","Orion S.A.","Chemical - Specialty","5.23","1.57%","1.34%","6.45%","19.23%","0.00%","-19.44","296.47","6.81","NA","-56.82%","NA","Dec 17,2025","A","F","A","B","0.00%",".16"
"OC","Owens Corning","Building Products - Miscellaneous","114.10","2.47%","-1.44%","-0.08%","0.00%","0.00%",".82","9,198.08","10.89","10.68","-23.44%","1.02%","Oct 16,2025","B","A","C","A","0.00%",".85"
"OXM","Oxford Industries","Textile - Apparel","35.82","8.07%","-3.61%","-14.03%","-22.03%","-9.87%","3.16","508.81","14.87","NA","-65.57%","NA","Dec 13,2025","B","F","C","D","0.00%",".34"
"PACS","PACS Group, Inc.","Medical Services","38.75","0.00%","2.89%","21.91%","-1.37%","-1.37%","-30.43","6,012.46","18.76","1.25","281.58%","15.00%","Dec 03,2025","C","A","F","A","0.00%","1.17"
"MYPS","PLAYSTUDIOS","Gaming","0.66","0.00%","-3.89%","1.10%","-50.00%","-200.00%","-250","82.16","NA","NA","-166.67%","30.00%","Nov 07,2025","D","C","D","F","NA",".33"
"PAM","Pampa Energia","Utility - Electric Power","87.11","0.00%","-0.91%","-2.90%","0.00%","-3.40%","-69.78","NA","10.02","3.43","-47.19%","2.92%","Jan 01,2026","D","C","A","D","0.00%","NA"
"PZZA","Papa John's International","Retail - Restaurants","39.96","4.78%","-2.01%","-9.14%","0.00%","0.00%","-20","1,262.06","21.12","3.18","-39.32%","6.64%","Oct 21,2025","B","C","A","B","0.00%",".6"
"PSKY","Paramount Skydance Corporation","Media Conglomerates","13.33","1.49%","-2.47%","-9.58%","-7.72%","-12.16%","12.2","14,360.34","14.31","NA","-62.99%","NA","Dec 09,2025","B","B","B","A","0.00%",".5"
"PSFE","Paysafe Limited","Financial Transaction Services","7.93","0.00%","-1.70%","-1.22%","0.00%","0.00%","-4.11","484.50","3.55",".33","-12.62%","10.89%","Dec 09,2025","A","A","A","A","0.00%",".29"
"BTU","Peabody Energy","Coal","30.46","1.01%","-3.54%","0.64%","0.00%","0.00%","-205.26","3,611.52","8.53","NA","-115.64%","NA","Oct 31,2025","B","C","A","A","0.00%",".91"
"PRNDY","Pernod Ricard","Beverages - Alcohol","17.19","4.46%","-0.69%","-3.81%","-0.37%","-0.71%","NA","21,632.08","12.61","NA","-13.92%","NA","Dec 20,2025","D","D","B","D","0.00%","NA"
"PRGO","Perrigo","Medical - Products","13.82","8.33%","1.24%","3.19%","-5.46%","-6.60%","6.67","1,915.73","5.03","NA","7.39%","NA","Jan 01,2026","B","F","F","D","0.00%",".45"
"PINS","Pinterest","Internet - Software","26.67","0.00%","-0.92%","-4.92%","0.37%","-0.27%","-5","17,490.19","13.74",".5","25.58%","27.67%","Jan 02,2026","F","B","C","C","0.00%","4.31"
"PL","Planet Labs PBC","Satellite and Communication","20.19","0.00%","-2.95%","52.40%","-100.00%","9.09%","100","6,185.47","NA","NA","15.00%","NA","Dec 27,2025","F","A","B","D","0.00%","21.9"
"PSNY","Polestar Automotive Holding UK PLC","Automotive - Foreign","20.52","0.00%","24.39%","12.47%","0.00%","0.00%","NA","1,525.96","NA","NA","22.69%","NA","Nov 15,2025","F","A","D","D","0.00%","NA"
"PDS","Precision Drilling","Oil and Gas - Drilling","72.42","0.00%","3.08%","7.01%","-0.55%","-1.08%","-130.83","933.16","12.03","NA","-27.54%","NA","Jan 02,2026","A","D","C","C","0.00%",".71"
"PRMB","Primo Brands Corporation","Beverages - Soft drinks","16.30","2.45%","-0.91%","0.68%","-3.51%","-3.30%","7.89","6,054.17","11.83",".5","28.71%","23.70%","Dec 19,2025","C","A","C","A","0.00%",".93"
"PRTH","Priority Technology","Technology Services","5.39","0.00%","-2.50%","-4.89%","0.00%","0.00%","-6.67","446.20","4.04","NA","105.88%","NA","Dec 31,2025","A","C","B","A","0.00%",".48"
"QFIN","Qfin Holdings Inc. - Sponsored ADR","Financial - Miscellaneous Services","19.03","7.78%","-2.68%","2.83%","-18.83%","0.00%","-9.52","2,736.16","3.96",".28","8.83%","13.97%","Dec 04,2025","A","C","F","B","0.00%","1.01"
"RCMT","RCM Technologies","Staffing Firms","20.23","0.00%","-0.27%","1.31%","0.00%","0.00%","-6.67","151.51","8.02","NA","14.29%","NA","Dec 19,2025","B","F","B","D","0.00%",".49"
"RH","RH","Consumer Products - Staples","195.08","0.00%","-2.09%","12.01%","-22.90%","-22.67%","-19.72","3,364.02","25.58","1.09","29.87%","23.44%","Dec 17,2025","D","C","F","D","0.00%",".99"
"RLJ","RLJ Lodging Trust","REIT and Equity Trust - Other","7.58","8.05%","-3.50%","2.48%","0.00%","0.00%","3.85","1,125.58","5.36","NA","-14.01%","NA","Jan 02,2026","A","F","B","C","0.00%",".83"
"RHI","Robert Half Inc.","Staffing Firms","27.31","8.69%","-1.38%","1.31%","-2.76%","-4.76%","0","2,748.22","16.22","NA","-46.31%","NA","Jan 01,2026","B","D","F","D","0.00%",".5"
"ROOT","Root","Insurance - Property and Casualty","71.60","0.00%","-2.77%","-11.39%","0.00%","0.00%","18.6","1,120.21","27.57","NA","25.43%","NA","Nov 14,2025","C","B","A","A","0.00%",".77"
"SLM","SLM","Financial - Consumer Loans","27.55","1.92%","-2.17%","-10.28%","-10.74%","-14.44%","-25","5,494.23","8.96","1.14","23.88%","7.86%","Jan 02,2026","F","F","F","F","0.00%","1.92"
"SONVY","SONOVA HOLDING","Medical - Instruments","52.36","1.22%","-0.75%","4.17%","-0.41%","-1.23%","NA","15,410.55","21.18","3.21","0.00%","6.59%","Jan 01,2026","D","A","F","C","0.00%","NA"
"STWD","Starwood Property Trust","REIT and Equity Trust","18.31","10.66%","-2.86%","-1.58%","-0.27%","-2.31%","-11.11","6,669.67","9.9","NA","-16.83%","NA","Oct 23,2025","D","F","A","D","0.00%","3.69"
"SGA","Saga Communications","Broadcast Radio and Television","11.50","8.73%","0.44%","-1.59%","0.00%","0.00%","-138.1","73.74","21.2","NA","-115.15%","NA","Nov 11,2025","A","D","B","C","0.00%",".67"
"SSL","Sasol","Oil and Gas - Integrated - International","6.56","0.00%","1.24%","6.03%","0.00%","0.00%","NA","4,227.43","4.37",".57","-22.80%","7.68%","Nov 26,2025","A","B","C","A","0.00%","NA"
"SNDR","Schneider National","Transportation - Services","26.97","1.43%","-2.43%","4.74%","-7.11%","-6.89%","-42.86","4,650.70","23.69",".65","1.45%","36.37%","Jan 02,2026","C","B","F","C","0.00%",".83"
"SE","Sea Limited","Internet - Software","130.44","0.00%","1.05%","-5.79%","-3.18%","0.00%","-24.27","75,153.02","22.62","NA","110.71%","NA","Nov 20,2025","F","A","C","B","0.00%","3.57"
"SSTK","Shutterstock","Internet - Content","18.91","6.91%","5.00%","-0.05%","0.00%","0.00%","-32.65","678.44","4.82","NA","9.51%","NA","Dec 02,2025","A","C","C","B","0.00%",".67"
"SIEGY","Siemens","Industrial Services","140.96","1.43%","-0.45%","4.35%","-0.10%","-0.69%","-24.22","223,920.00","22.02","3.14","20.91%","7.01%","Nov 18,2025","D","B","A","C","0.00%","2.56"
"SDHC","Smith Douglas Homes Corp.","Building Products - Home Builders","17.00","0.00%","-4.72%","-18.95%","0.00%","0.00%","-146.15","862.88","18.84","13","-49.72%","1.45%","Nov 07,2025","F","C","A","C","0.00%",".86"
"SW","Smurfit Westrock PLC","Paper and Related Products","39.57","4.46%","1.42%","6.09%","-1.87%","-0.75%","-14.71","20,192.95","12.69","NA","6.25%","NA","Nov 19,2025","B","A","D","A","0.00%",".65"
"SAH","Sonic Automotive","Automotive - Retail and Whole Sales","61.55","2.46%","-3.84%","-4.68%","0.00%","0.00%","-22.53","2,113.92","8.69","NA","18.57%","NA","Dec 16,2025","A","A","B","A","0.00%",".14"
"SPMC","Sound Point Meridian Capital, Inc.","Financial - Investment Management","13.70","21.82%","2.65%","-1.11%","0.00%","0.00%","-3.57","281.83","6.32","NA","NA","NA","Dec 30,2025","F","F","D","F","0.00%","3.43"
"STRR","Star Equity Holdings, Inc.","Diversified Operations","10.67","0.00%","2.93%","11.59%","-14.35%","0.00%","-93.75","38.65","11.42","NA","58.14%","NA","Nov 21,2025","D","A","F","C","0.00%",".26"
"SUZ","Suzano","Paper and Related Products","9.51","1.97%","0.76%","0.54%","0.00%","0.00%","NA","12,367.26","10.49",".22","310.58%","47.45%","Dec 30,2025","C","F","D","D","0.00%","1.38"
"TATT","TAT Technologies","Aerospace - Defense Equipment","45.50","0.00%","-1.19%","11.32%","0.00%","0.00%","-7.5","561.17","24.74","NA","39.00%","NA","Dec 26,2025","F","A","A","B","0.00%","3.25"
"TFII","TFI International","Transportation - Services","106.17","1.82%","-2.69%","7.94%","-3.88%","-6.98%",".84","8,486.85","19.53","4.68","-27.30%","4.17%","Jan 02,2026","D","B","D","C","0.00%","1.05"
"TGLS","Tecnoglass","Building Products - Retail","52.02","1.19%","-2.99%","-1.99%","0.00%","0.00%","-9.91","2,343.38","12.18",".55","3.29%","22.00%","Dec 27,2025","C","D","C","D","0.00%","2.4"
"CC","Chemours","Chemical - Diversified ","12.30","2.97%","-1.75%","-5.98%","-5.94%","-4.76%","-16.67","1,767.23","6.77","NA","-24.79%","NA","Oct 18,2025","A","B","B","A","0.00%",".3"
"HD","Home Depot","Retail - Home Furnishings","347.24","2.67%","-0.93%","-2.01%","-0.49%","-2.09%","-1.84","342,555.50","23.72","12.82","-4.79%","1.85%","Dec 27,2025","F","C","D","F","0.00%","2.06"
"TDW","Tidewater","Oil and Gas - Integrated - United States","51.56","0.00%","-0.53%","-15.11%","0.00%","0.00%","15.22","2,503.44","14.86","NA","-16.47%","NA","Nov 14,2025","C","C","B","B","0.00%","1.84"
"TKOMY","Tokio Marine","Insurance - Property and Casualty","37.10","2.80%","-0.59%","3.64%","0.00%","0.00%","NA","71,519.31","9.81",".66","5.01%","14.94%","Jan 01,2026","B","C","C","C","0.00%","1.31"
"TOL","Toll Brothers","Building Products - Home Builders","135.69","0.74%","-3.12%","-4.14%","-8.42%","-5.48%","-5.95","12,846.31","10.72","1.13","-6.52%","9.53%","Dec 31,2025","B","B","C","B","0.00%","1.17"
"TTC","Toro","Tools - Handheld","80.03","1.98%","-0.20%","10.38%","-5.78%","-2.38%","5.81","7,707.06","17.89","NA","4.76%","NA","Jan 02,2026","D","A","D","B","0.00%","1.71"
"CURV","Torrid Holdings","Retail - Apparel and Shoes","1.08","0.00%","-5.92%","-13.42%","-566.67%","-121.77%","-500","97.05","NA","NA","-180.00%","11.20%","Dec 06,2025","F","F","B","F","NA",".09"
"TRMLF","Tourmaline Oil Corp.","Oil and Gas - Exploration and Production - Canadian","44.25","3.18%","1.06%","-1.98%","-9.60%","1.26%","-23.4","17,403.87","14.7",".95","-12.11%","15.51%","Oct 17,2025","D","D","D","F","0.00%","3.88"
"TZOO","Travelzoo","Internet - Commerce","7.08","0.00%","1.42%","2.74%","0.00%","0.00%","-92.86","77.84","6.15","NA","-51.89%","NA","Jan 02,2026","A","C","A","A","0.00%",".87"
"TREX","Trex","Building Products - Wood","36.35","0.00%","-1.07%","2.48%","-0.15%","-0.73%","-8.93","3,762.50","21.11","NA","-12.44%","NA","Nov 07,2025","D","A","C","B","0.00%","3.19"
"TROX","Tronox","Chemical - Diversified ","4.40","4.80%","-3.25%","8.88%","-34.00%","-91.18%","-119.05","661.16","NA","NA","-1,437.50%","NA","Aug 08,2025","C","F","C","F","0.00%",".23"
"TBRG","TRUBRIDGE INC","Medical Info Systems","21.48","0.00%","0.05%","-6.44%","0.00%","0.00%","120","331.25","14.15","NA","816.67%","NA","Jan 02,2026","B","A","F","A","0.00%",".96"
"USNA","USANA Health Sciences","Medical - Drugs","19.58","0.00%","-1.85%","0.10%","-9.52%","0.00%","0","358.85","10.33",".86","-33.20%","12.00%","Dec 23,2025","A","B","F","B","0.00%",".39"
"ULH","Universal Logistics","Transportation - Services","15.02","2.77%","-2.19%","-8.11%","0.00%","0.00%","33.33","399.95","16.51","NA","-147.67%","NA","Jan 02,2026","A","D","A","B","0.00%",".24"
"UTI","Universal Technical Institute","Schools","25.64","0.00%","-4.15%","0.19%","0.00%","0.00%","30.77","1,422.25","32.76","2.18","-29.20%","15.00%","Dec 31,2025","D","A","D","B","0.00%","1.7"
"USIO","Usio","Financial Transaction Services","1.37","0.00%","2.26%","-3.55%","0.00%","0.00%","-300","37.14","14.07","NA","-83.33%","NA","Sep 25,2025","C","F","D","F","0.00%",".44"
"VTSI","VirTra","Electronics - Military","4.29","0.00%","-4.76%","-15.83%","0.00%","0.00%","-160","47.46","24.71","NA","25.00%","NA","Nov 13,2025","C","B","A","A","0.00%","1.91"
"VOD","Vodafone Group","Wireless Non-US ","13.27","3.62%","0.84%","4.51%","0.00%","1.09%","NA","31,385.65","22.02",".56","-27.71%","39.41%","Jan 02,2026","B","B","F","B","0.00%","NA"
"WSO","Watsco","Manufacturing - General Industrial ","347.93","3.56%","-3.11%","-3.17%","0.00%","0.04%","-5.46","13,666.16","25.41","NA","-6.24%","NA","Dec 30,2025","F","C","A","D","0.00%","1.84"
"WLK","Westlake Corporation","Consumer Products - Discretionary","74.76","2.87%","0.35%","8.78%","-15.99%","-6.41%","-261.11","9,484.52","53.66","21.13","-137.16%","2.54%","Jan 02,2026","D","F","D","F","0.00%",".83"
"WSC","WillScot Holdings Corporation","Real Estate - Operations","19.76","1.49%","-3.58%","-11.18%","-7.51%","-3.24%","3.45","3,426.04","16.26","1.68","-29.45%","9.65%","Nov 11,2025","C","F","F","F","0.00%","1.48"
"WIX","Wix.com","Computers - IT Services","104.10","0.00%","-1.46%","1.22%","-0.43%","-0.52%","15.86","5,829.05","15.89",".85","8.45%","18.58%","Jan 02,2026","F","A","C","C","0.00%","3.02"
"WKC","World Kinect Corporation","Oil and Gas - Refining and Marketing","23.90","3.41%","-0.30%","-2.50%","0.00%","0.00%","-11.48","1,301.74","9.74","1.06","-4.59%","9.18%","Dec 23,2025","A","C","C","B","0.00%",".03"
"XOMA","XOMA Royalty Corporation","Medical - Biomedical and Genetics","26.86","0.00%","2.31%","-14.58%","4.83%","0.00%","-1650","329.27","43.24","NA","132.08%","NA","Nov 15,2025","F","D","A","F","0.00%","6.99"
"XRX","Xerox","Office Supplies","2.47","4.22%","-4.82%","-15.05%","0.00%","0.00%","400","303.45","2.35","NA","-136.08%","NA","Jan 02,2026","A","F","B","C","0.00%",".05"
"XIACY","Xiaomi Corporation - Unsponsored ADR","Consumer Products - Staples","26.11","0.00%","0.04%","-5.94%","-11.11%","-10.52%","NA","108,487.41","22.49","NA","NA","NA","Jan 02,2026","D","C","D","D","0.00%","NA"
"YMHAY","Yamaha Motor Co.","Automotive - Foreign","14.80","2.96%","0.44%","1.85%","0.00%","0.00%","-36.92","7,549.40","15.29","NA","-57.53%","NA","Jan 02,2026","A","A","F","A","0.00%","NA"
"ZD","Ziff Davis","Internet - Software","34.96","0.00%","-0.23%","-1.15%","1.71%","2.19%","0","1,388.60","4.92","NA","2.57%","NA","Jan 02,2026","A","C","B","B","0.00%",".95"
"ELF","e.l.f. Beauty","Cosmetics","77.67","0.00%","-4.66%","-6.84%","-3.02%","-4.72%","19.3","4,534.78","26.73","4.47","-15.93%","5.98%","Nov 12,2025","F","B","D","F","0.00%","3.27"
