Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"NGL","NGL Energy Partners","Oil and Gas - Refining and Marketing - Master Limited Partnerships","12.32","0.00%","0.17%","2.13%","-20.93%","-12.77%","-37.5","1,485.77","35.29","NA","236.00%","NA","Feb 17,2026","B","A","C","A","-0.25%",".47"
"NAVI","Navient","Financial - Consumer Loans","8.60","7.28%","-6.19%","-10.40%","-19.89%","-20.82%","25.81","835.84","10.66","NA","-29.91%","NA","Feb 03,2026","C","D","C","D","-2.22%",".26"
"NVGS","Navigator Holdings","Transportation - Shipping","21.03","1.33%","4.11%","13.44%","-25.03%","-24.84%","0","1,458.74","13.72","1.15","-7.41%","11.91%","Feb 06,2026","C","C","F","C","1.35%","2.52"
"NRDS","NerdWallet, Inc.","Financial - Miscellaneous Services","11.07","0.00%","7.00%","-10.03%","-4.57%","-9.54%","11.76","788.94","12.23","NA","39.06%","NA","Feb 27,2026","B","A","B","A","-1.99%",".94"
"NBIX","Neurocrine Biosciences","Medical - Drugs","131.84","0.00%","2.81%","-2.80%","-10.67%","-11.60%","-16.44","13,273.07","16.95",".54","22.07%","31.17%","Feb 18,2026","C","A","C","A","1.23%","4.64"
"NMFC","New Mountain Finance","Financial - SBIC & Commercial Industry","7.80","16.73%","-6.14%","-11.15%","-5.56%","NA","0","789.14","6.43","NA","-7.03%","NA","Feb 27,2026","B","B","A","A","-0.78%","2.41"
"NHYDY","Norsk Hydro ASA","Mining - Miscellaneous","9.49","1.64%","3.23%","4.39%","-8.42%","NA","133.33","18,340.60","10.65","1.28","81.25%","8.32%","Feb 14,2026","B","D","A","A","0.98%",".91"
"NUS","Nu Skin Enterprises","Cosmetics","8.21","2.83%","-2.64%","-20.08%","-29.58%","NA","-3.33","408.11","8.48","NA","-21.26%","NA","Feb 18,2026","A","D","D","C","-1.74%",".27"
"OI","OI Glass","Glass Products","13.46","0.00%","-12.87%","-12.30%","-9.02%","-6.49%","5.26","2,041.65","7.7",".62","8.75%","12.39%","Feb 27,2026","A","A","C","A","2.13%",".32"
"OPBK","OP Bancorp","Banks - Southwest","13.75","3.59%","-5.18%","-4.43%","0.00%","0.00%","-9.62","198.87","7.3","NA","6.40%","NA","Jan 28,2026","B","D","B","C","-2.91%","1.19"
"OPLN","OPENLANE, Inc.","Automotive - Original Equipment","28.47","0.00%","-0.42%","-5.09%","-3.86%","-12.14%","-16.67","3,030.53","21.44","1.33","7.26%","16.09%","Feb 24,2026","C","C","A","B","0.07%","1.57"
"OCSL","Oaktree Specialty Lending","Financial - Miscellaneous Services","11.51","14.11%","-1.90%","-7.95%","-2.38%","-6.87%","7.89","998.89","7.53","NA","-14.20%","NA","Feb 12,2026","D","F","B","F","-2.83%","3.27"
"OLN","Olin","Chemical - Diversified ","25.33","3.15%","4.23%","21.91%","-457.07%","-53.19%","0","2,882.97","NA","NA","-1,062.50%","NA","Jan 30,2026","A","C","F","B","6.11%",".43"
"OSW","OneSpaWorld","Leisure and Recreation Services","21.13","0.93%","-4.23%","9.57%","0.60%","-0.26%","-7.69","2,184.25","19.34","NA","12.12%","NA","Feb 28,2026","D","B","A","B","-3.32%","2.27"
"ORANY","Orange","Wireless Non-US ","20.94","2.17%","2.39%","15.68%","2.23%","-8.44%","NA","56,898.61","15.56","1.06","42.27%","14.65%","Feb 28,2026","C","B","D","C","1.42%","NA"
"OGN","Organon & Co.","Medical Services","7.19","1.10%","-10.00%","-14.64%","-10.93%","-7.41%","-13.7","1,897.70","2.13",".64","-6.56%","3.35%","Feb 12,2026","A","C","B","A","0.83%",".31"
"OEC","Orion S.A.","Chemical - Specialty","5.42","1.46%","-6.41%","-7.93%","-72.04%","-35.42%","-325","320.20","26.26","NA","-56.00%","NA","Feb 26,2026","A","B","F","A","0.18%",".18"
"OXM","Oxford Industries","Textile - Apparel","38.72","6.97%","-4.23%","7.44%","0.00%","NA","3.16","589.00","12.78","NA","-66.47%","NA","Dec 13,2025","B","F","C","D","-2.00%",".39"
"PAM","Pampa Energia","Utility - Electric Power","78.27","0.00%","-6.33%","-10.23%","-6.44%","-3.94%","-69.78","NA","9.74","3.34","-51.58%","2.92%","Feb 18,2026","D","D","A","D","-1.93%","NA"
"PSKY","Paramount Skydance Corporation","Media Conglomerates","13.32","1.48%","26.14%","20.52%","-2.18%","-1.28%","-500","14,478.22","14.81","NA","NA","NA","Feb 27,2026","B","D","B","C","20.84%",".5"
"PSN","Parsons","Technology Services","67.13","0.00%","0.72%","-5.80%","-2.84%","-1.29%","-6.25","6,984.85","20.08","1.88","3.79%","10.70%","Feb 19,2026","C","B","D","B","-0.47%","1.1"
"PEB","Pebblebrook Hotel Trust","REIT and Equity Trust - Other","12.79","0.31%","1.10%","12.35%","0.00%","0.00%","17.39","1,459.65","8.68","NA","-6.33%","NA","Jan 21,2026","B","C","A","A","-2.66%",".99"
"PFSI","PennyMac Financial Services","Financial - Mortgage & Related Services","90.24","1.31%","-0.33%","-8.00%","-19.23%","-7.28%","-39.01","4,795.78","7.48",".52","57.97%","14.39%","Feb 04,2026","F","F","F","F","-1.08%","2.34"
"PPC","Pilgrim's Pride","Food - Meat Products","42.60","0.00%","3.40%","-0.48%","-4.66%","NA","-12.82","10,252.55","10.04","NA","-16.83%","NA","Feb 19,2026","A","B","C","A","4.08%",".55"
"QTI","QT Imaging Holdings, Inc.","Medical - Instruments","6.00","0.00%","8.89%","6.01%","-164.00%","-40.48%","NA","71.55","NA","NA","83.16%","NA","Feb 21,2026","F","A","F","D","9.09%","3.78"
"QCOM","Qualcomm","Electronics - Semiconductors","140.86","2.50%","-0.36%","-6.09%","-6.25%","-6.71%","3.24","151,898.13","12.73","5.42","-7.07%","2.35%","Feb 10,2026","D","A","B","B","-2.22%","3.39"
"QDEL","QuidelOrtho","Medical - Products","22.28","0.00%","1.16%","-16.31%","-12.45%","-2.28%","6.98","1,548.18","10.43","NA","2.83%","NA","Feb 26,2026","B","D","D","C","0.18%",".57"
"RXO","RXO INC","Transportation - Services","16.17","0.00%","1.27%","9.47%","-70.19%","-10.79%","-75","2,620.54","393.74","11.21","200.00%","35.12%","Feb 12,2026","F","D","B","F","2.44%",".46"
"RAL","Ralliant Corporation","Technology Services","46.37","0.44%","5.06%","-13.37%","-12.86%","-10.55%","2.99","5,128.58","19.35","2.66","-11.90%","7.27%","Feb 25,2026","C","A","D","B","-2.28%","NA"
"RRC","Range Resources","Oil and Gas - Exploration and Production - United States","41.17","0.87%","3.95%","9.06%","3.86%","0.00%","20.59","9,716.53","12.78",".35","7.67%","36.50%","Feb 10,2026","D","D","B","C","5.60%","3.12"
"REPYY","Repsol","Oil and Gas - Integrated - International","23.36","4.05%","4.07%","14.81%","-4.02%","1.75%","9.52","24,848.82","7.85",".8","15.73%","9.84%","Jan 13,2026","A","C","F","B","0.76%",".4"
"REYN","Reynolds Consumer Products","Consumer Products - Discretionary","24.40","3.71%","1.93%","7.08%","-8.57%","-7.18%","-1.67","5,218.62","15.51","NA","-2.44%","NA","Feb 12,2026","C","B","F","C","0.65%","1.4"
"RNMBY","Rheinmetall AG Unsponsored ADR","Aerospace - Defense Equipment","383.60","0.32%","-3.59%","-6.30%","-13.39%","-12.87%","NA","90,566.86","43.91","NA","68.57%","NA","Feb 10,2026","F","B","D","F","-0.31%","NA"
"SCSC","ScanSource","Technology Services","36.75","0.00%","-1.24%","-14.44%","-4.48%","-5.26%","-20","790.05","9.34",".62","10.36%","15.00%","Feb 10,2026","A","F","B","C","-1.08%",".26"
"SNDR","Schneider National","Transportation - Services","28.06","1.34%","-3.17%","5.74%","-22.54%","-13.68%","-38.1","4,976.05","33.61",".92","33.33%","36.37%","Feb 04,2026","C","B","C","B","1.10%",".88"
"SE","Sea Limited","Internet - Software","104.52","0.00%","-5.70%","-6.90%","-6.47%","-12.69%","-24.27","63,889.20","21.03","NA","110.12%","NA","Jan 15,2026","D","A","A","A","-2.21%","3.04"
"SDRL","Seadrill Limited","Oil and Gas - Drilling","42.89","0.00%","-0.75%","14.03%","0.00%","NA","71.43","2,736.98","44.78","NA","202.08%","NA","Feb 17,2026","D","F","A","F","1.43%","1.9"
"SEM","Select Medical","Medical - HMOs","14.86","1.67%","-0.27%","-0.53%","-4.47%","-13.50%","-30.43","1,856.55","11.69",".85","10.34%","13.77%","Feb 27,2026","A","C","D","B","0.34%",".34"
"ASAIY","Sendas Distribuidora","Consumer Products - Discretionary","8.90","0.79%","1.33%","10.37%","-30.63%","-71.43%","-95.24","2,476.90","23.77",".9","18.18%","26.36%","Feb 28,2026","B","D","F","C","-0.22%",".18"
"SHAK","Shake Shack","Retail - Restaurants","95.82","0.00%","2.62%","8.40%","-1.14%","-0.59%","2.78","4,098.51","70.49","3.01","3.03%","23.41%","Feb 28,2026","F","A","F","D","-2.64%","2.84"
"SDHC","Smith Douglas Homes Corp.","Building Products - Home Builders","15.44","0.00%","-7.32%","-12.97%","0.00%","0.00%","-146.15","807.82","18.8","NA","-49.72%","NA","Jan 24,2026","D","C","A","C","-0.32%",".81"
"SMGZY","Smiths Group","Technology Services","37.01","2.08%","0.90%","7.13%","0.00%","0.00%","NA","11,887.74","31.3","NA","-11.11%","NA","Jan 30,2026","F","B","C","D","1.24%","NA"
"SOPA","Society Pass Incorporated","Technology Services","0.69","0.00%","4.35%","-66.16%","-41.94%","0.00%","-1171.43","5.53","NA","NA","59.71%","NA","Feb 28,2026","F","F","C","F","NA",".77"
"SPMC","Sound Point Meridian Capital, Inc.","Financial - Investment Management","10.45","30.77%","-4.22%","-29.86%","-11.95%","-26.01%","-20","199.85","5.09","NA","NA","NA","Feb 13,2026","D","D","A","D","4.50%","2.5"
"STRR","Star Equity Holdings, Inc.","Diversified Operations","9.97","0.00%","-0.70%","-2.82%","0.00%","0.00%","-93.75","34.29","11.67","NA","54.65%","NA","Nov 21,2025","D","A","B","B","1.01%",".23"
"SUN","Sunoco","Oil and Gas - Refining and Marketing - Master Limited Partnerships","63.04","5.84%","2.00%","10.78%","5.53%","4.29%","-94.51","13,065.64","10.44","NA","167.98%","NA","Feb 26,2026","C","B","B","B","1.06%",".52"
"SUNC","SunocoCorp LLC","Energy and Pipeline - Master Limited Partnerships","59.37","6.22%","1.61%","11.69%","-5.80%","-10.08%","NA","3,085.36","8.57","NA","NA","NA","Feb 25,2026","B","B","B","B","1.84%","NA"
"SHO","Sunstone Hotel Investors","REIT and Equity Trust - Other","9.39","3.88%","-1.28%","5.82%","0.00%","0.00%","11.11","1,762.30","10.24","1.9","5.81%","5.39%","Jan 15,2026","C","C","D","C","-3.93%","1.84"
"SUPN","Supernus Pharmaceuticals","Medical - Generic Drugs","54.21","0.00%","7.61%","13.64%","-16.87%","11.35%","228.57","3,138.18","23.14","1.3","-26.63%","17.83%","Jan 30,2026","D","D","F","D","-1.83%","4.36"
"SLVM","Sylvamo","Paper and Related Products","46.14","3.89%","-4.93%","-5.39%","-39.51%","-8.73%","2.86","1,829.23","14.94",".54","-12.43%","27.57%","Jan 27,2026","A","B","B","A","-0.04%",".55"
"TRTX","TPG RE Finance Trust","Real Estate - Operations","8.58","11.35%","-0.24%","-6.31%","-9.28%","NA","-11.11","662.88","8.11","1.31","7.22%","6.20%","Feb 27,2026","D","C","F","D","-1.28%","1.99"
"TAK","Takeda Pharmaceutical Co.","Medical - Drugs","18.48","2.68%","0.48%","8.82%","0.00%","-1.83%","-12.73","59,665.54","12.26","NA","-4.97%","NA","Jan 30,2026","B","B","A","A","1.19%","1.99"
"TMHC","Taylor Morrison Home","Building Products - Home Builders","64.41","0.00%","-2.97%","8.10%","-26.25%","-28.82%","10.4","6,347.43","13.25","9.2","-36.04%","1.44%","Feb 14,2026","C","B","C","B","0.12%",".78"
"TWODY","Taylor Wimpey","Building Products - Home Builders","14.84","7.14%","-2.87%","4.49%","0.00%","0.00%","NA","5,402.76","14.65","NA","NA","NA","Feb 28,2026","C","F","F","D","-0.29%","NA"
"TNC","Tennant","Manufacturing - General Industrial ","61.34","2.03%","-26.80%","-19.79%","-27.41%","-20.49%","-17.26","1,089.18","12.66","1.81","-12.04%","7.00%","Feb 27,2026","C","C","C","C","-2.09%",".91"
"TEX","Terex","Manufacturing - Construction and Mining","68.75","0.99%","0.91%","20.68%","-11.49%","-17.99%","0","7,821.42","14.23","1.39","-2.03%","10.21%","Feb 27,2026","C","A","D","B","0.92%","1.44"
"TBBK","The Bancorp","Banks - Northeast","54.08","0.00%","-9.86%","-11.69%","-9.23%","0.00%","-12.33","2,214.75","8.9","NA","19.92%","NA","Feb 04,2026","D","F","B","F","-8.20%","2.52"
"HCKT","The Hackett Group","Consulting Services","13.58","3.51%","-2.15%","-25.15%","-3.49%","NA","2.56","370.61","8.23",".75","7.10%","11.00%","Feb 21,2026","B","B","A","A","-2.36%","1.21"
"TRMLF","Tourmaline Oil Corp.","Oil and Gas - Exploration and Production - Canadian","46.77","3.05%","2.15%","-0.89%","-6.13%","-2.79%","-23.4","18,168.50","19.33","1.63","-18.36%","11.84%","Jan 29,2026","D","D","F","F","2.54%","4.05"
"TOWN","Towne Bank","Banks - Southeast","34.81","3.15%","-4.73%","-2.11%","-5.63%","-5.06%","-2.78","2,569.52","10.23","NA","10.93%","NA","Feb 27,2026","D","F","D","F","-3.27%","2.3"
"TZOO","Travelzoo","Internet - Commerce","6.40","0.00%","19.44%","10.26%","-14.69%","-3.61%","-100","70.51","6.53","NA","141.46%","NA","Feb 24,2026","A","B","F","B","-2.27%",".77"
"TNET","TriNet","Outsourcing","37.27","2.89%","-1.04%","-37.82%","-15.37%","-18.05%","24.32","1,801.15","9.1","NA","-11.63%","NA","Feb 20,2026","A","A","B","A","0.98%",".36"
"TBI","TrueBlue","Staffing Firms","4.16","0.00%","14.02%","-21.08%","-83.67%","0.00%","-212.5","127.17","52.88","3.78","111.76%","14.00%","Feb 21,2026","F","C","D","F","7.09%",".08"
"TWO","Two Harbors Investments Corp","REIT and Equity Trust","10.30","13.17%","-4.17%","-9.94%","-0.93%","NA","-13.33","1,085.10","9.75","NA","107.84%","NA","Feb 28,2026","F","F","A","F","-2.27%","2.63"
"USCB","USCB Financial","Banks - Southeast","19.56","2.64%","-2.87%","0.42%","-2.25%","-1.32%","-13.73","342.83","9.36","NA","18.82%","NA","Feb 28,2026","C","C","D","C","-2.77%","2.15"
"UWMC","UWM","Financial - Mortgage & Related Services","4.38","9.07%","-4.55%","-10.18%","-13.37%","-8.04%","-11.11","7,055.50","11.09","NA","NA","NA","Feb 28,2026","F","C","D","D","-3.08%","2.23"
"UVV","Universal","Tobacco","53.74","6.10%","-0.11%","-5.05%","-12.03%","-4.56%","-29.69","1,339.14","12.89","3.22","-9.94%","4.00%","Feb 13,2026","B","B","B","B","-0.17%",".46"
"UNM","Unum Group","Insurance - Accident and Health","72.25","2.57%","-2.61%","-5.58%","-3.11%","-2.51%","-9","11,746.06","8.09","1.6","8.98%","5.06%","Feb 26,2026","C","F","A","D","-2.83%",".9"
"UPST","Upstart","Financial - Miscellaneous Services","27.64","0.00%","-7.03%","-30.62%","-10.59%","-7.13%","-2.13","2,670.21","11.51",".28","36.21%","41.03%","Feb 18,2026","F","D","A","F","-8.22%","2.56"
"VSH","Vishay Intertechnology","Semiconductor - Discretes","18.83","2.14%","-4.83%","-7.10%","-35.83%","NA","-50","2,542.07","36.47","NA","1,120.00%","NA","Feb 10,2026","C","A","C","B","-3.75%",".83"
"VPG","Vishay Precision Group","Electronics - Miscellaneous Components","49.12","0.00%","-3.72%","-8.01%","-27.27%","-7.83%","-66.67","611.77","60.62","3.03","55.10%","20.00%","Feb 13,2026","F","F","D","F","-2.52%","1.99"
"VIST","Vista Energy, S.A.B. de C.V. - Sponsored ADR","Oil and Gas - Integrated - International","59.05","0.00%","-2.17%","-4.55%","-8.38%","-13.33%","-56.25","6,019.77","9.1","2.83","91.84%","3.22%","Feb 27,2026","B","A","D","A","2.50%","2.43"
"VISN","Vistance Networks, Inc.","Communication - Network Software","17.46","0.00%","-7.38%","-2.39%","-22.37%","-38.32%","100","3,961.37","14.89","1.1","53.25%","13.48%","Feb 24,2026","D","F","B","D","-1.40%",".85"
"WW","WW International, Inc.","Consumer Products - Discretionary","21.89","0.00%","-6.80%","4.99%","0.00%","0.00%","-214.29","212.32","16.94","NA","NA","NA","Feb 10,2026","C","F","A","C","-2.34%","NA"
"HCC","Warrior Met Coal","Coal","82.00","0.38%","-2.08%","-6.79%","-26.44%","-8.67%","-29.03","4,375.94","10.69","NA","621.30%","NA","Feb 06,2026","D","B","D","C","-1.70%","3.34"
"WTKWY","Wolters Kluwer","Business - Services","79.83","2.30%","10.68%","-13.25%","-4.09%","NA","NA","18,866.36","12.35","1.19","9.87%","10.41%","Feb 27,2026","D","A","F","B","4.21%","NA"
"WKC","World Kinect Corporation","Oil and Gas - Refining and Marketing","25.01","3.21%","-0.08%","-7.28%","-10.67%","17.06%","-36.17","1,279.41","11.6",".66","12.57%","17.52%","Feb 24,2026","A","A","D","A","-0.87%",".03"
"XOMA","XOMA Royalty Corporation","Medical - Biomedical and Genetics","26.45","0.00%","-1.08%","-0.51%","-46.34%","-34.80%","-1650","316.14","77.36","NA","130.33%","NA","Feb 25,2026","F","D","F","F","-4.60%","6.71"
"XPEL","XPEL","Automotive - Original Equipment","43.36","0.00%","-16.76%","-17.26%","-7.27%","-5.96%","11.63","1,179.66","20.89","NA","10.27%","NA","Feb 28,2026","D","A","B","B","-5.42%","2.48"
"XRX","Xerox","Office Supplies","1.80","5.56%","-3.23%","-17.81%","-55.45%","-16.54%","-166.67","230.47","4","NA","175.00%","NA","Feb 05,2026","A","B","F","B","1.69%",".03"
"XPOF","Xponential Fitness","Leisure and Recreation Services","4.35","0.00%","-48.61%","-46.35%","-4.88%","NA","-2933.33","208.34","6.55","NA","232.65%","NA","Feb 28,2026","B","B","B","B","-47.08%",".66"
"YTRA","Yatra Online","Internet - Services","1.11","0.00%","-18.06%","-24.36%","-33.33%","-25.00%","0","73.51","59","NA","200.00%","NA","Feb 14,2026","C","B","A","A","-6.35%",".62"
"ZS","Zscaler","Security","149.58","0.00%","-7.99%","-26.51%","0.82%","0.32%","13.48","23,440.68","38.32","2.1","17.07%","18.25%","Feb 27,2026","F","C","A","D","-12.17%","7.81"
