Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"LNNGY","Li Ning Co.","Retail - Apparel and Shoes","56.39","4.02%","-0.75%","-6.20%","0.00%","0.00%","NA","5,724.84","15.14","NA","-9.63%","NA","Aug 28,2025","C","B","D","B","0.93%","NA"
"LCUT","Lifetime Brands","Consumer Products - Discretionary","3.86","4.39%","1.57%","-7.86%","0.00%","0.00%","-194.12","86.74","NA","NA","-150.00%","14.00%","Aug 13,2025","C","A","C","A","-3.97%",".13"
"LMNR","Limoneira Co","Agriculture - Operations","14.73","2.02%","-0.60%","-5.11%","-221.43%","-257.14%","16.67","268.02","NA","NA","-172.58%","NA","Sep 17,2025","D","A","D","C","-0.93%","1.67"
"LION","Lionsgate Studios Corp.","Media Conglomerates","7.01","0.00%","3.29%","11.29%","0.00%","0.00%","-166.67","1,997.67","NA","NA","-220.00%","NA","Aug 01,2025","C","F","C","F","-0.86%",".64"
"RAMP","LiveRamp","Technology Services","27.16","0.00%","-2.58%","-0.59%","0.00%","0.00%","2.33","1,780.53","12.36","NA","29.41%","NA","Aug 14,2025","D","A","C","B","-3.86%","2.33"
"LPX","LouisianaPacific","Building Products - Wood","88.82","1.26%","3.19%","-4.69%","-3.01%","0.00%","2.06","6,186.90","31.48","2.04","-52.04%","15.41%","Sep 30,2025","D","B","F","C","4.27%","2.15"
"MONDY","MONDI PLC UNS","Paper and Related Products","28.02","3.40%","-0.19%","0.72%","-15.39%","-14.59%","NA","6,077.81","15.65",".69","-1.68%","22.68%","Aug 15,2025","B","B","F","B","-0.55%","NA"
"MNR","Mach Natural Resources LP","Oil and Gas - Exploration and Production - United States","13.14","11.53%","0.92%","-7.12%","-1.83%","-13.04%","43.4","1,559.69","7.39","NA","-21.59%","NA","Sep 26,2025","B","A","F","A","-0.83%","1.55"
"BMA","Macro Bank","Banks - Foreign","41.29","10.40%","-11.60%","-27.30%","-29.20%","-20.58%","-2.01","2,702.33","8.99",".79","-15.74%","11.40%","Aug 30,2025","A","C","F","C","-5.45%",".5"
"MBUU","Malibu Boats","Leisure and Recreation Products","32.32","0.00%","1.60%","0.65%","0.00%","0.00%","-4.55","624.50","20.54","NA","0.00%","NA","Sep 05,2025","B","A","F","A","0.17%",".77"
"MIGI","Mawson Infrastructure Group","Computers - IT Services","0.45","0.00%","3.22%","6.33%","0.00%","NA","-233.33","8.76","NA","NA","21.16%","NA","Sep 30,2025","F","B","B","D","NA",".17"
"TAP","Molson Coors","Beverages - Alcohol","45.73","4.15%","2.63%","-9.95%","-0.04%","-0.29%","12.02","8,946.99","8.18","1.64","-7.21%","5.00%","Sep 18,2025","A","B","F","B","-1.11%",".67"
"MNTK","Montauk Renewables","Alternative Energy - Other","2.07","0.00%","-0.99%","-3.83%","0.00%","0.00%","-100","285.94","80.4","NA","-57.14%","NA","Sep 16,2025","D","F","C","F","-1.47%","1.58"
"MSDL","Morgan Stanley Direct Lending Fund","Financial - SBIC & Commercial Industry","15.78","12.44%","-5.96%","-11.01%","0.00%","0.00%","-3.85","1,396.31","7.94","NA","-18.15%","NA","Sep 18,2025","F","D","A","D","-3.60%","3.38"
"MPAA","Motorcar Parts of America","Automotive - Replacement Parts","16.44","0.00%","-0.18%","13.99%","0.00%","NA","NA","320.08","11.1","NA","136.51%","NA","Sep 09,2025","A","A","C","A","1.85%",".41"
"MOV","Movado Group","Retail - Jewelry","18.83","7.38%","-0.89%","0.64%","0.00%","0.00%","-25.81","419.95","13.17","NA","28.57%","NA","Sep 03,2025","C","D","D","D","0.53%",".64"
"MUR","Murphy Oil","Oil and Gas - Exploration and Production - United States","29.02","4.58%","1.28%","9.73%","-6.39%","-2.59%","28.57","4,055.01","21.56","NA","-52.17%","NA","Sep 16,2025","C","D","B","C","-1.90%","1.45"
"NWS","News Corporation","Film and Television Production and Distribution","32.59","0.58%","2.34%","4.03%","0.00%","0.00%","5.56","19,519.77","43.73","NA","-11.24%","NA","Sep 27,2025","D","D","B","D","0.26%","2.19"
"NXE","NexGen Energy","Mining - Miscellaneous","8.96","0.00%","-1.43%","16.39%","-13.68%","-1.47%","-400","5,144.45","NA","NA","-120.00%","NA","Aug 01,2025","F","C","D","F","-0.67%","NA"
"NXRT","NexPoint Residential Trust","REIT and Equity Trust - Residential","32.00","6.33%","-1.50%","-2.98%","0.00%","0.00%","-1.23","817.24","10.16","NA","-0.63%","NA","Sep 26,2025","D","F","C","F","1.77%","3.21"
"NOMD","Nomad Foods Limited","Food - Miscellaneous","13.30","5.17%","0.54%","-14.50%","-1.22%","-1.99%","2.27","2,017.25","6.48","NA","5.18%","NA","Sep 30,2025","A","F","D","C","1.39%",".6"
"NOA","North American Construction Group","Oil and Gas - Mechanical and and Equipment","14.18","2.44%","4.49%","4.03%","0.00%","0.00%","-98.31","428.51","9.86","NA","-47.06%","NA","Aug 27,2025","A","B","D","A","0.64%",".48"
"NOVT","Novanta","Electronics - Miscellaneous Components","100.20","0.00%","-9.19%","-10.65%","0.00%","0.00%","2.7","3,602.76","30.44","NA","6.82%","NA","Sep 19,2025","F","B","A","C","0.10%","3.77"
"NTRB","Nutriband","Medical - Drugs","7.06","0.00%","0.14%","14.26%","-1,007.14%","0.00%","-1147.06","84.85","NA","NA","-884.13%","NA","Sep 17,2025","F","F","D","F","-0.14%","32.91"
"OCSL","Oaktree Specialty Lending","Financial - Miscellaneous Services","12.91","12.26%","0.77%","-6.12%","0.00%","0.00%","-17.78","1,149.52","7.26","NA","-19.28%","NA","Sep 26,2025","C","D","D","D","-0.08%","3.44"
"OTLY","Oatly Group","Food - Dairy Products","15.44","0.00%","-10.45%","-0.61%","0.00%","0.00%","-173.53","491.04","NA","NA","39.60%","NA","Sep 20,2025","F","A","C","D","-4.20%",".59"
"OPRA","Opera Limited","Internet - Content","20.62","3.78%","9.67%","28.60%","0.00%","0.00%","-3.7","1,847.30","17.79","NA","28.89%","NA","Sep 18,2025","D","F","C","F","0.88%","3.33"
"OEC","Orion S.A.","Chemical - Specialty","7.41","1.09%","-6.54%","-27.18%","0.00%","0.00%","-11.11","425.61","6.19","NA","-30.11%","NA","Aug 13,2025","A","B","A","A","1.07%",".23"
"OVCHY","OverseaChinese Banking","Banks - Foreign","25.75","4.45%","-0.97%","-2.57%","-0.81%","-3.61%","NA","57,112.67","10.33","NA","-1.60%","NA","Sep 30,2025","F","D","B","F","0.59%","NA"
"OVV","Ovintiv","Oil and Gas - Exploration and Production - Canadian","40.14","2.97%","-3.49%","-5.54%","-1.67%","-2.55%","-1.92","10,379.17","8.14","5.22","-14.92%","1.56%","Sep 27,2025","B","B","F","C","-0.64%","1.13"
"OMI","Owens & Minor","Medical - Products","4.97","0.00%","-9.09%","-9.94%","0.00%","0.00%","-3.7","370.77","4.8","NA","-34.64%","NA","Aug 14,2025","A","A","A","A","2.56%",".04"
"OXM","Oxford Industries","Textile - Apparel","40.56","6.81%","-5.92%","-4.86%","0.00%","-6.17%","4.13","602.72","13.74","NA","-55.84%","NA","Sep 23,2025","A","A","A","A","-0.07%",".4"
"PHI","PLDT","Wireless Non-US ","18.89","6.55%","-5.08%","-4.35%","0.00%","0.00%","NA","4,040.24","6.65","1.65","1.81%","4.03%","Sep 23,2025","A","C","D","B","-0.27%","1.06"
"PKST","Peakstone Realty Trust","REIT and Equity Trust - Other","12.97","3.05%","-3.74%","4.71%","-10.80%","-34.78%","-14.08","482.70","5.88","NA","-17.10%","NA","Sep 16,2025","B","B","B","B","0.00%","2.16"
"PGC","PeapackGladstone Financial","Banks - Northeast","27.05","0.72%","-3.26%","-4.70%","0.00%","0.00%","-26.23","487.10","12.78","NA","16.76%","NA","Jul 24,2025","C","F","B","F","-1.15%","1.15"
"PMT","PennyMac Mortgage Investment Trust","REIT and Equity Trust","12.29","13.05%","2.00%","1.07%","0.00%","0.00%","-111.43","1,066.82","18.12","3","-50.36%","6.04%","Sep 23,2025","F","F","D","F","0.82%","3.52"
"AIOT","PowerFleet","Transportation - Services","5.29","0.00%","-5.92%","15.42%","0.00%","0.00%","0","699.24","33.81","NA","137.21%","NA","Sep 25,2025","F","A","B","C","-0.38%","1.79"
"PBH","PRESTIGE CONSMR","Medical - Products","63.14","0.00%","-0.92%","-6.17%","0.00%","-0.16%","-5.94","3,070.96","13.81","1.97","0.00%","7.00%","Sep 26,2025","C","C","B","B","0.73%","2.74"
"FRST","Primis Financial","Financial - Miscellaneous Services","10.41","3.81%","-1.96%","-6.74%","0.00%","0.00%","-54.17","259.00","14.4","NA","370.37%","NA","May 07,2025","D","D","B","D","-0.66%","1.03"
"PRMB","Primo Brands Corporation","Beverages - Soft drinks","22.18","1.81%","-1.07%","-11.49%","0.00%","0.00%","-16.28","8,254.81","15.48",".55","41.58%","28.30%","Aug 23,2025","D","A","B","B","-0.67%","1.57"
"ACDC","ProFrac Holding Corp.","Oil and Gas - Field Services","3.72","0.00%","1.65%","-5.85%","-3.28%","5.24%","-131.03","593.04","NA","NA","14.49%","NA","Sep 24,2025","B","C","D","C","-0.80%",".28"
"PUMP","ProPetro Holding","Oil and Gas - Field Services","5.28","0.00%","2.95%","4.59%","-2.81%","-6.62%","-333.33","544.79","NA","NA","-177.78%","NA","Sep 30,2025","B","B","D","B","-2.42%",".4"
"NX","Quanex Building Products","Building Products - Miscellaneous","14.16","2.25%","0.92%","-31.57%","-25.00%","-27.76%","-18.82","652.37","7.18",".51","-9.59%","14.00%","Sep 12,2025","A","A","D","A","2.45%",".35"
"RH","RH","Consumer Products - Staples","196.42","0.00%","-7.00%","-8.37%","-15.88%","-9.95%","-8.15","3,808.25","22.36",".87","68.46%","25.60%","Sep 17,2025","D","A","B","B","2.69%","1.14"
"RC","Ready Capital Corp","REIT and Equity Trust","3.86","12.92%","-7.64%","-9.37%","0.00%","0.00%","-1300","635.95","NA","NA","-135.05%","NA","Oct 01,2025","F","F","A","F","-4.21%",".86"
"RDW","Redwire Corporation","Aerospace - Defense","9.22","0.00%","-2.49%","0.78%","0.00%","-2.88%","-254.55","1,294.92","NA","NA","46.81%","28.70%","Sep 30,2025","F","F","B","F","0.67%","4.95"
"RHI","Robert Half Inc.","Staffing Firms","33.68","6.95%","0.56%","-8.70%","0.00%","0.00%","2.5","3,457.08","24.03","NA","-42.21%","NA","Sep 23,2025","B","B","C","B","-0.88%",".62"
"ROOT","Root","Insurance - Property and Casualty","89.62","0.00%","-9.14%","0.80%","-30.14%","-29.51%","21.7","1,382.69","36.09","NA","43.35%","NA","Sep 16,2025","C","A","A","A","-2.17%","1.01"
"SEMR","SEMrush","Internet - Software","7.18","0.00%","-3.80%","-7.81%","0.00%","0.00%","-37.5","1,052.84","21.24","NA","32.00%","NA","Aug 09,2025","F","B","B","D","-2.75%","2.54"
"SPPJY","Sappi","Paper and Related Products","1.46","7.34%","1.01%","-19.22%","-5.41%","-6.45%","-233.33","783.86","8","NA","-56.10%","NA","Oct 01,2025","B","D","D","C","0.00%",".14"
"SBGSY","Schneider Electric","Manufacturing - Electronics","57.48","0.64%","3.19%","13.44%","-4.67%","-4.15%","NA","161,652.02","27.46","1.85","13.33%","14.85%","Sep 25,2025","D","A","F","C","2.02%","NA"
"SCHL","Scholastic","Publishing - Books","27.43","2.92%","5.55%","8.31%","-23.21%","-9.29%","-3.28","688.30","25.47","NA","125.00%","NA","Jul 31,2025","C","F","D","F","2.05%",".43"
"SDRL","Seadrill Limited","Oil and Gas - Drilling","30.76","0.00%","-4.73%","-6.44%","0.00%","NA","-200","1,879.83","NA","NA","-120.79%","NA","Aug 13,2025","D","D","A","D","-1.11%","1.39"
"SLQT","SelectQuote","Insurance - Multi line","1.95","0.00%","-5.77%","-9.26%","0.00%","0.00%","5.56","338.72","NA","NA","60.00%","NA","Aug 28,2025","C","B","C","C","-2.49%",".22"
"SRTS","Sensus Healthcare","Medical - Instruments","3.11","0.00%","-0.63%","-7.10%","-62.26%","-93.55%","-700","51.62","NA","NA","-204.88%","NA","Sep 24,2025","C","A","F","B","-0.95%","1.37"
"SHECY","ShinEtsu Chemical Co.","Chemical - Diversified ","16.47","1.52%","2.39%","7.75%","-10.78%","-8.04%","4.76","64,710.86","17.91","NA","4.60%","NA","Sep 23,2025","D","C","F","D","0.43%","3.73"
"FUN","Six Flags Entertainment Corporation","Leisure and Recreation Services","22.30","0.00%","1.43%","-1.94%","-1,270.65%","-18.38%","-67.09","2,301.07","NA","NA","-152.75%","NA","Jul 30,2025","D","D","F","D","1.43%",".73"
"SDHC","Smith Douglas Homes Corp.","Real Estate - Operations","17.92","0.00%","1.96%","-5.81%","0.00%","0.00%","-152","908.66","16.82","11.6","-41.99%","1.45%","Jul 15,2025","D","D","B","F","-1.01%",".9"
"SOUHY","South32","Mining - Miscellaneous","9.18","2.64%","5.84%","3.31%","-16.30%","-8.44%","NA","8,160.59","11.77","NA","5.48%","NA","Sep 20,2025","B","C","F","C","3.07%","NA"
"SCL","Stepan","Chemical - Diversified ","47.54","3.23%","1.06%","-2.61%","0.00%","0.00%","-43.48","1,078.80","22.29","NA","-2.73%","NA","Aug 14,2025","B","D","F","C","0.85%",".48"
"INN","Summit Hotel Properties","REIT and Equity Trust - Other","5.45","5.83%","-3.85%","1.67%","0.00%","0.00%","3.85","597.36","6.95","NA","-17.71%","NA","Sep 27,2025","A","D","B","C","-1.44%",".82"
"SUN","Sunoco","Oil and Gas - Refining and Marketing - Master Limited Partnerships","50.29","7.27%","2.56%","-3.08%","0.00%","0.00%","-80.36","7,652.30","9.03","NA","-7.67%","NA","Aug 09,2025","B","F","C","D","0.70%",".35"
"SZKMY","Suzuki Motor","Automotive - Foreign","58.63","1.36%","-0.15%","7.65%","0.00%","0.00%","14.52","28,491.41","12.01","NA","-14.66%","NA","Sep 09,2025","A","C","C","B","-1.96%",".74"
"SWRAY","Swire Pacific","Diversified Operations","8.40","3.47%","-1.29%","-2.54%","0.00%","-6.32%","NA","30,619.65","8.88","NA","0.00%","NA","Sep 30,2025","D","D","A","C","-1.00%","NA"
"SLVM","Sylvamo","Paper and Related Products","44.04","4.07%","1.91%","-2.49%","0.00%","0.00%","-21.28","1,785.27","10.43","2.48","-41.36%","4.20%","Aug 12,2025","B","C","D","C","2.12%",".5"
"SYM","SYMBOTIC INC","Technology Services","58.13","0.00%","-0.59%","18.23%","0.00%","0.00%","-225","31,827.59","224.58","7.49","400.00%","30.00%","Aug 16,2025","F","A","C","D","0.32%","14.43"
"SNPS","Synopsys","Computer - Software","490.28","0.00%","0.63%","-16.66%","-14.95%","-15.92%","-11.72","91,646.54","38.45","3.39","-2.80%","11.35%","Sep 13,2025","F","F","D","F","2.45%","14.24"
"TXO","TXO Partners LP","Energy and Pipeline - Master Limited Partnerships","14.12","12.81%","0.21%","0.29%","0.00%","-24.79%","100","769.72","61.09","NA","-64.62%","NA","Oct 01,2025","D","D","C","D","-1.75%","2.32"
"TAK","Takeda Pharmaceutical Co.","Medical - Drugs","14.70","3.77%","-2.79%","-3.43%","0.10%","-0.57%","10.64","46,584.00","8.74","NA","4.35%","NA","Oct 01,2025","B","C","A","A","0.14%","1.55"
"TTNDY","Techtronic Industries Co.","Manufacturing - Tools & Related Products","63.90","2.43%","-0.21%","1.83%","0.00%","0.00%","NA","23,378.06","19.65","1.68","6.56%","11.69%","Sep 18,2025","D","A","C","B","0.96%","NA"
"TDC","Teradata","Computer- Storage Devices","21.66","0.00%","-3.63%","3.76%","-0.09%","0.09%","14.63","2,032.69","9.86","3.22","-9.92%","3.06%","Sep 09,2025","C","D","B","C","-3.02%","1.21"
"GT","Goodyear","Rubber - Tires","7.58","0.00%","-9.22%","-10.85%","-27.32%","-11.12%","-145.95","2,139.63","13.97",".91","-48.57%","15.37%","Jul 22,2025","A","D","D","C","-0.27%",".12"
"HAIN","The Hain Celestial Group","Food - Miscellaneous","1.51","0.00%","-3.66%","-12.71%","-68.66%","-38.10%","-150","142.66","22.57","NA","-22.22%","NA","Sep 23,2025","B","A","F","B","-2.47%",".09"
"MIDD","The Middleby","Manufacturing - General Industrial ","132.69","0.00%","-0.79%","-3.23%","0.00%","0.02%","6.82","6,737.21","15.02","NA","-6.74%","NA","Sep 30,2025","C","C","C","C","-0.44%","1.75"
"WEN","Wendy's","Retail - Restaurants","9.22","6.11%","0.77%","-10.81%","0.00%","0.00%","16","1,745.58","10.38","1.69","-12.00%","6.13%","Sep 26,2025","B","F","C","D","0.33%",".78"
"TOELY","Tokyo Electron","Electronics - Miscellaneous Products","88.74","2.35%","-1.07%","33.19%","-8.40%","-8.97%","NA","82,553.49","23.15","NA","-0.26%","NA","Sep 17,2025","F","A","A","B","-0.95%","5.09"
"TPVG","TriplePoint Venture Growth BDC","Financial - SBIC & Commercial Industry","5.69","15.94%","-4.47%","-14.39%","0.00%","0.00%","-6.67","232.67","5.08","NA","-18.57%","NA","Aug 09,2025","A","B","B","A","0.17%","2.37"
"TROX","Tronox","Chemical - Diversified ","3.99","4.98%","-12.23%","-3.13%","0.00%","-7.14%","-600","637.27","NA","NA","-550.00%","NA","Aug 08,2025","B","C","A","A","-2.90%",".22"
"UNIT","Uniti Group","Wireless National","6.08","0.00%","-8.25%","4.97%","0.00%","0.00%","-48.57","905.66","NA","NA","-157.14%","NA","Sep 11,2025","B","C","A","B","1.32%",".77"
"UMAC","Unusual Machines, Inc.","Technology Services","15.54","0.00%","7.86%","64.85%","1.47%","3.45%","-357.14","459.77","NA","NA","2.90%","NA","Sep 27,2025","F","F","A","F","9.42%","59.7"
"USIO","Usio","Financial Transaction Services","1.41","0.00%","-2.07%","-2.07%","0.00%","-11.11%","0","37.62","32.77","NA","-66.67%","NA","Sep 25,2025","B","C","A","A","-0.70%",".45"
"VBNK","VersaBank","Banks - Foreign","12.33","0.60%","-3.86%","10.80%","-1.18%","-10.45%","10","392.77","14.62","NA","-32.26%","NA","Sep 10,2025","D","D","D","D","-2.94%","1.83"
"WPP","WPP","Advertising and Marketing","24.92","1.95%","4.20%","-4.43%","0.89%","0.37%","NA","5,404.80","5.55","NA","-20.04%","NA","Sep 17,2025","A","B","B","A","2.54%","NA"
"WHF","WhiteHorse Finance","Financial - SBIC & Commercial Industry","6.73","22.25%","-9.19%","-19.16%","0.00%","0.00%","-9.68","160.84","6.01","NA","-28.13%","NA","Sep 18,2025","B","C","A","A","-0.72%","1.97"
"WHWK","Whitehawk Therapeutics, Inc.","Medical - Biomedical and Genetics","1.90","0.00%","-1.04%","4.40%","0.00%","0.00%","-255.1","89.54","5.43","NA","115.49%","NA","Aug 12,2025","F","F","B","F","-1.04%","3.22"
"WSC","WillScot Holdings Corporation","Real Estate - Operations","21.00","1.33%","-3.78%","-11.27%","-0.51%","-0.31%","-25","3,843.60","16.37","1.89","-20.86%","8.65%","Aug 01,2025","C","C","D","C","1.93%","1.63"
"WGO","Winnebago Industries","Building Products - Mobile Homes and RV Builders","33.47","4.19%","0.87%","-4.76%","0.00%","0.00%","2.53","937.34","13.62","NA","-56.47%","NA","Sep 30,2025","C","D","B","C","-1.21%",".34"
"YPF","YPF Sociedad Anonima","Oil and Gas - Integrated - International","23.68","0.00%","-11.51%","-20.05%","-3.07%","-5.95%","-76.79","9,553.57","19.2",".47","-78.80%","40.64%","Sep 10,2025","A","C","B","B","-4.18%",".5"
"YMHAY","Yamaha Motor Co.","Automotive - Foreign","14.95","2.96%","-1.26%","-1.49%","0.00%","0.00%","-36.92","7,572.31","15.82","NA","-35.62%","NA","Aug 28,2025","A","B","F","B","-0.30%","NA"
"LULU","lululemon athletica","Textile - Apparel","179.09","0.00%","2.65%","-11.13%","-10.59%","-15.56%","9.15","21,099.66","13.68","11.03","-11.13%","1.24%","Sep 09,2025","D","A","B","B","-0.66%","1.94"
"MNDY","monday.com","Internet - Software","187.47","0.00%","-10.09%","3.39%","1.04%","3.76%","29.76","9,834.29","48.73","1.77","13.43%","27.60%","Aug 23,2025","F","B","B","D","-3.91%","8.94"
