Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-09-01,top_dividend,15,EBF,"Ennis, Inc.",Rating: Strong Buy4.56,Rating: Hold3.00,Rating: Strong Buy5.00,621.28M,4.18%,B+,B+,B,B,A-
2024-09-01,top_dividend,16,ALSN,"Allison Transmission Holdings, Inc.",Rating: Strong Buy4.54,Rating: Hold3.00,Rating: Hold3.30,8.08B,1.06%,B-,C,A,A,B+
2024-09-01,top_dividend,17,MET,"MetLife, Inc.",Rating: Strong Buy4.54,Rating: Buy4.00,Rating: Buy4.28,54.26B,2.75%,C,B,A+,C,C+
2024-09-01,top_dividend,18,FLS,Flowserve Corporation,Rating: Strong Buy4.53,Rating: Hold3.00,Rating: Buy4.10,6.55B,1.64%,C-,A-,C+,B,A+
2024-09-01,top_dividend,19,NNN,"NNN REIT, Inc.",Rating: Strong Buy4.52,Rating: Buy4.00,Rating: Hold3.46,8.63B,4.84%,B-,B+,A+,B-,A-
2024-09-01,top_dividend,20,NRG,"NRG Energy, Inc.",Rating: Strong Buy4.52,Rating: Buy4.00,Rating: Buy3.54,17.54B,1.88%,A-,A,A-,A+,B+
2024-09-01,top_dividend,21,MMS,"Maximus, Inc.",Rating: Strong Buy4.50,-Rating: Not Covered,Rating: Buy4.00,5.55B,1.30%,C+,C+,B-,B-,A
2024-09-01,top_growth,1,CDNA,"CareDx, Inc",Rating: Strong Buy4.99,Rating: Hold3.00,Rating: Buy3.87,1.62B,-,D,A,B,A+,A-
2024-09-01,top_growth,2,ROIV,Roivant Sciences Ltd.,Rating: Strong Buy4.97,Rating: Buy4.00,Rating: Buy4.45,9.04B,-,A+,A,A+,B+,A+
2024-09-01,top_growth,3,IAG,IAMGOLD Corporation,Rating: Strong Buy4.97,Rating: Buy4.00,Rating: Hold3.18,2.82B,-,A+,A+,D,A+,A
2024-09-01,top_growth,4,PRM,"Perimeter Solutions, SA",Rating: Strong Buy4.96,-Rating: Not Covered,Rating: Buy3.50,1.70B,-,C-,A,A,A+,A+
2024-09-01,top_growth,5,GM,General Motors Company,Rating: Strong Buy4.96,Rating: Buy3.66,Rating: Buy4.00,55.95B,0.84%,A,A,A+,A,B+
2024-09-01,top_growth,6,PGR,The Progressive Corporation,Rating: Strong Buy4.96,Rating: Buy3.50,Rating: Buy3.85,147.71B,0.46%,D,A+,A+,A,B
2024-09-01,top_growth,7,TMUS,"T-Mobile US, Inc.",Rating: Strong Buy4.96,Rating: Buy4.00,Rating: Buy4.35,231.86B,1.31%,D,A+,A+,A,B+
2024-09-01,top_growth,8,DFS,Discover Financial Services,Rating: Strong Buy4.95,Rating: Sell2.00,Rating: Hold3.43,34.83B,2.02%,A,A+,A,A-,A-
2024-09-01,top_growth,9,YOU,"Clear Secure, Inc.",Rating: Strong Buy4.94,Rating: Buy3.50,Rating: Hold3.25,4.23B,1.15%,D,A+,A,A+,A+
2024-09-01,top_growth,10,PBI,Pitney Bowes Inc.,Rating: Strong Buy4.93,Rating: Strong Buy5.00,Rating: Hold3.00,1.27B,2.83%,A-,A+,D+,A+,A-
2024-09-01,top_growth,11,PPC,Pilgrim's Pride Corporation,Rating: Strong Buy4.93,Rating: Hold3.00,Rating: Hold3.14,11.05B,-,A,A,B,A+,A
2024-09-01,top_growth,12,CCL,Carnival Corporation & plc,Rating: Strong Buy4.93,Rating: Hold3.33,Rating: Buy4.21,20.64B,-,B,A+,A,B-,A-
2024-09-01,top_growth,13,BLBD,Blue Bird Corporation,Rating: Strong Buy4.92,Rating: Buy4.00,Rating: Strong Buy4.57,1.66B,-,B,A,A-,A+,A
2024-09-01,top_growth,14,AFRM,"Affirm Holdings, Inc.",Rating: Strong Buy4.92,Rating: Buy3.71,Rating: Hold3.11,13.69B,-,D,A+,C-,A+,B
2024-09-01,top_growth,15,TM,Toyota Motor Corporation,Rating: Strong Buy4.91,Rating: Hold3.00,Rating: Buy3.75,254.99B,2.56%,A-,A+,A+,C,A-
2024-09-01,top_growth,16,RNR,RenaissanceRe Holdings Ltd.,Rating: Strong Buy4.91,-Rating: Not Covered,Rating: Buy3.66,13.29B,0.60%,A,A+,A+,C+,A+
2024-09-01,top_growth,17,MFG,"Mizuho Financial Group, Inc.",Rating: Strong Buy4.90,Rating: Buy4.00,Rating: Buy4.00,52.78B,3.32%,A+,A+,A+,C-,A
2024-09-01,top_growth,18,SKYW,"SkyWest, Inc.",Rating: Strong Buy4.90,Rating: Buy4.00,Rating: Buy4.25,3.11B,-,A+,A+,B+,A,A-
2024-09-01,top_growth,19,CYBR,CyberArk Software Ltd.,Rating: Strong Buy4.89,Rating: Buy3.50,Rating: Strong Buy4.69,12.37B,-,D+,A,B,A,A
2024-09-01,top_growth,20,ANF,Abercrombie & Fitch Co.,Rating: Strong Buy4.89,Rating: Hold3.28,Rating: Buy3.77,7.54B,-,D+,A+,A-,A+,A+
2024-09-01,top_growth,21,ENLAY,Enel SpA,Rating: Strong Buy4.89,Rating: Buy3.50,Rating: Hold3.00,77.46B,6.18%,A-,A,A+,C+,A
2024-09-01,top_growth,22,QTWO,"Q2 Holdings, Inc.",Rating: Strong Buy4.89,Rating: Hold3.00,Rating: Buy4.13,4.47B,-,C,A+,B-,A+,B+
2024-09-01,top_growth,23,TTDKY,TDK Corporation,Rating: Strong Buy4.88,-Rating: Not Covered,Rating: Strong Buy5.00,26.13B,1.11%,C+,A,A-,A+,A
2024-09-01,top_growth,24,FCNCA,"First Citizens BancShares, Inc.",Rating: Strong Buy4.88,Rating: Buy4.00,Rating: Buy4.00,29.14B,0.32%,C-,A+,B+,A-,A
2024-09-01,top_growth,25,GWRE,"Guidewire Software, Inc.",Rating: Strong Buy4.88,Rating: Hold3.00,Rating: Buy4.06,12.30B,-,D+,A,B,A,A-
2024-09-01,top_growth,26,RCL,Royal Caribbean Cruises Ltd.,Rating: Strong Buy4.88,Rating: Buy4.00,Rating: Buy4.37,44.25B,-,D,A,A,A,A
2024-09-01,top_growth,27,TRUP,"Trupanion, Inc.",Rating: Strong Buy4.85,Rating: Buy3.50,Rating: Buy4.11,1.93B,-,D,A+,C,A+,B-
2024-09-01,top_growth,28,BILI,Bilibili Inc.,Rating: Strong Buy4.84,Rating: Buy4.00,Rating: Buy4.47,5.96B,-,C-,A+,C+,B-,A
2024-09-01,top_growth,29,WLY,"John Wiley & Sons, Inc.",Rating: Strong Buy4.84,Rating: Hold3.00,Rating: Buy4.00,2.61B,2.90%,C-,A+,C+,A,A-
2024-09-01,top_growth,30,NEM,Newmont Corporation,Rating: Strong Buy4.83,Rating: Buy3.90,Rating: Buy4.20,61.26B,2.43%,C-,A,C+,A,A-
2024-09-01,top_growth,31,SMAR,Smartsheet Inc.,Rating: Strong Buy4.83,Rating: Buy4.00,Rating: Buy4.31,6.75B,-,C+,A,B+,A-,A-
2024-09-01,top_growth,32,TILE,"Interface, Inc.",Rating: Strong Buy4.83,Rating: Buy4.00,Rating: Strong Buy4.50,1.10B,0.21%,C+,A+,C+,A+,A
2024-09-01,top_growth,33,FTDR,"Frontdoor, Inc.",Rating: Strong Buy4.83,Rating: Buy4.00,Rating: Buy4.00,3.68B,-,C-,A,A-,A+,A+
2024-09-01,top_growth,34,MYGN,"Myriad Genetics, Inc.",Rating: Strong Buy4.83,-Rating: Not Covered,Rating: Buy3.50,2.57B,-,D+,A+,B,A-,B+
2024-09-01,top_growth,35,ARQT,"Arcutis Biotherapeutics, Inc.",Rating: Strong Buy4.82,Rating: Buy4.00,Rating: Buy4.42,1.27B,-,C,A,D,A+,A-
2024-09-01,top_growth,36,SLVM,Sylvamo Corporation,Rating: Strong Buy4.80,Rating: Buy4.00,Rating: Hold3.00,3.24B,1.71%,C,A,B,A,A+
2024-09-01,top_growth,37,IOT,Samsara Inc.,Rating: Strong Buy4.80,Rating: Buy4.16,Rating: Buy4.12,22.62B,-,D+,A+,C+,A-,A
2024-09-01,top_growth,38,MTH,Meritage Homes Corporation,Rating: Strong Buy4.79,Rating: Buy4.00,Rating: Hold3.36,7.20B,1.03%,A-,A+,C,A-,A
2024-09-01,top_growth,39,CUK,Carnival Corporation & plc,Rating: Strong Buy4.78,Rating: Buy3.50,Rating: Strong Buy5.00,20.64B,-,B,A+,A,B,A
2024-09-01,top_growth,40,ZS,"Zscaler, Inc.",Rating: Strong Buy4.78,Rating: Buy3.70,Rating: Buy4.19,30.23B,-,C-,A,A,B+,A
2024-09-01,top_growth,41,EXEL,"Exelixis, Inc.",Rating: Strong Buy4.77,Rating: Buy4.00,Rating: Buy4.00,7.43B,-,D,A,A,B+,A-
2024-09-01,top_growth,42,STX,Seagate Technology Holdings plc,Rating: Strong Buy4.75,Rating: Buy4.00,Rating: Buy3.69,20.92B,2.81%,C,A+,B-,B+,A-
2024-09-01,top_growth,43,CENX,Century Aluminum Company,Rating: Strong Buy4.74,Rating: Sell2.00,Rating: Buy3.66,1.33B,-,A+,A,C,A,A+
2024-09-01,top_growth,44,CDE,"Coeur Mining, Inc.",Rating: Strong Buy4.73,Rating: Buy4.00,Rating: Buy4.00,2.45B,-,C-,A,D,A+,A-
2024-09-01,top_growth,45,TOST,"Toast, Inc.",Rating: Strong Buy4.71,Rating: Buy4.00,Rating: Buy3.69,13.97B,-,D,A+,B-,C+,B+
2024-09-01,top_growth,46,FDP,Fresh Del Monte Produce Inc.,Rating: Strong Buy4.71,Rating: Buy4.00,Rating: Strong Buy5.00,1.40B,3.25%,A-,A+,C-,A,A
2024-09-01,top_growth,47,VLVLY,AB Volvo (publ),Rating: Strong Buy4.71,Rating: Hold2.66,Rating: Sell2.00,53.57B,6.35%,A,A+,A,B-,A-
2024-09-01,top_growth,48,SMFG,"Sumitomo Mitsui Financial Group, Inc.",Rating: Strong Buy4.70,Rating: Buy4.00,Rating: Strong Buy5.00,85.46B,2.64%,C,A+,A,C+,A-
2024-09-01,top_growth,49,APELY,"Alps Alpine Co., Ltd.",Rating: Strong Buy4.70,Rating: Buy4.00,Rating: Sell2.00,2.17B,1.86%,A,A+,C+,B+,A-
2024-09-01,top_growth,50,POWL,"Powell Industries, Inc.",Rating: Strong Buy4.69,Rating: Buy3.50,Rating: Hold3.00,2.01B,0.63%,B-,A+,A-,A,A
2024-09-01,top_growth,51,MITSY,"Mitsui & Co., Ltd.",Rating: Strong Buy4.69,Rating: Hold3.00,Rating: Strong Buy5.00,62.78B,2.58%,A-,A+,A,C-,A
2024-09-01,top_growth,52,MU,"Micron Technology, Inc.",Rating: Strong Buy4.68,Rating: Buy3.86,Rating: Strong Buy4.55,106.71B,0.48%,C-,A,A-,C+,B+
2024-09-01,top_growth,53,SBGSY,Schneider Electric S.E.,Rating: Strong Buy4.68,Rating: Buy4.00,Rating: Buy3.50,143.26B,1.49%,D,A,A+,B+,A-
2024-09-01,top_growth,54,EME,"EMCOR Group, Inc.",Rating: Strong Buy4.67,Rating: Buy4.33,Rating: Buy4.00,18.34B,0.22%,D,A,B+,A,A+
2024-09-01,top_growth,55,IBKR,"Interactive Brokers Group, Inc.",Rating: Strong Buy4.67,Rating: Buy3.50,Rating: Buy4.30,54.50B,0.54%,C+,A+,A,B,B
2024-09-01,top_growth,56,TAK,Takeda Pharmaceutical Company Limited,Rating: Strong Buy4.65,Rating: Hold3.00,Rating: Strong Buy4.50,46.92B,4.11%,D,A,A+,B-,A-
2024-09-01,top_growth,57,GERN,Geron Corporation,Rating: Strong Buy4.65,Rating: Hold3.00,Rating: Strong Buy4.57,2.86B,-,C-,A+,D,A+,C+
2024-09-01,top_growth,58,PRI,"Primerica, Inc.",Rating: Strong Buy4.63,Rating: Buy4.00,Rating: Hold3.28,8.90B,1.16%,D,A,A-,B-,A+
2024-09-01,top_growth,59,NIC,"Nicolet Bankshares, Inc.",Rating: Strong Buy4.62,-Rating: Not Covered,Rating: Buy3.60,1.47B,1.05%,D+,A,C-,B+,B+
2024-09-01,top_growth,60,ALL,The Allstate Corporation,Rating: Strong Buy4.61,Rating: Hold3.00,Rating: Buy4.10,49.86B,1.93%,A-,A+,A,A-,C
2024-09-01,top_growth,61,KEX,Kirby Corporation,Rating: Strong Buy4.60,Rating: Strong Buy4.50,Rating: Strong Buy5.00,6.94B,-,C+,A,C+,A-,A
2024-09-01,top_growth,62,HY,"Hyster-Yale, Inc.",Rating: Strong Buy4.60,Rating: Buy3.50,Rating: Buy3.50,1.10B,2.14%,A+,A+,C,C+,A
2024-09-01,top_growth,63,NPSNY,Naspers Limited,Rating: Strong Buy4.60,-Rating: Not Covered,Rating: Strong Buy5.00,35.18B,0.22%,D,A+,D+,B,A
2024-09-01,top_growth,64,KFY,Korn Ferry,Rating: Strong Buy4.59,Rating: Hold3.00,Rating: Buy4.40,3.85B,1.66%,C,A,B-,A-,A+
2024-09-01,top_growth,65,CRDO,Credo Technology Group Holding Ltd,Rating: Strong Buy4.59,Rating: Buy4.00,Rating: Buy4.33,5.79B,-,C,A+,C,A+,C+
2024-09-01,top_growth,66,EPRT,"Essential Properties Realty Trust, Inc.",Rating: Strong Buy4.58,Rating: Buy3.83,Rating: Strong Buy4.50,5.61B,3.57%,C,A+,A+,A,B-
2024-09-01,top_growth,67,CFRUY,Compagnie Financière Richemont SA,Rating: Strong Buy4.58,Rating: Buy3.50,Rating: Hold3.00,92.55B,1.73%,D,A+,A+,B-,A+
2024-09-01,top_growth,68,ITRI,"Itron, Inc.",Rating: Strong Buy4.57,Rating: Buy3.50,Rating: Buy4.30,4.60B,-,C-,A,C+,B+,A-
2024-09-01,top_growth,69,TRN,"Trinity Industries, Inc.",Rating: Strong Buy4.55,Rating: Hold3.00,Rating: Buy4.00,2.72B,3.33%,B+,A,C-,B+,A-
2024-09-01,top_growth,70,NET,"Cloudflare, Inc.",Rating: Strong Buy4.55,Rating: Buy3.50,Rating: Buy3.61,28.07B,-,C-,A+,B,B,B+
2024-09-01,top_growth,71,EGO,Eldorado Gold Corporation,Rating: Strong Buy4.54,Rating: Buy4.00,Rating: Buy3.63,3.52B,-,C,A+,C-,A,A-
2024-09-01,top_growth,72,VIST,"Vista Energy, S.A.B. de C.V.",Rating: Strong Buy4.52,Rating: Buy4.00,Rating: Buy4.22,5.08B,-,C+,A+,B,A+,A-
2024-09-01,top_growth,73,NRG,"NRG Energy, Inc.",Rating: Strong Buy4.52,Rating: Buy4.00,Rating: Buy3.54,17.54B,1.88%,A-,A,A-,A+,B+
2024-09-01,top_growth,74,NCNO,"nCino, Inc.",Rating: Strong Buy4.51,Rating: Hold3.00,Rating: Buy3.87,3.46B,-,A+,A+,B,C,B
2024-09-01,top_growth,75,DKS,"DICK'S Sporting Goods, Inc.",Rating: Strong Buy4.50,Rating: Hold3.00,Rating: Buy3.76,19.31B,1.77%,D+,A,A-,A+,B+
2024-09-01,top_growth,76,TCOM,Trip.com Group Limited,Rating: Buy4.49,Rating: Hold3.40,Rating: Strong Buy4.70,30.69B,-,A-,A+,A+,B-,A-
2024-09-01,top_growth,77,DELL,Dell Technologies Inc.,Rating: Buy4.48,Rating: Buy4.15,Rating: Buy4.31,81.72B,1.41%,C-,A,A,B+,B
2024-09-01,top_growth,78,OKTA,"Okta, Inc.",Rating: Buy4.48,Rating: Buy3.77,Rating: Buy3.78,13.37B,-,C+,A+,A-,C,B+
2024-09-01,top_growth,79,OSK,Oshkosh Corporation,Rating: Buy4.44,Rating: Hold3.33,Rating: Buy3.80,7.02B,1.66%,B+,A,D+,C,A+
2024-09-01,top_growth,80,FRFHF,Fairfax Financial Holdings Limited,Rating: Buy4.43,Rating: Buy4.00,Rating: Buy3.85,26.70B,1.24%,B+,A,B+,B-,B-
2024-09-01,top_growth,81,ENR,"Energizer Holdings, Inc.",Rating: Buy4.42,Rating: Hold3.00,Rating: Hold3.44,2.33B,3.70%,D+,A+,C+,B-,A+
2024-09-01,top_growth,82,BDRBF,Bombardier Inc.,Rating: Buy4.39,Rating: Strong Buy5.00,Rating: Buy3.88,6.78B,-,D,A+,C-,A+,B
2024-09-01,top_growth,83,O,Realty Income Corporation,Rating: Buy4.38,Rating: Buy3.87,Rating: Buy3.66,54.20B,4.98%,C+,A+,A,B-,B
2024-09-01,top_growth,84,JAMF,Jamf Holding Corp.,Rating: Buy4.37,Rating: Hold3.00,Rating: Buy4.11,2.36B,-,B+,A+,B+,B,B+
2024-09-01,top_growth,85,NGD,New Gold Inc.,Rating: Buy4.36,Rating: Strong Buy5.00,Rating: Buy3.55,1.99B,-,B+,A+,B+,A+,C+
2024-09-01,top_growth,86,MRVL,"Marvell Technology, Inc.",Rating: Buy4.33,Rating: Buy3.80,Rating: Strong Buy4.63,66.04B,0.31%,D+,A,A,B,B
2024-09-01,top_growth,87,VICI,VICI Properties Inc.,Rating: Buy4.33,Rating: Buy4.09,Rating: Buy4.47,35.06B,4.96%,B+,A+,A+,C+,C+
2024-09-01,top_growth,88,INTA,"Intapp, Inc.",Rating: Buy4.32,Rating: Buy4.00,Rating: Buy4.45,3.45B,-,C-,A+,B,A-,B
2024-09-01,top_growth,89,ENGIY,Engie SA,Rating: Buy4.31,Rating: Buy4.00,Rating: Hold3.00,42.57B,8.62%,A+,A+,A+,C-,C+
2024-09-01,top_growth,90,EOLS,"Evolus, Inc.",Rating: Buy4.29,Rating: Hold3.00,Rating: Strong Buy4.50,1.00B,-,C+,A+,C-,A,B
2024-09-01,top_growth,91,THS,"TreeHouse Foods, Inc.",Rating: Buy4.28,Rating: Hold3.00,Rating: Hold3.45,2.13B,-,C+,A+,D+,B-,A-
2024-09-01,top_growth,92,ROKU,"Roku, Inc.",Rating: Buy4.27,Rating: Buy3.85,Rating: Hold3.48,9.81B,-,D+,A,C+,C+,A-
2024-09-01,top_growth,93,BLFS,"BioLife Solutions, Inc.",Rating: Buy4.24,Rating: Hold3.00,Rating: Strong Buy4.88,1.19B,-,C-,A,B+,A,C+
2024-09-01,top_growth,94,EXR,Extra Space Storage Inc.,Rating: Buy4.22,Rating: Buy4.00,Rating: Hold3.38,39.04B,3.66%,C-,A,B,A,B
2024-09-01,top_growth,95,LIVN,LivaNova PLC,Rating: Buy4.21,-Rating: Not Covered,Rating: Buy4.00,2.74B,-,D,A+,A-,C,A-
2024-09-01,top_growth,96,EXPE,"Expedia Group, Inc.",Rating: Buy4.20,Rating: Buy3.66,Rating: Buy3.70,18.11B,-,C-,A,A,A-,B+
2024-09-01,top_growth,97,FLR,Fluor Corporation,Rating: Buy4.18,Rating: Strong Sell1.00,Rating: Buy4.20,8.58B,-,D+,A+,C,A-,B
2024-09-01,top_growth,98,BRZE,"Braze, Inc.",Rating: Buy4.18,Rating: Buy3.50,Rating: Strong Buy4.55,4.55B,-,C-,A+,C,C+,B+
2024-09-01,top_growth,99,IMAX,IMAX Corporation,Rating: Buy4.17,Rating: Buy3.50,Rating: Buy4.36,1.12B,-,B,A+,B,A-,B
2024-09-01,top_growth,100,HASI,"HA Sustainable Infrastructure Capital, Inc.",Rating: Buy4.17,Rating: Buy4.00,Rating: Buy4.28,3.81B,5.00%,C,A,A-,C+,B
2024-09-01,top_value,1,CLOV,"Clover Health Investments, Corp.",Rating: Strong Buy4.98,Rating: Buy4.00,Rating: Buy3.66,1.31B,-,A,B-,B,A+,A
2024-09-01,top_value,2,THC,Tenet Healthcare Corporation,Rating: Strong Buy4.98,Rating: Buy3.50,Rating: Strong Buy4.55,15.89B,-,A+,C-,A+,A+,A-
2024-09-01,top_value,3,WF,Woori Financial Group Inc.,Rating: Strong Buy4.97,Rating: Buy4.00,Rating: Strong Buy5.00,9.05B,7.21%,A+,B,A+,B-,B+
2024-09-01,top_value,4,ROIV,Roivant Sciences Ltd.,Rating: Strong Buy4.97,Rating: Buy4.00,Rating: Buy4.45,9.04B,-,A+,A,A+,B+,A+
2024-09-01,top_value,5,IAG,IAMGOLD Corporation,Rating: Strong Buy4.97,Rating: Buy4.00,Rating: Hold3.18,2.82B,-,A+,A+,D,A+,A
2024-09-01,top_value,6,GM,General Motors Company,Rating: Strong Buy4.96,Rating: Buy3.66,Rating: Buy4.00,55.95B,0.84%,A,A,A+,A,B+
2024-09-01,top_value,7,FMCC,Federal Home Loan Mortgage Corporation,Rating: Strong Buy4.96,Rating: Buy4.00,Rating: Hold2.50,3.64B,-,A+,B+,A+,B,C+
2024-09-01,top_value,8,KB,KB Financial Group Inc.,Rating: Strong Buy4.95,Rating: Strong Buy4.50,Rating: Strong Buy5.00,24.90B,4.10%,A,B,A+,A,A+
2024-09-01,top_value,9,DFS,Discover Financial Services,Rating: Strong Buy4.95,Rating: Sell2.00,Rating: Hold3.43,34.83B,2.02%,A,A+,A,A-,A-
2024-09-01,top_value,10,QFIN,"Qifu Technology, Inc.",Rating: Strong Buy4.95,Rating: Buy4.00,Rating: Strong Buy4.75,4.11B,4.08%,A,A-,B+,A+,A+
2024-09-01,top_value,11,SYF,Synchrony Financial,Rating: Strong Buy4.94,Rating: Buy3.50,Rating: Buy3.95,19.86B,1.99%,A+,A-,A+,A-,B
2024-09-01,top_value,12,PPC,Pilgrim's Pride Corporation,Rating: Strong Buy4.93,Rating: Hold3.00,Rating: Hold3.14,11.05B,-,A,A,B,A+,A
2024-09-01,top_value,13,NWG,NatWest Group plc,Rating: Strong Buy4.91,Rating: Hold3.00,Rating: Strong Buy4.66,37.38B,4.88%,A,C+,A+,A,A
2024-09-01,top_value,14,RNR,RenaissanceRe Holdings Ltd.,Rating: Strong Buy4.91,-Rating: Not Covered,Rating: Buy3.66,13.29B,0.60%,A,A+,A+,C+,A+
2024-09-01,top_value,15,MFG,"Mizuho Financial Group, Inc.",Rating: Strong Buy4.90,Rating: Buy4.00,Rating: Buy4.00,52.78B,3.32%,A+,A+,A+,C-,A
2024-09-01,top_value,16,SKYW,"SkyWest, Inc.",Rating: Strong Buy4.90,Rating: Buy4.00,Rating: Buy4.25,3.11B,-,A+,A+,B+,A,A-
2024-09-01,top_value,17,AER,AerCap Holdings N.V.,Rating: Strong Buy4.89,Rating: Strong Buy4.50,Rating: Strong Buy4.50,18.53B,0.51%,A,B-,A+,A-,A-
2024-09-01,top_value,18,ENVA,"Enova International, Inc.",Rating: Strong Buy4.88,-Rating: Not Covered,Rating: Buy4.00,2.26B,-,A,B,B-,A+,B
2024-09-01,top_value,19,JD,"JD.com, Inc.",Rating: Strong Buy4.86,Rating: Buy4.33,Rating: Buy4.48,39.53B,2.81%,A,C,A+,C-,A-
2024-09-01,top_value,20,ZIM,ZIM Integrated Shipping Services Ltd.,Rating: Strong Buy4.85,Rating: Buy3.50,Rating: Hold2.66,2.20B,6.35%,A,A-,B-,A,A
2024-09-01,top_value,21,FNMA,Federal National Mortgage Association,Rating: Strong Buy4.84,Rating: Hold3.00,Rating: Hold2.50,6.89B,-,A,B+,A+,B-,C+
2024-09-01,top_value,22,FG,"F&G Annuities & Life, Inc.",Rating: Strong Buy4.81,Rating: Buy4.00,Rating: Hold3.00,5.76B,1.82%,A,A-,A,B,A+
2024-09-01,top_value,23,KT,KT Corporation,Rating: Strong Buy4.78,Rating: Buy4.00,Rating: Strong Buy4.50,7.19B,7.33%,A+,C-,A-,B,A+
2024-09-01,top_value,24,GAP,"The Gap, Inc.",Rating: Strong Buy4.75,Rating: Buy3.50,Rating: Buy3.65,8.44B,2.67%,A,A-,B+,A-,A-
2024-09-01,top_value,25,CENX,Century Aluminum Company,Rating: Strong Buy4.74,Rating: Sell2.00,Rating: Buy3.66,1.33B,-,A+,A,C,A,A+
2024-09-01,top_value,26,VLVLY,AB Volvo (publ),Rating: Strong Buy4.71,Rating: Hold2.66,Rating: Sell2.00,53.57B,6.35%,A,A+,A,B-,A-
2024-09-01,top_value,27,APELY,"Alps Alpine Co., Ltd.",Rating: Strong Buy4.70,Rating: Buy4.00,Rating: Sell2.00,2.17B,1.86%,A,A+,C+,B+,A-
2024-09-01,top_value,28,TPC,Tutor Perini Corporation,Rating: Strong Buy4.62,Rating: Sell2.00,Rating: Strong Buy5.00,1.26B,-,A,B,C,A+,B-
2024-09-01,top_value,29,HY,"Hyster-Yale, Inc.",Rating: Strong Buy4.60,Rating: Buy3.50,Rating: Buy3.50,1.10B,2.14%,A+,A+,C,C+,A
2024-09-01,top_value,30,NCNO,"nCino, Inc.",Rating: Strong Buy4.51,Rating: Hold3.00,Rating: Buy3.87,3.46B,-,A+,A+,B,C,B
2024-09-01,top_value,31,ELUXY,AB Electrolux (publ),Rating: Buy4.46,-Rating: Not Covered,Rating: Strong Buy5.00,2.55B,-,A,A-,D+,C+,A
2024-09-01,top_value,32,DOLE,Dole plc,Rating: Buy4.41,Rating: Buy4.00,Rating: Buy4.20,1.53B,1.99%,A,C+,C-,A,B+
2024-09-01,top_value,33,RNG,"RingCentral, Inc.",Rating: Buy4.38,Rating: Buy3.50,Rating: Buy3.90,3.06B,-,A,B,B+,C+,B+
2024-09-01,top_value,34,HCI,"HCI Group, Inc.",Rating: Buy4.38,Rating: Buy4.00,Rating: Strong Buy4.80,1.00B,1.67%,A,A-,A-,C+,B
2024-09-01,top_value,35,LPL,"LG Display Co., Ltd.",Rating: Buy4.37,Rating: Hold3.00,Rating: Sell2.00,4.21B,-,A+,C+,C+,C,A
2024-09-01,top_value,36,ENGIY,Engie SA,Rating: Buy4.31,Rating: Buy4.00,Rating: Hold3.00,42.57B,8.62%,A+,A+,A+,C-,C+
2024-09-01,top_value,37,TNL,Travel + Leisure Co.,Rating: Buy4.26,-Rating: Not Covered,Rating: Buy4.09,3.09B,4.29%,A,B-,C+,B-,A-
2024-09-01,top_value,38,PDS,Precision Drilling Corporation,Rating: Buy4.17,Rating: Buy4.00,Rating: Strong Buy4.60,1.02B,-,A,B-,C+,B+,A-
2024-09-01,top_value,39,R,"Ryder System, Inc.",Rating: Buy4.14,Rating: Buy4.00,Rating: Buy3.87,6.29B,2.02%,A,C-,B-,A,B
2024-09-01,top_value,40,OPRA,Opera Limited,Rating: Buy4.06,Rating: Buy4.42,Rating: Strong Buy4.83,1.32B,5.37%,A+,C,A+,B-,B
2024-09-01,top_value,41,GPOR,Gulfport Energy Corporation,Rating: Buy3.98,Rating: Buy3.66,Rating: Buy4.44,2.63B,-,A+,C,A,B-,B+
2024-09-01,top_value,42,EQX,Equinox Gold Corp.,Rating: Buy3.97,Rating: Hold3.00,Rating: Buy3.90,2.44B,-,A,A+,D+,B-,B
2024-09-01,top_value,43,PAM,Pampa Energía S.A.,Rating: Buy3.85,Rating: Hold3.00,Rating: Buy4.00,4.15B,-,A,A-,D,B+,A-
2024-09-01,top_value,44,TCNNF,Trulieve Cannabis Corp.,Rating: Buy3.84,Rating: Hold3.00,Rating: Strong Buy4.78,1.63B,-,A+,A+,A,A-,C+
2024-09-01,top_value,45,ALKS,Alkermes plc,Rating: Buy3.83,Rating: Hold3.00,Rating: Buy3.85,4.68B,-,A,A+,A,B,C
2024-09-01,top_value,46,FMS,Fresenius Medical Care AG,Rating: Buy3.74,Rating: Buy4.00,Rating: Hold2.60,11.26B,3.32%,A,A+,A,C,B
2024-09-01,top_value,47,CMBT,Euronav NV,Rating: Buy3.73,Rating: Hold3.00,Rating: Hold3.00,3.14B,42.39%,A+,B-,D+,C+,B-
2024-09-01,top_value,48,IMBBY,Imperial Brands PLC,Rating: Buy3.66,Rating: Buy4.00,Rating: Hold3.00,24.15B,6.54%,A+,C,A,A-,C
2024-09-01,top_value,49,SMG,The Scotts Miracle-Gro Company,Rating: Buy3.62,Rating: Hold3.00,Rating: Buy3.80,4.03B,3.72%,A,B+,A,B+,C
2024-09-01,top_value,50,BTG,B2Gold Corp.,Rating: Buy3.59,Rating: Buy3.75,Rating: Buy4.14,3.68B,5.71%,A+,A,D+,C,C+
