Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-08-01,top_quant,100,WLDN,"Willdan Group, Inc.",Rating: Strong Buy4.86,-Rating: Not Covered,Rating: Strong Buy4.50,517.79M,,C-,B,C-,A+,A+
2024-08-01,top_dividend,1,ALEX,"Alexander & Baldwin, Inc.",Rating: Strong Buy4.87,Rating: Buy4.00,Rating: Buy4.00,1.41B,4.56%,C,C-,C+,B,A+
2024-08-01,top_dividend,2,WFC,Wells Fargo & Company,Rating: Strong Buy4.87,Rating: Buy3.54,Rating: Buy3.64,181.28B,2.63%,C,A,A+,B+,C+
2024-08-01,top_dividend,3,UNM,Unum Group,Rating: Strong Buy4.79,Rating: Buy4.00,Rating: Buy3.91,10.01B,2.81%,B,B+,B,B-,A
2024-08-01,top_dividend,4,KO,The Coca-Cola Company,Rating: Strong Buy4.79,Rating: Buy3.83,Rating: Buy4.16,298.80B,2.73%,D,C-,A+,B+,B+
2024-08-01,top_dividend,5,WLY,"John Wiley & Sons, Inc.",Rating: Strong Buy4.79,Rating: Hold3.00,Rating: Buy4.00,2.52B,3.05%,C-,A+,C+,A,A+
2024-08-01,top_dividend,6,EMR,Emerson Electric Co.,Rating: Strong Buy4.78,Rating: Buy3.75,Rating: Strong Buy4.69,62.48B,1.92%,D,A+,A,B,A-
2024-08-01,top_dividend,7,EWBC,"East West Bancorp, Inc.",Rating: Strong Buy4.76,Rating: Buy4.00,Rating: Strong Buy4.66,11.06B,2.68%,C,C+,B+,A-,A
2024-08-01,top_dividend,8,RTX,RTX Corporation,Rating: Strong Buy4.76,Rating: Buy4.00,Rating: Buy3.52,154.64B,2.06%,D,C-,A+,A-,B+
2024-08-01,top_dividend,9,TSN,"Tyson Foods, Inc.",Rating: Strong Buy4.75,Rating: Buy3.50,Rating: Hold3.33,21.80B,3.18%,B+,B+,C+,B+,A
2024-08-01,top_dividend,10,NOC,Northrop Grumman Corporation,Rating: Strong Buy4.70,Rating: Buy3.50,Rating: Buy3.56,72.33B,1.55%,D+,B+,A,C+,A-
2024-08-01,top_dividend,11,PH,Parker-Hannifin Corporation,Rating: Strong Buy4.69,Rating: Buy4.00,Rating: Buy4.31,66.65B,1.17%,D,C+,A+,B+,A-
2024-08-01,top_dividend,12,CBT,Cabot Corporation,Rating: Strong Buy4.69,Rating: Buy3.50,Rating: Buy3.80,4.97B,1.81%,C+,C+,B+,A-,A+
2024-08-01,top_dividend,13,MET,"MetLife, Inc.",Rating: Strong Buy4.68,Rating: Buy4.00,Rating: Buy4.20,49.41B,2.98%,C-,B,A+,B-,B-
2024-08-01,top_dividend,14,KFY,Korn Ferry,Rating: Strong Buy4.66,Rating: Hold3.00,Rating: Buy4.40,3.63B,1.73%,C,A-,B-,A-,A-
2024-08-01,top_dividend,15,KRG,Kite Realty Group Trust,Rating: Strong Buy4.65,Rating: Strong Buy5.00,Rating: Buy3.81,5.43B,4.07%,C+,A-,B+,B-,A
2024-08-01,top_dividend,16,EIG,"Employers Holdings, Inc.",Rating: Strong Buy4.65,-Rating: Not Covered,Rating: Buy3.66,1.16B,2.45%,B-,B+,B,C+,A
2024-08-01,top_dividend,17,GFF,Griffon Corporation,Rating: Strong Buy4.65,Rating: Buy3.66,Rating: Strong Buy4.80,3.35B,0.85%,C-,B,A-,A,A
2024-08-01,top_dividend,18,FLS,Flowserve Corporation,Rating: Strong Buy4.64,Rating: Hold3.00,Rating: Buy4.18,6.15B,1.75%,C-,A-,C+,B+,A-
2024-08-01,top_dividend,19,EBF,"Ennis, Inc.",Rating: Strong Buy4.60,Rating: Hold3.00,Rating: Strong Buy5.00,597.11M,4.35%,A-,B+,B,C+,A
2024-08-01,top_dividend,20,BRC,Brady Corporation,Rating: Strong Buy4.59,Rating: Hold3.00,Rating: Strong Buy5.00,3.36B,1.33%,C-,C-,B+,B+,A+
2024-08-01,top_dividend,21,OSK,Oshkosh Corporation,Rating: Strong Buy4.56,Rating: Hold3.00,Rating: Buy3.94,6.51B,1.74%,B+,A-,D+,C,A+
2024-08-01,top_dividend,22,SSNC,"SS&C Technologies Holdings, Inc.",Rating: Strong Buy4.51,Rating: Buy4.00,Rating: Buy4.25,17.57B,1.34%,D+,C-,A,B+,B+
2024-08-01,top_dividend,23,EPRT,"Essential Properties Realty Trust, Inc.",Rating: Strong Buy4.50,Rating: Buy3.80,Rating: Buy4.46,5.17B,3.88%,C,A+,A+,A-,B-
2024-08-01,top_growth,1,OSCR,"Oscar Health, Inc.",Rating: Strong Buy4.98,Rating: Hold3.00,Rating: Buy4.20,3.96B,,C+,A+,B-,A+,A+
2024-08-01,top_growth,2,LYG,Lloyds Banking Group plc,Rating: Strong Buy4.98,Rating: Buy4.00,Rating: Buy3.50,44.03B,4.89%,A+,A+,A,A,A
2024-08-01,top_growth,3,ANF,Abercrombie & Fitch Co.,Rating: Strong Buy4.96,Rating: Hold2.85,Rating: Buy3.55,6.76B,,C-,A+,A-,A+,A
2024-08-01,top_growth,4,GM,General Motors Company,Rating: Strong Buy4.96,Rating: Buy3.62,Rating: Buy4.03,46.27B,1.02%,A,A+,A+,B+,A-
2024-08-01,top_growth,5,QTWO,"Q2 Holdings, Inc.",Rating: Strong Buy4.95,Rating: Hold3.00,Rating: Buy4.18,4.02B,,C+,A,B-,A+,A+
2024-08-01,top_growth,6,HMY,Harmony Gold Mining Company Limited,Rating: Strong Buy4.95,Rating: Hold3.00,Rating: Sell2.00,5.80B,1.28%,C+,A+,B+,A+,A+
2024-08-01,top_growth,7,POWL,"Powell Industries, Inc.",Rating: Strong Buy4.95,Rating: Hold3.42,Rating: Hold3.00,1.84B,0.69%,C,A+,A,A+,A+
2024-08-01,top_growth,8,APP,AppLovin Corporation,Rating: Strong Buy4.94,Rating: Buy4.25,Rating: Buy4.25,22.61B,,D,A,A,A+,B+
2024-08-01,top_growth,9,PDD,PDD Holdings Inc.,Rating: Strong Buy4.94,Rating: Buy4.09,Rating: Strong Buy4.73,176.94B,,B,A,A+,B+,A+
2024-08-01,top_growth,10,SKYW,"SkyWest, Inc.",Rating: Strong Buy4.94,Rating: Buy4.00,Rating: Buy4.25,2.88B,,A,A+,B+,A+,A-
2024-08-01,top_growth,11,SMCI,"Super Micro Computer, Inc.",Rating: Strong Buy4.92,Rating: Buy3.84,Rating: Buy3.76,36.58B,,D+,A+,D,A+,A
2024-08-01,top_growth,12,CENX,Century Aluminum Company,Rating: Strong Buy4.92,Rating: Sell2.00,Rating: Buy3.66,1.18B,,A,A+,C+,A,A+
2024-08-01,top_growth,13,ICAGY,International Consolidated Airlines Group S.A.,Rating: Strong Buy4.91,Rating: Buy4.00,Rating: Strong Buy5.00,10.51B,,A+,A+,A+,C+,A-
2024-08-01,top_growth,14,DFS,Discover Financial Services,Rating: Strong Buy4.90,Rating: Sell2.00,Rating: Hold3.43,32.41B,2.17%,A-,A+,A,A,B
2024-08-01,top_growth,15,BBAR,Banco BBVA Argentina S.A.,Rating: Strong Buy4.89,-Rating: Not Covered,Rating: Hold3.00,2.27B,20.53%,A,A+,C+,A+,B-
2024-08-01,top_growth,16,PAAS,Pan American Silver Corp.,Rating: Strong Buy4.88,Rating: Hold3.00,Rating: Buy4.37,7.62B,2.38%,D+,A+,C+,A,A+
2024-08-01,top_growth,17,HY,"Hyster-Yale, Inc.",Rating: Strong Buy4.88,Rating: Buy4.00,Rating: Strong Buy4.50,1.29B,1.79%,A-,A+,C,A,A+
2024-08-01,top_growth,18,KYMR,"Kymera Therapeutics, Inc.",Rating: Strong Buy4.88,Rating: Buy4.00,Rating: Buy4.11,2.58B,,C-,A+,D,A+,B+
2024-08-01,top_growth,19,CDE,"Coeur Mining, Inc.",Rating: Strong Buy4.87,Rating: Buy3.50,Rating: Buy4.11,2.20B,,C,A,D,A+,B+
2024-08-01,top_growth,20,WFC,Wells Fargo & Company,Rating: Strong Buy4.87,Rating: Buy3.54,Rating: Buy3.64,181.28B,2.63%,C,A,A+,B+,C+
2024-08-01,top_growth,21,ALL,The Allstate Corporation,Rating: Strong Buy4.87,Rating: Buy4.00,Rating: Buy4.00,46.66B,2.05%,B+,A+,A-,A-,B-
2024-08-01,top_growth,22,INVA,"Innoviva, Inc.",Rating: Strong Buy4.86,Rating: Hold3.00,Rating: Buy4.00,1.19B,,A-,A+,A+,A-,A+
2024-08-01,top_growth,23,TCOM,Trip.com Group Limited,Rating: Strong Buy4.86,Rating: Buy3.50,Rating: Strong Buy4.66,25.60B,,B,A+,A+,B,A
2024-08-01,top_growth,24,GWRE,"Guidewire Software, Inc.",Rating: Strong Buy4.86,Rating: Hold3.00,Rating: Buy4.06,11.90B,,C-,A,B,A,A-
2024-08-01,top_growth,25,CMRE,Costamare Inc.,Rating: Strong Buy4.85,-Rating: Not Covered,Rating: Buy3.66,1.63B,3.37%,A+,A,D+,A-,A-
2024-08-01,top_growth,26,RCL,Royal Caribbean Cruises Ltd.,Rating: Strong Buy4.85,Rating: Buy4.00,Rating: Buy4.37,35.74B,,C-,A+,A-,A,A-
2024-08-01,top_growth,27,CCL,Carnival Corporation & plc,Rating: Strong Buy4.85,Rating: Buy3.50,Rating: Buy4.21,18.61B,,C,A+,A,B-,A-
2024-08-01,top_growth,28,DKS,"DICK'S Sporting Goods, Inc.",Rating: Strong Buy4.85,Rating: Hold3.00,Rating: Buy3.76,16.22B,2.11%,D+,A,A-,A+,A-
2024-08-01,top_growth,29,STX,Seagate Technology Holdings plc,Rating: Strong Buy4.84,Rating: Buy3.66,Rating: Buy3.73,19.88B,2.96%,C+,A+,B,A-,A-
2024-08-01,top_growth,30,IAG,IAMGOLD Corporation,Rating: Strong Buy4.84,Rating: Buy4.00,Rating: Hold3.18,2.20B,,B-,A+,D,A,A-
2024-08-01,top_growth,31,MUFG,"Mitsubishi UFJ Financial Group, Inc.",Rating: Strong Buy4.84,Rating: Buy3.50,Rating: Strong Buy4.50,120.57B,2.71%,C-,A,A+,B+,A+
2024-08-01,top_growth,32,SMFG,"Sumitomo Mitsui Financial Group, Inc.",Rating: Strong Buy4.83,Rating: Buy4.00,Rating: Strong Buy5.00,86.28B,,C-,A,A,A,A+
2024-08-01,top_growth,33,MITSY,"Mitsui & Co., Ltd.",Rating: Strong Buy4.83,Rating: Hold3.00,Rating: Strong Buy5.00,61.42B,2.82%,B+,A+,A+,B-,A+
2024-08-01,top_growth,34,MTH,Meritage Homes Corporation,Rating: Strong Buy4.83,Rating: Buy4.00,Rating: Hold3.45,6.95B,1.07%,B,A+,C,A,A
2024-08-01,top_growth,35,VLVLY,AB Volvo (publ),Rating: Strong Buy4.82,Rating: Hold2.66,Rating: Sell2.00,50.04B,6.85%,A+,A+,A,C+,A-
2024-08-01,top_growth,36,NGD,New Gold Inc.,Rating: Strong Buy4.81,Rating: Strong Buy5.00,Rating: Buy3.55,1.72B,,B-,A,B,A+,B+
2024-08-01,top_growth,37,SLVM,Sylvamo Corporation,Rating: Strong Buy4.81,Rating: Buy4.00,Rating: Buy4.00,2.84B,1.95%,C+,A,B-,A,A
2024-08-01,top_growth,38,PRM,"Perimeter Solutions, SA",Rating: Strong Buy4.80,-Rating: Not Covered,Rating: Buy3.50,1.41B,,C,A,A,A+,B-
2024-08-01,top_growth,39,SYF,Synchrony Financial,Rating: Strong Buy4.80,Rating: Buy3.50,Rating: Buy3.86,17.78B,2.22%,A-,A,A+,A,B-
2024-08-01,top_growth,40,KNSA,"Kiniksa Pharmaceuticals International, plc",Rating: Strong Buy4.80,Rating: Buy4.00,Rating: Strong Buy4.66,1.79B,,C,A+,A-,A-,A-
2024-08-01,top_growth,41,WLY,"John Wiley & Sons, Inc.",Rating: Strong Buy4.79,Rating: Hold3.00,Rating: Buy4.00,2.52B,3.05%,C-,A+,C+,A,A+
2024-08-01,top_growth,42,EMR,Emerson Electric Co.,Rating: Strong Buy4.78,Rating: Buy3.75,Rating: Strong Buy4.69,62.48B,1.92%,D,A+,A,B,A-
2024-08-01,top_growth,43,NEM,Newmont Corporation,Rating: Strong Buy4.78,Rating: Buy3.90,Rating: Buy3.95,55.66B,2.68%,C,A,C,A-,A-
2024-08-01,top_growth,44,IOT,Samsara Inc.,Rating: Strong Buy4.78,Rating: Buy4.00,Rating: Buy4.12,19.50B,,C-,A+,C+,A-,A-
2024-08-01,top_growth,45,KARO,Karooooo Ltd.,Rating: Strong Buy4.77,Rating: Buy4.00,Rating: Buy4.00,1.12B,,C-,A,C+,A,A+
2024-08-01,top_growth,46,GPI,"Group 1 Automotive, Inc.",Rating: Strong Buy4.77,Rating: Hold3.00,Rating: Buy4.28,4.49B,0.54%,C+,A+,C-,A,A+
2024-08-01,top_growth,47,MAX,"MediaAlpha, Inc.",Rating: Strong Buy4.75,-Rating: Not Covered,Rating: Buy4.14,1.09B,,D+,A,C-,A,A
2024-08-01,top_growth,48,ROAD,"Construction Partners, Inc.",Rating: Strong Buy4.73,Rating: Hold3.00,Rating: Buy4.20,2.99B,,D+,A,C,A,A-
2024-08-01,top_growth,49,TRN,"Trinity Industries, Inc.",Rating: Strong Buy4.73,Rating: Hold3.00,Rating: Buy4.00,2.80B,3.24%,C+,A,D,A,A-
2024-08-01,top_growth,50,CUK,Carnival Corporation & plc,Rating: Strong Buy4.70,Rating: Buy4.00,Rating: Strong Buy5.00,18.61B,,C,A+,A,B-,A+
2024-08-01,top_growth,51,EGO,Eldorado Gold Corporation,Rating: Strong Buy4.70,Rating: Buy4.00,Rating: Buy3.63,3.44B,,B-,A+,C-,A,A-
2024-08-01,top_growth,52,CMPR,Cimpress plc,Rating: Strong Buy4.70,Rating: Hold3.00,Rating: Strong Buy4.50,2.23B,,C+,A+,C,A-,A+
2024-08-01,top_growth,53,OKTA,"Okta, Inc.",Rating: Strong Buy4.69,Rating: Buy3.77,Rating: Buy3.89,14.58B,,B-,A,A,B,B+
2024-08-01,top_growth,54,CLPHY,CLP Holdings Limited,Rating: Strong Buy4.68,Rating: Hold3.00,Rating: Hold3.00,22.19B,4.49%,B,A+,A-,B-,A
2024-08-01,top_growth,55,APELY,"Alps Alpine Co., Ltd.",Rating: Strong Buy4.67,-Rating: Not Covered,Rating: Sell2.00,2.03B,2.03%,A-,A,C+,B+,A+
2024-08-01,top_growth,56,BTG,B2Gold Corp.,Rating: Strong Buy4.66,Rating: Buy3.75,Rating: Buy4.28,3.75B,5.61%,A+,A,C+,C-,A-
2024-08-01,top_growth,57,BBU,Brookfield Business Partners L.P. LP Units,Rating: Strong Buy4.66,Rating: Hold3.00,Rating: Buy4.28,4.36B,1.24%,A-,A+,B+,B-,B+
2024-08-01,top_growth,58,MAG,MAG Silver Corp.,Rating: Strong Buy4.66,Rating: Buy3.66,Rating: Buy4.09,1.31B,,D+,A,A+,A-,A-
2024-08-01,top_growth,59,RYCEY,Rolls-Royce Holdings plc,Rating: Strong Buy4.65,Rating: Buy4.00,Rating: Buy3.50,50.22B,,C+,A+,A+,A+,C-
2024-08-01,top_growth,60,GCT,GigaCloud Technology Inc.,Rating: Strong Buy4.63,Rating: Buy4.23,Rating: Strong Buy4.60,1.05B,,B,A+,B-,A+,C+
2024-08-01,top_growth,61,ANYYY,"Aena S.M.E., S.A.",Rating: Strong Buy4.63,Rating: Buy4.00,Rating: Strong Buy5.00,27.80B,4.55%,A-,A+,A,C+,A+
2024-08-01,top_growth,62,AVPT,"AvePoint, Inc.",Rating: Strong Buy4.62,Rating: Hold3.00,Rating: Buy4.42,1.90B,,C,A+,B-,A,B
2024-08-01,top_growth,63,NTNX,"Nutanix, Inc.",Rating: Strong Buy4.60,Rating: Buy3.60,Rating: Buy4.26,11.65B,,C-,A+,B,B+,A-
2024-08-01,top_growth,64,NCNO,"nCino, Inc.",Rating: Strong Buy4.59,Rating: Buy4.00,Rating: Buy3.81,3.62B,,B,A+,B+,B-,A-
2024-08-01,top_growth,65,RXST,"RxSight, Inc.",Rating: Strong Buy4.58,Rating: Hold3.00,Rating: Strong Buy4.62,1.63B,,D+,A+,B-,A-,A+
2024-08-01,top_growth,66,NET,"Cloudflare, Inc.",Rating: Strong Buy4.58,Rating: Buy3.62,Rating: Buy3.61,27.15B,,C,A,B,B-,A-
2024-08-01,top_growth,67,BDRBF,Bombardier Inc.,Rating: Strong Buy4.57,Rating: Buy4.00,Rating: Buy3.88,5.87B,,B-,A+,C-,A+,B
2024-08-01,top_growth,68,BWIN,"The Baldwin Insurance Group, Inc.",Rating: Strong Buy4.56,-Rating: Not Covered,Rating: Buy4.00,4.87B,,D,A+,B,A+,C+
2024-08-01,top_growth,69,SPB,"Spectrum Brands Holdings, Inc.",Rating: Strong Buy4.56,Rating: Buy4.00,Rating: Buy3.80,2.32B,2.03%,C+,A,A,B,A+
2024-08-01,top_growth,70,CFRUY,Compagnie Financière Richemont SA,Rating: Strong Buy4.55,Rating: Hold3.33,Rating: Hold3.00,87.65B,1.84%,D,A+,A+,B-,A
2024-08-01,top_growth,71,YMM,Full Truck Alliance Co. Ltd.,Rating: Strong Buy4.54,Rating: Buy4.00,Rating: Strong Buy4.58,7.40B,2.04%,C-,A,B-,C+,A+
2024-08-01,top_growth,72,SEOAY,Stora Enso Oyj,Rating: Strong Buy4.53,Rating: Hold3.00,Rating: Strong Buy5.00,9.34B,0.92%,B-,A+,C-,C,A+
2024-08-01,top_growth,73,ZS,"Zscaler, Inc.",Rating: Strong Buy4.53,Rating: Buy4.00,Rating: Buy4.23,25.62B,,C,A,A,C,A
2024-08-01,top_growth,74,BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",Rating: Strong Buy4.51,Rating: Buy4.00,Rating: Strong Buy5.00,1.08B,5.07%,A,A+,C+,B+,C
2024-08-01,top_growth,75,BAP,Credicorp Ltd.,Rating: Strong Buy4.50,Rating: Buy4.00,Rating: Buy4.38,12.90B,5.72%,A-,A+,B-,C,B
2024-08-01,top_growth,76,EPRT,"Essential Properties Realty Trust, Inc.",Rating: Strong Buy4.50,Rating: Buy3.80,Rating: Buy4.46,5.17B,3.88%,C,A+,A+,A-,B-
2024-08-01,top_growth,77,KEX,Kirby Corporation,Rating: Buy4.49,Rating: Buy4.00,Rating: Strong Buy5.00,6.41B,,C+,A,C+,A,A-
2024-08-01,top_growth,78,BILI,Bilibili Inc.,Rating: Buy4.46,Rating: Hold3.00,Rating: Buy4.32,6.42B,,C-,A+,D+,A-,B+
2024-08-01,top_growth,79,TYRA,"Tyra Biosciences, Inc.",Rating: Buy4.45,Rating: Hold3.00,Rating: Strong Buy4.50,1.06B,,D+,A,C+,A,B+
2024-08-01,top_growth,80,TOST,"Toast, Inc.",Rating: Buy4.44,Rating: Buy4.00,Rating: Buy3.69,13.57B,,D,A,C+,A-,B-
2024-08-01,top_growth,81,IRT,"Independence Realty Trust, Inc.",Rating: Buy4.42,-Rating: Not Covered,Rating: Buy4.09,4.50B,3.28%,D+,A,C-,A,A-
2024-08-01,top_growth,82,VIST,"Vista Energy, S.A.B. de C.V.",Rating: Buy4.40,Rating: Buy4.00,Rating: Buy4.14,4.07B,,B-,A+,B,A+,B+
2024-08-01,top_growth,83,TRUP,"Trupanion, Inc.",Rating: Buy4.38,Rating: Buy3.50,Rating: Buy4.11,1.42B,,D+,A+,C,A,C+
2024-08-01,top_growth,84,GTLB,GitLab Inc.,Rating: Buy4.37,Rating: Buy3.80,Rating: Buy4.42,7.58B,,C,A,A+,C-,A
2024-08-01,top_growth,85,THG,"The Hanover Insurance Group, Inc.",Rating: Buy4.35,-Rating: Not Covered,Rating: Buy4.00,4.98B,2.43%,B+,A+,B-,C-,B
2024-08-01,top_growth,86,DAWN,"Day One Biopharmaceuticals, Inc.",Rating: Buy4.32,Rating: Hold3.00,Rating: Buy4.36,1.22B,,C-,A+,C+,B-,A-
2024-08-01,top_growth,87,IAC,IAC Inc.,Rating: Buy4.32,Rating: Buy4.00,Rating: Strong Buy4.50,4.04B,,C+,A,C-,C,A
2024-08-01,top_growth,88,TCNNF,Trulieve Cannabis Corp.,Rating: Buy4.31,Rating: Hold3.00,Rating: Strong Buy4.80,1.72B,,B+,A,A-,A,B-
2024-08-01,top_growth,89,EQX,Equinox Gold Corp.,Rating: Buy4.28,Rating: Hold3.00,Rating: Buy3.90,2.22B,,B-,A+,D,B-,A-
2024-08-01,top_growth,90,CRDO,Credo Technology Group Holding Ltd,Rating: Buy4.26,Rating: Buy4.00,Rating: Buy4.33,4.18B,,B-,A+,C,A,C+
2024-08-01,top_growth,91,LIVN,LivaNova PLC,Rating: Buy4.26,Rating: Strong Buy5.00,Rating: Buy4.00,2.55B,,C,A,A-,C,A-
2024-08-01,top_growth,92,DTM,"DT Midstream, Inc.",Rating: Buy4.24,Rating: Hold3.00,Rating: Hold3.25,7.07B,3.91%,D,A,C-,A,A-
2024-08-01,top_growth,93,SSREY,Swiss Re AG,Rating: Buy4.23,Rating: Buy4.00,Rating: Buy4.00,35.02B,5.66%,A,A+,A,C,C
2024-08-01,top_growth,94,IMAX,IMAX Corporation,Rating: Buy4.21,Rating: Buy3.50,Rating: Buy4.36,1.12B,,B-,A+,B-,A-,B
2024-08-01,top_growth,95,UPWK,Upwork Inc.,Rating: Buy4.21,Rating: Buy4.00,Rating: Buy4.00,1.42B,,D+,A,C-,C-,A+
2024-08-01,top_growth,96,FSLR,"First Solar, Inc.",Rating: Buy4.20,Rating: Buy3.90,Rating: Buy4.25,22.81B,,B+,A,B-,A-,C+
2024-08-01,top_growth,97,SIEGY,Siemens Aktiengesellschaft,Rating: Buy4.20,Rating: Hold3.00,Rating: Buy4.33,134.55B,2.93%,B-,A,A+,C+,B-
2024-08-01,top_growth,98,LUNMF,Lundin Mining Corporation,Rating: Buy4.14,Rating: Buy4.00,Rating: Buy3.60,7.33B,2.81%,C+,A+,B-,B+,B+
2024-08-01,top_growth,99,NOV,NOV Inc.,Rating: Buy4.14,Rating: Buy4.00,Rating: Buy3.92,7.36B,1.20%,C+,A,C,C,A-
2024-08-01,top_growth,100,WRBY,Warby Parker Inc.,Rating: Buy4.13,Rating: Sell2.00,Rating: Buy3.85,1.81B,,C-,A,D+,B+,B+
2024-08-01,top_value,1,FMCC,Federal Home Loan Mortgage Corporation,Rating: Strong Buy4.99,Rating: Strong Buy5.00,Rating: Hold2.50,3.48B,,A+,B+,A+,A+,A
2024-08-01,top_value,2,THC,Tenet Healthcare Corporation,Rating: Strong Buy4.99,Rating: Buy4.00,Rating: Strong Buy4.55,13.58B,,A,C,A+,A+,A+
2024-08-01,top_value,3,LYG,Lloyds Banking Group plc,Rating: Strong Buy4.98,Rating: Buy4.00,Rating: Buy3.50,44.03B,4.89%,A+,A+,A,A,A
2024-08-01,top_value,4,GM,General Motors Company,Rating: Strong Buy4.96,Rating: Buy3.62,Rating: Buy4.03,46.27B,1.02%,A,A+,A+,B+,A-
2024-08-01,top_value,5,WF,Woori Financial Group Inc.,Rating: Strong Buy4.95,Rating: Buy4.00,Rating: Strong Buy5.00,8.29B,,A+,B+,A+,C+,A+
2024-08-01,top_value,6,UBS,UBS Group AG,Rating: Strong Buy4.95,Rating: Hold3.33,Rating: Buy4.00,90.06B,2.50%,A+,A-,A+,C,B+
2024-08-01,top_value,7,HSBC,HSBC Holdings plc,Rating: Strong Buy4.94,Rating: Hold3.33,Rating: Strong Buy4.50,148.45B,7.38%,A,C+,A+,C-,B+
2024-08-01,top_value,8,SKYW,"SkyWest, Inc.",Rating: Strong Buy4.94,Rating: Buy4.00,Rating: Buy4.25,2.88B,,A,A+,B+,A+,A-
2024-08-01,top_value,9,CENX,Century Aluminum Company,Rating: Strong Buy4.92,Rating: Sell2.00,Rating: Buy3.66,1.18B,,A,A+,C+,A,A+
2024-08-01,top_value,10,ICAGY,International Consolidated Airlines Group S.A.,Rating: Strong Buy4.91,Rating: Buy4.00,Rating: Strong Buy5.00,10.51B,,A+,A+,A+,C+,A-
2024-08-01,top_value,11,BBAR,Banco BBVA Argentina S.A.,Rating: Strong Buy4.89,-Rating: Not Covered,Rating: Hold3.00,2.27B,20.53%,A,A+,C+,A+,B-
2024-08-01,top_value,12,ENLAY,Enel SpA,Rating: Strong Buy4.89,Rating: Buy4.00,Rating: Hold3.00,71.89B,6.61%,A,C,A+,C,A+
2024-08-01,top_value,13,CMRE,Costamare Inc.,Rating: Strong Buy4.85,-Rating: Not Covered,Rating: Buy3.66,1.63B,3.37%,A+,A,D+,A-,A-
2024-08-01,top_value,14,VLVLY,AB Volvo (publ),Rating: Strong Buy4.82,Rating: Hold2.66,Rating: Sell2.00,50.04B,6.85%,A+,A+,A,C+,A-
2024-08-01,top_value,15,ROIV,Roivant Sciences Ltd.,Rating: Strong Buy4.67,Rating: Buy4.00,Rating: Buy4.45,7.77B,,A+,C,A+,B-,B-
2024-08-01,top_value,16,BTG,B2Gold Corp.,Rating: Strong Buy4.66,Rating: Buy3.75,Rating: Buy4.28,3.75B,5.61%,A+,A,C+,C-,A-
2024-08-01,top_value,17,BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",Rating: Strong Buy4.51,Rating: Buy4.00,Rating: Strong Buy5.00,1.08B,5.07%,A,A+,C+,B+,C
2024-08-01,top_value,18,MARA,"Marathon Digital Holdings, Inc.",Rating: Strong Buy4.50,Rating: Buy3.80,Rating: Buy3.60,5.06B,,A,B,D,B+,B+
2024-08-01,top_value,19,TNL,Travel + Leisure Co.,Rating: Strong Buy4.50,-Rating: Not Covered,Rating: Buy4.09,2.97B,4.47%,A,B,C+,B,B+
2024-08-01,top_value,20,SSREY,Swiss Re AG,Rating: Buy4.23,Rating: Buy4.00,Rating: Buy4.00,35.02B,5.66%,A,A+,A,C,C
2024-08-01,top_value,21,CAAP,Corporación América Airports S.A.,Rating: Buy4.16,Rating: Strong Buy4.50,Rating: Buy4.25,2.44B,,A,B+,A,B-,B+
2024-08-01,top_value,22,KRO,"Kronos Worldwide, Inc.",Rating: Buy4.06,-Rating: Not Covered,Rating: Hold3.00,1.25B,7.01%,A,A,C,A-,B
2024-08-01,top_value,23,UAL,"United Airlines Holdings, Inc.",Rating: Buy4.05,Rating: Buy4.33,Rating: Buy4.45,13.22B,,A+,A,A,C-,C-
2024-08-01,top_value,24,GPOR,Gulfport Energy Corporation,Rating: Buy4.04,Rating: Buy3.66,Rating: Buy4.22,2.46B,,A+,C,A,A-,C-
2024-08-01,top_value,25,SBLK,Star Bulk Carriers Corp.,Rating: Buy4.02,Rating: Buy3.66,Rating: Buy4.16,2.44B,8.50%,A+,A,A+,B-,B-
2024-08-01,top_value,26,KT,KT Corporation,Rating: Buy4.00,Rating: Buy4.00,Rating: Strong Buy4.50,7.04B,7.52%,A+,B+,A-,B,C
2024-08-01,top_value,27,LGF.A,Lions Gate Entertainment Corp.,Rating: Buy3.96,Rating: Buy4.00,Rating: Buy3.85,1.93B,,A,A+,B-,C+,C
2024-08-01,top_value,28,GOGL,Golden Ocean Group Limited,Rating: Buy3.93,Rating: Buy4.00,Rating: Buy3.83,2.30B,6.94%,A,A+,A+,A,C-
2024-08-01,top_value,29,IMBBY,Imperial Brands PLC,Rating: Buy3.83,Rating: Buy3.75,Rating: Hold3.00,23.17B,6.73%,A,B-,A,A-,B-
2024-08-01,top_value,30,DAL,"Delta Air Lines, Inc.",Rating: Buy3.75,Rating: Buy4.28,Rating: Strong Buy4.61,25.54B,1.13%,A,B,A+,C+,C-
2024-08-01,top_value,31,CCOI,"Cogent Communications Holdings, Inc.",Rating: Buy3.72,Rating: Buy4.00,Rating: Buy3.72,3.17B,5.74%,A+,A-,C+,B-,C-
2024-08-01,top_value,32,CEPU,Central Puerto S.A.,Rating: Buy3.64,-Rating: Not Covered,Rating: Hold3.00,1.64B,11.64%,A+,B-,C-,B+,C-
