Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-02-01,top_value,45,ANDE,"The Andersons, Inc.",RATING: BUY3.99,RATING: BUY4.00,RATING: STRONG BUY4.66,1.75B,1.38%,A,C+,C+,B,B
2024-02-01,top_value,46,PAM,Pampa Energía S.A.,RATING: BUY3.93,RATING: HOLD3.00,RATING: BUY3.55,3.55B,-,A+,A-,C+,A-,B
2024-02-01,top_value,47,ENVA,"Enova International, Inc.",RATING: BUY3.87,-RATING: NOT COVERED,RATING: BUY3.85,1.66B,-,A,B,B-,A,C
2024-02-01,top_value,48,TARO,Taro Pharmaceutical Industries Ltd.,RATING: BUY3.83,RATING: BUY4.00,RATING: HOLD3.00,1.59B,-,A,A+,A,B-,B-
2024-02-01,top_value,49,DAN,Dana Incorporated,RATING: BUY3.77,RATING: BUY4.00,RATING: HOLD3.33,2.00B,2.89%,A,A-,C-,C-,B+
2024-02-01,top_value,50,GLPG,Galapagos NV,RATING: BUY3.69,RATING: SELL2.00,RATING: HOLD3.33,2.59B,-,A,C-,B,C,B
2024-02-01,top_value,51,BHC,Bausch Health Companies Inc.,RATING: BUY3.63,RATING: SELL2.00,RATING: HOLD3.37,3.06B,-,A,C-,A,C+,C+
2024-02-01,top_value,52,PRDO,Perdoceo Education Corporation,RATING: BUY3.59,RATING: BUY3.50,RATING: BUY4.00,1.20B,1.21%,A,C,B+,C+,B
2024-02-01,top_healthcare,1,IVVD,"Invivyd, Inc.",RATING: STRONG BUY4.98,-RATING: NOT COVERED,RATING: HOLD3.25,495.59M,-,C+,A,C-,A+,A
2024-02-01,top_healthcare,2,ELUT,Elutia Inc.,RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: STRONG BUY5.00,86.53M,-,B,B-,D,A+,A
2024-02-01,top_healthcare,3,IGMS,"IGM Biosciences, Inc.",RATING: STRONG BUY4.95,RATING: HOLD3.00,RATING: BUY4.10,1.01B,-,D+,B+,C+,A+,A
2024-02-01,top_healthcare,4,OMER,Omeros Corporation,RATING: STRONG BUY4.94,RATING: BUY4.00,RATING: HOLD3.00,246.12M,-,A+,A-,B+,A,A+
2024-02-01,top_healthcare,5,ARDX,"Ardelyx, Inc.",RATING: STRONG BUY4.94,RATING: STRONG BUY4.66,RATING: STRONG BUY4.77,2.26B,-,C-,A,B,A+,A-
2024-02-01,top_healthcare,6,ZIMV,ZimVie Inc.,RATING: STRONG BUY4.93,RATING: BUY3.50,RATING: HOLD2.50,521.70M,-,D+,C,A-,A+,A
2024-02-01,top_healthcare,7,NKTX,"Nkarta, Inc.",RATING: STRONG BUY4.93,RATING: BUY3.50,RATING: STRONG BUY4.80,555.01M,-,B,A+,B-,A+,A-
2024-02-01,top_healthcare,8,LQDA,Liquidia Corporation,RATING: STRONG BUY4.93,RATING: BUY3.50,RATING: STRONG BUY4.80,1.14B,-,C-,A+,D,A+,A-
2024-02-01,top_healthcare,9,SHWZ,"Medicine Man Technologies, Inc.",RATING: STRONG BUY4.93,-RATING: NOT COVERED,RATING: STRONG BUY5.00,79.89M,-,A+,B-,A-,A,A+
2024-02-01,top_healthcare,10,HRTX,"Heron Therapeutics, Inc.",RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: STRONG BUY4.66,394.69M,-,C+,B-,C,A+,A
2024-02-01,top_healthcare,11,MDWD,MediWound Ltd.,RATING: STRONG BUY4.90,-RATING: NOT COVERED,RATING: STRONG BUY4.50,114.87M,-,B-,A+,B-,A-,A
2024-02-01,top_healthcare,12,CAH,"Cardinal Health, Inc.",RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: HOLD3.29,25.20B,1.93%,A,B,A+,C+,A+
2024-02-01,top_healthcare,13,GSK,GSK plc,RATING: STRONG BUY4.90,RATING: BUY3.66,RATING: BUY3.62,83.35B,3.42%,B+,C+,A+,B-,A+
2024-02-01,top_healthcare,14,BWAY,BrainsWay Ltd.,RATING: STRONG BUY4.89,RATING: BUY3.50,RATING: STRONG BUY4.75,104.70M,-,B-,A-,B,A,A+
2024-02-01,top_healthcare,15,HLVX,"HilleVax, Inc.",RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: STRONG BUY4.60,720.53M,-,C-,A+,C+,C+,A-
2024-02-01,top_healthcare,16,RXST,"RxSight, Inc.",RATING: STRONG BUY4.89,RATING: HOLD3.00,RATING: STRONG BUY4.62,1.82B,-,D+,A-,B-,A,A+
2024-02-01,top_healthcare,17,IBRX,"ImmunityBio, Inc.",RATING: STRONG BUY4.88,RATING: BUY3.50,RATING: BUY4.00,3.18B,-,D+,B,B,A,A+
2024-02-01,top_healthcare,18,FUSN,Fusion Pharmaceuticals Inc.,RATING: STRONG BUY4.88,-RATING: NOT COVERED,RATING: STRONG BUY4.84,834.12M,-,D+,A-,B-,A+,B+
2024-02-01,top_healthcare,19,SMLR,"Semler Scientific, Inc.",RATING: STRONG BUY4.87,RATING: HOLD3.00,RATING: STRONG BUY5.00,323.64M,-,C-,B+,A+,A,A+
2024-02-01,top_healthcare,20,CASI,"CASI Pharmaceuticals, Inc.",RATING: STRONG BUY4.86,-RATING: NOT COVERED,RATING: BUY4.00,81.53M,-,B,B,C,A,A+
2024-02-01,top_healthcare,21,ZYME,Zymeworks Inc.,RATING: STRONG BUY4.86,RATING: BUY4.00,RATING: BUY4.30,827.42M,-,A+,B-,A+,A-,B+
2024-02-01,top_healthcare,22,ABEO,Abeona Therapeutics Inc.,RATING: STRONG BUY4.85,-RATING: NOT COVERED,RATING: STRONG BUY5.00,153.59M,-,C-,A-,D+,A,A
2024-02-01,top_healthcare,23,SLDB,Solid Biosciences Inc.,RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: BUY3.85,302.13M,-,B,C+,C,A+,A-
2024-02-01,top_healthcare,24,MGNX,"MacroGenics, Inc.",RATING: STRONG BUY4.81,RATING: HOLD3.00,RATING: BUY4.40,1.11B,-,C-,B,B,A+,B
2024-02-01,top_healthcare,25,CI,The Cigna Group,RATING: STRONG BUY4.80,RATING: BUY4.00,RATING: BUY4.36,98.65B,1.46%,D+,B,A+,B-,A-
2024-02-01,top_healthcare,26,SPRY,"ARS Pharmaceuticals, Inc.",RATING: STRONG BUY4.79,RATING: BUY4.00,RATING: BUY3.66,716.14M,-,C,A+,C,A-,A
2024-02-01,top_healthcare,27,EKSO,"Ekso Bionics Holdings, Inc.",RATING: STRONG BUY4.79,-RATING: NOT COVERED,RATING: BUY4.00,39.02M,-,B,B-,C-,A,A-
2024-02-01,top_healthcare,28,ABBV,AbbVie Inc.,RATING: STRONG BUY4.78,RATING: BUY3.56,RATING: BUY3.93,305.56B,3.46%,D,C,A+,B,B+
2024-02-01,top_healthcare,29,ICCM,IceCure Medical Ltd,RATING: STRONG BUY4.77,-RATING: NOT COVERED,RATING: STRONG BUY4.50,63.56M,-,C,C-,C,A-,A+
2024-02-01,top_healthcare,30,WGS,GeneDx Holdings Corp.,RATING: STRONG BUY4.77,-RATING: NOT COVERED,RATING: BUY4.00,108.20M,-,A,C-,D+,A,A+
2024-02-01,top_healthcare,31,CNC,Centene Corporation,RATING: STRONG BUY4.77,RATING: BUY4.00,RATING: BUY4.05,41.64B,-,A,B-,A+,B-,A-
2024-02-01,top_healthcare,32,ARCT,Arcturus Therapeutics Holdings Inc.,RATING: STRONG BUY4.76,RATING: BUY3.75,RATING: BUY4.30,1.11B,-,C+,A-,A+,A,A-
2024-02-01,top_healthcare,33,TOVX,"Theriva Biologics, Inc.",RATING: STRONG BUY4.75,-RATING: NOT COVERED,RATING: STRONG BUY4.50,8.86M,-,A+,A+,B-,C-,A
2024-02-01,top_healthcare,34,FDMT,"4D Molecular Therapeutics, Inc.",RATING: STRONG BUY4.74,RATING: BUY4.00,RATING: STRONG BUY4.60,1.37B,-,C,C-,D+,A+,A-
2024-02-01,top_healthcare,35,APRE,"Aprea Therapeutics, Inc.",RATING: STRONG BUY4.73,-RATING: NOT COVERED,RATING: BUY4.33,23.91M,-,B+,C+,C,A-,A
2024-02-01,top_healthcare,36,ITRM,Iterum Therapeutics plc,RATING: STRONG BUY4.73,-RATING: NOT COVERED,RATING: BUY4.00,21.09M,-,C+,A-,D,A,A
2024-02-01,top_healthcare,37,LVTX,LAVA Therapeutics N.V.,RATING: STRONG BUY4.69,-RATING: NOT COVERED,RATING: STRONG BUY4.50,46.01M,-,B+,A-,A+,B-,A+
2024-02-01,top_healthcare,38,EPIX,ESSA Pharma Inc.,RATING: STRONG BUY4.67,-RATING: NOT COVERED,RATING: STRONG BUY4.75,427.06M,-,B-,B-,B,A+,B+
2024-02-01,top_healthcare,39,JELLF,JEOL Ltd.,RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: STRONG BUY5.00,2.29B,-,D+,B-,A,C,A
2024-02-01,top_healthcare,40,CNTA,Centessa Pharmaceuticals plc,RATING: STRONG BUY4.64,RATING: BUY4.00,RATING: STRONG BUY4.50,937.24M,-,D,B,C,A-,A
2024-02-01,top_healthcare,41,CLPT,"ClearPoint Neuro, Inc.",RATING: STRONG BUY4.64,-RATING: NOT COVERED,RATING: STRONG BUY5.00,184.41M,-,C,A,C+,A-,A+
2024-02-01,top_healthcare,42,STIM,"Neuronetics, Inc.",RATING: STRONG BUY4.63,RATING: HOLD3.00,RATING: BUY4.00,107.63M,-,B,C-,C+,A+,B
2024-02-01,top_healthcare,43,ARVN,"Arvinas, Inc.",RATING: STRONG BUY4.61,RATING: BUY4.00,RATING: STRONG BUY4.66,3.48B,-,C,C-,C+,A+,B-
2024-02-01,top_healthcare,44,AFMD,Affimed N.V.,RATING: STRONG BUY4.61,-RATING: NOT COVERED,RATING: STRONG BUY4.50,88.11M,-,A,A,C,A-,A-
2024-02-01,top_healthcare,45,SGIOY,"Shionogi & Co., Ltd.",RATING: STRONG BUY4.58,-RATING: NOT COVERED,RATING: STRONG BUY5.00,13.90B,2.12%,D,C,A+,C+,A+
2024-02-01,top_healthcare,46,CRDL,Cardiol Therapeutics Inc.,RATING: STRONG BUY4.57,-RATING: NOT COVERED,RATING: BUY4.33,67.43M,-,D+,A+,C,B,A+
2024-02-01,top_healthcare,47,CCCC,"C4 Therapeutics, Inc.",RATING: STRONG BUY4.57,RATING: HOLD3.00,RATING: BUY4.27,463.58M,-,C,C,B-,A+,C+
2024-02-01,top_healthcare,48,TCNNF,Trulieve Cannabis Corp.,RATING: STRONG BUY4.55,RATING: BUY3.75,RATING: STRONG BUY4.61,1.61B,-,C-,B,A-,A,B+
2024-02-01,top_healthcare,49,RNA,"Avidity Biosciences, Inc.",RATING: STRONG BUY4.55,RATING: HOLD3.00,RATING: STRONG BUY4.85,1.15B,-,C+,B+,B-,A+,B+
2024-02-01,top_healthcare,50,OMGA,"Omega Therapeutics, Inc.",RATING: STRONG BUY4.55,RATING: BUY3.50,RATING: STRONG BUY4.60,223.88M,-,C,B+,C+,A,A-
2024-02-01,top_healthcare,51,EDSA,"Edesa Biotech, Inc.",RATING: STRONG BUY4.54,-RATING: NOT COVERED,RATING: STRONG BUY4.50,16.52M,-,B,C,D+,B+,A+
2024-02-01,top_healthcare,52,ALPN,"Alpine Immune Sciences, Inc.",RATING: STRONG BUY4.53,RATING: BUY4.00,RATING: STRONG BUY4.57,1.93B,-,D+,B+,D+,A+,C
2024-02-01,top_healthcare,53,MYO,"Myomo, Inc.",RATING: STRONG BUY4.52,RATING: BUY4.00,RATING: STRONG BUY4.50,102.56M,-,D+,B,C+,A+,B
2024-02-01,top_healthcare,54,PBH,Prestige Consumer Healthcare Inc.,RATING: STRONG BUY4.52,-RATING: NOT COVERED,RATING: BUY4.42,3.37B,-,D,C+,A,C+,A-
2024-02-01,top_healthcare,55,CNTB,Connect Biopharma Holdings Limited,RATING: STRONG BUY4.51,-RATING: NOT COVERED,RATING: STRONG BUY5.00,70.22M,-,A-,B+,C,C+,A+
2024-02-01,top_healthcare,56,SLNO,"Soleno Therapeutics, Inc.",RATING: STRONG BUY4.51,RATING: HOLD3.00,RATING: STRONG BUY4.66,1.46B,-,C,C-,D,A+,C-
2024-02-01,top_healthcare,57,NTRA,"Natera, Inc.",RATING: STRONG BUY4.50,RATING: BUY4.00,RATING: BUY4.47,8.53B,-,D+,B+,B-,B+,A-
2024-02-01,top_healthcare,58,AXSM,"Axsome Therapeutics, Inc.",RATING: STRONG BUY4.50,RATING: BUY4.00,RATING: STRONG BUY4.53,4.62B,-,D,A-,C+,A-,B+
2024-02-01,top_healthcare,59,NYXH,Nyxoah S.A.,RATING: STRONG BUY4.50,-RATING: NOT COVERED,RATING: BUY4.33,338.27M,-,C,A,B,A,C+
2024-02-01,top_healthcare,60,BDSX,"Biodesix, Inc.",RATING: STRONG BUY4.50,-RATING: NOT COVERED,RATING: BUY4.33,149.29M,-,D+,A+,D,B,B+
2024-02-01,top_healthcare,61,OCGN,"Ocugen, Inc.",RATING: BUY4.48,-RATING: NOT COVERED,RATING: STRONG BUY4.66,162.62M,-,B-,A+,D+,A-,A
2024-02-01,top_healthcare,62,EXAI,Exscientia plc,RATING: BUY4.48,RATING: BUY4.00,RATING: HOLD3.33,938.30M,-,C-,B+,B,B,A
2024-02-01,top_healthcare,63,NXGL,"NEXGEL, Inc.",RATING: BUY4.46,-RATING: NOT COVERED,RATING: BUY4.00,12.92M,-,B-,B,C-,B,A+
2024-02-01,top_healthcare,64,EXEL,"Exelixis, Inc.",RATING: BUY4.46,RATING: BUY3.50,RATING: BUY4.19,6.18B,-,D,A,A,C-,A-
2024-02-01,top_healthcare,65,KYMR,"Kymera Therapeutics, Inc.",RATING: BUY4.45,-RATING: NOT COVERED,RATING: BUY4.13,2.14B,-,D+,A+,D,A+,C-
2024-02-01,top_healthcare,66,IPA,ImmunoPrecise Antibodies Ltd.,RATING: BUY4.44,-RATING: NOT COVERED,RATING: STRONG BUY4.50,56.58M,-,B-,C,B,B-,A+
2024-02-01,top_healthcare,67,VXRT,"Vaxart, Inc.",RATING: BUY4.43,-RATING: NOT COVERED,RATING: STRONG BUY5.00,211.05M,-,C,C+,C,A,A-
2024-02-01,top_healthcare,68,ATOS,"Atossa Therapeutics, Inc.",RATING: BUY4.43,-RATING: NOT COVERED,RATING: STRONG BUY4.66,124.05M,-,B,C+,C,B,A-
2024-02-01,top_healthcare,69,FBRX,"Forte Biosciences, Inc.",RATING: BUY4.42,-RATING: NOT COVERED,RATING: STRONG BUY5.00,24.85M,-,A-,B,D+,B-,A
2024-02-01,top_healthcare,70,CATX,"Perspective Therapeutics, Inc.",RATING: BUY4.41,-RATING: NOT COVERED,RATING: STRONG BUY5.00,409.45M,-,C,C,B,A+,C
2024-02-01,top_healthcare,71,TGTX,"TG Therapeutics, Inc.",RATING: BUY4.38,RATING: BUY3.80,RATING: BUY4.22,2.15B,-,D+,B-,B,A-,A-
2024-02-01,top_healthcare,72,NOTV,"Inotiv, Inc.",RATING: BUY4.38,RATING: STRONG BUY5.00,RATING: STRONG BUY5.00,140.30M,-,B+,A-,A-,A,C-
2024-02-01,top_healthcare,73,ALKS,Alkermes plc,RATING: BUY4.36,RATING: BUY3.50,RATING: BUY3.83,4.76B,-,A-,A+,A,C+,B+
2024-02-01,top_healthcare,74,THC,Tenet Healthcare Corporation,RATING: BUY4.35,RATING: HOLD3.00,RATING: BUY4.47,9.19B,-,B+,C+,A,A-,B-
2024-02-01,top_healthcare,75,TCRX,"TScan Therapeutics, Inc.",RATING: BUY4.34,RATING: BUY4.00,RATING: STRONG BUY4.50,284.08M,-,C-,B,D,A,B+
2024-02-01,top_healthcare,76,COLL,"Collegium Pharmaceutical, Inc.",RATING: BUY4.34,-RATING: NOT COVERED,RATING: BUY4.20,1.10B,-,A-,A,A+,B+,B+
2024-02-01,top_healthcare,77,HUMA,"Humacyte, Inc.",RATING: BUY4.33,RATING: BUY4.00,RATING: STRONG BUY4.57,400.84M,-,B-,A+,C-,B+,A-
2024-02-01,top_healthcare,78,SWTX,"SpringWorks Therapeutics, Inc.",RATING: BUY4.33,RATING: HOLD3.33,RATING: STRONG BUY4.50,3.37B,-,C-,C,D+,A+,B
2024-02-01,top_healthcare,79,IOVA,"Iovance Biotherapeutics, Inc.",RATING: BUY4.31,RATING: BUY4.00,RATING: STRONG BUY4.50,2.55B,-,C,C,B,A,C-
2024-02-01,top_healthcare,80,QSI,Quantum-Si incorporated,RATING: BUY4.30,RATING: BUY3.50,RATING: BUY3.50,249.44M,-,B+,C-,B,C,A
2024-02-01,top_healthcare,81,XENE,Xenon Pharmaceuticals Inc.,RATING: BUY4.30,RATING: BUY4.33,RATING: STRONG BUY4.72,3.75B,-,D+,A,B-,A-,B
2024-02-01,top_healthcare,82,CODX,"Co-Diagnostics, Inc.",RATING: BUY4.30,-RATING: NOT COVERED,RATING: HOLD3.00,37.00M,-,A-,C+,D+,C,A-
2024-02-01,top_healthcare,83,EVGN,Evogene Ltd.,RATING: BUY4.28,-RATING: NOT COVERED,RATING: STRONG BUY4.66,37.71M,-,B-,B,D,B-,A+
2024-02-01,top_healthcare,84,GTBIF,Green Thumb Industries Inc.,RATING: BUY4.28,RATING: HOLD3.00,RATING: STRONG BUY4.82,3.04B,-,D,A-,A-,A-,B-
2024-02-01,top_healthcare,85,BKD,Brookdale Senior Living Inc.,RATING: BUY4.27,RATING: HOLD3.00,RATING: BUY3.50,1.13B,-,D,A+,B+,B+,B+
2024-02-01,top_healthcare,86,OCUL,"Ocular Therapeutix, Inc.",RATING: BUY4.25,RATING: BUY3.50,RATING: BUY4.37,648.09M,-,C-,A-,D+,A,B-
2024-02-01,top_healthcare,87,AMGN,Amgen Inc.,RATING: BUY4.23,RATING: BUY3.71,RATING: BUY3.53,155.80B,2.89%,D,B-,A+,C+,C-
2024-02-01,top_healthcare,88,CRON,Cronos Group Inc.,RATING: BUY4.20,RATING: BUY4.00,RATING: BUY3.62,824.97M,-,B+,C-,B-,B-,A-
2024-02-01,top_healthcare,89,RCKT,"Rocket Pharmaceuticals, Inc.",RATING: BUY4.16,RATING: HOLD3.00,RATING: STRONG BUY4.78,2.70B,-,D+,A,C,A,B-
2024-02-01,top_healthcare,90,RCEL,"AVITA Medical, Inc.",RATING: BUY4.16,RATING: STRONG BUY5.00,RATING: STRONG BUY4.83,449.35M,-,C,A,C+,B,A-
2024-02-01,top_healthcare,91,INGN,"Inogen, Inc.",RATING: BUY4.15,RATING: BUY4.00,RATING: HOLD2.75,203.01M,-,A,B-,B,A-,B
2024-02-01,top_healthcare,92,PBYI,"Puma Biotechnology, Inc.",RATING: BUY4.14,RATING: BUY4.00,RATING: HOLD3.00,302.55M,-,C-,A,A-,A,C
2024-02-01,top_healthcare,93,CRSP,CRISPR Therapeutics AG,RATING: BUY4.14,RATING: HOLD3.28,RATING: BUY3.71,6.07B,-,D+,C-,D+,A-,B+
2024-02-01,top_healthcare,94,CRBU,"Caribou Biosciences, Inc.",RATING: BUY4.11,RATING: STRONG BUY5.00,RATING: STRONG BUY4.55,630.51M,-,C+,A-,D+,B+,A-
2024-02-01,top_healthcare,95,AXGN,"AxoGen, Inc.",RATING: BUY4.10,-RATING: NOT COVERED,RATING: STRONG BUY4.80,432.16M,-,D,C+,B+,A,C+
2024-02-01,top_healthcare,96,SNY,Sanofi,RATING: BUY4.09,RATING: BUY3.66,RATING: BUY4.33,116.27B,4.10%,B+,C,A+,C-,C-
2024-02-01,top_healthcare,97,MLYS,"Mineralys Therapeutics, Inc.",RATING: BUY4.06,RATING: BUY4.00,RATING: STRONG BUY5.00,605.07M,-,B,A,D+,A,B
2024-02-01,top_healthcare,98,ECOR,"electroCore, Inc.",RATING: BUY4.03,-RATING: NOT COVERED,RATING: STRONG BUY4.60,42.92M,-,B-,B-,D,B+,A-
2024-02-01,top_healthcare,99,RZLT,"Rezolute, Inc.",RATING: BUY4.03,-RATING: NOT COVERED,RATING: STRONG BUY4.60,45.17M,-,A,C+,C+,B-,A-
2024-02-01,top_healthcare,100,MRUS,Merus N.V.,RATING: BUY4.00,RATING: BUY3.50,RATING: STRONG BUY4.75,2.43B,-,C-,B,D,A,B-
2024-02-01,top_utility,1,ATO,Atmos Energy Corporation,RATING: STRONG BUY4.57,RATING: BUY4.00,RATING: BUY3.54,17.20B,2.65%,D+,B+,A,B,A
2024-02-01,top_utility,2,SRE,Sempra,RATING: STRONG BUY4.51,RATING: BUY4.00,RATING: BUY4.20,44.49B,4.18%,C,B,B,B-,A-
2024-02-01,top_utility,3,ALE,"ALLETE, Inc.",RATING: STRONG BUY4.51,RATING: BUY4.00,RATING: HOLD3.28,3.40B,4.58%,B-,B+,B+,A-,A
2024-02-01,top_utility,4,DTE,DTE Energy Company,RATING: BUY4.38,RATING: BUY4.00,RATING: BUY4.00,21.96B,3.64%,C,C,B,B+,A-
2024-02-01,top_utility,5,SR,Spire Inc.,RATING: BUY4.34,RATING: BUY4.00,RATING: HOLD3.12,3.26B,4.91%,B+,B+,C,B,A
2024-02-01,top_utility,6,DUK,Duke Energy Corporation,RATING: BUY4.31,RATING: HOLD2.80,RATING: BUY3.80,71.43B,4.38%,C+,C-,A+,B+,B
2024-02-01,top_utility,7,CNP,"CenterPoint Energy, Inc.",RATING: BUY3.96,RATING: BUY4.00,RATING: BUY3.88,17.52B,2.77%,D+,A+,B-,C+,B
2024-02-01,top_utility,8,PAM,Pampa Energía S.A.,RATING: BUY3.93,RATING: HOLD3.00,RATING: BUY3.55,3.55B,-,A+,A-,C+,A-,B
2024-02-01,top_utility,9,VST,Vistra Corp.,RATING: BUY3.91,RATING: STRONG BUY5.00,RATING: BUY4.40,15.31B,1.92%,B,A,A,A+,C-
2024-02-01,top_utility,10,PEG,Public Service Enterprise Group Incorporated,RATING: BUY3.84,RATING: HOLD3.00,RATING: BUY3.71,29.56B,3.84%,C+,C-,A,C,B
2024-02-01,top_utility,11,AEP,"American Electric Power Company, Inc.",RATING: BUY3.80,RATING: BUY4.00,RATING: BUY3.52,40.31B,4.41%,C,C,B,C+,B-
2024-02-01,top_utility,12,NI,NiSource Inc.,RATING: BUY3.75,RATING: BUY3.50,RATING: STRONG BUY4.57,10.60B,3.96%,C+,C+,C-,C+,B+
2024-02-01,top_utility,13,FE,FirstEnergy Corp.,RATING: BUY3.71,RATING: HOLD3.00,RATING: BUY3.75,21.67B,4.24%,C-,A-,C,B+,B-
2024-02-01,top_utility,14,ENGIY,Engie SA,RATING: HOLD3.48,-RATING: NOT COVERED,RATING: HOLD3.00,37.25B,10.10%,A+,F,A+,C-,A+
2024-02-01,top_utility,15,IBDRY,"Iberdrola, S.A.",RATING: HOLD3.47,RATING: BUY4.00,RATING: STRONG BUY5.00,72.50B,4.91%,A-,D,A+,B,A
2024-02-01,top_utility,16,EONGY,E.ON SE,RATING: HOLD3.47,-RATING: NOT COVERED,RATING: STRONG BUY5.00,33.76B,4.24%,B+,D-,A,A-,A
2024-02-01,top_utility,17,IBDSF,"Iberdrola, S.A.",RATING: HOLD3.46,RATING: BUY4.00,RATING: STRONG BUY5.00,72.50B,4.85%,A-,D,A+,B-,A+
2024-02-01,top_utility,18,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,RATING: HOLD3.44,-RATING: NOT COVERED,RATING: BUY4.00,1.16B,-,A-,A,F,A+,A+
2024-02-01,top_utility,19,CIG,Companhia Energética de Minas Gerais - CEMIG,RATING: HOLD3.44,-RATING: NOT COVERED,RATING: BUY4.00,5.59B,-,A+,B,B+,D-,A+
2024-02-01,top_utility,20,FTS,Fortis Inc.,RATING: HOLD3.42,RATING: HOLD3.00,RATING: HOLD3.06,19.35B,4.28%,C+,D+,B+,C+,A+
2024-02-01,top_utility,21,RGCO,"RGC Resources, Inc.",RATING: HOLD3.40,-RATING: NOT COVERED,RATING: STRONG BUY5.00,202.05M,3.99%,C+,D+,C+,A,A+
2024-02-01,top_utility,22,CWCO,Consolidated Water Co. Ltd.,RATING: HOLD3.40,RATING: BUY4.00,RATING: STRONG BUY4.50,472.42M,1.20%,F,A+,C+,A,A+
2024-02-01,top_utility,23,SSEZY,SSE plc,RATING: HOLD3.39,RATING: BUY4.00,RATING: STRONG BUY5.00,21.46B,5.37%,B-,F,A-,C,A
2024-02-01,top_utility,24,RWEOY,RWE Aktiengesellschaft,RATING: HOLD3.39,RATING: BUY4.00,RATING: STRONG BUY5.00,26.05B,2.81%,A-,B,C-,F,A+
2024-02-01,top_utility,25,NJR,New Jersey Resources Corporation,RATING: HOLD3.38,-RATING: NOT COVERED,RATING: BUY3.77,4.14B,3.85%,C,D+,B,B-,A
2024-02-01,top_utility,26,ENLAY,Enel SpA,RATING: HOLD3.38,RATING: BUY4.00,RATING: HOLD3.00,64.75B,7.20%,A+,C,A+,C,-RATING: NOT COVERED
2024-02-01,top_utility,27,GWRS,"Global Water Resources, Inc.",RATING: HOLD3.35,RATING: HOLD3.00,RATING: STRONG BUY4.50,309.15M,2.33%,F,B+,D,A,A
2024-02-01,top_utility,28,ENIC,Enel Chile S.A.,RATING: HOLD3.29,RATING: BUY3.50,RATING: BUY4.00,3.88B,12.54%,A+,A+,A-,D-,B-
2024-02-01,top_utility,29,CEG,Constellation Energy Corporation,RATING: HOLD3.28,RATING: HOLD3.33,RATING: BUY4.00,41.04B,0.88%,F,A,D-,A,A-
2024-02-01,top_utility,30,PCG,PG&E Corporation,RATING: HOLD3.28,RATING: HOLD3.00,RATING: BUY4.00,35.10B,0.06%,F,B,B,C,B+
2024-02-01,top_utility,31,ETR,Entergy Corporation,RATING: HOLD3.27,RATING: BUY4.00,RATING: BUY4.10,20.95B,4.44%,B,C-,B+,B+,B+
2024-02-01,top_utility,32,ED,"Consolidated Edison, Inc.",RATING: HOLD3.23,RATING: BUY3.50,RATING: HOLD2.94,30.88B,3.62%,C-,D+,B-,B-,B+
2024-02-01,top_utility,33,NEE,"NextEra Energy, Inc.",RATING: HOLD3.23,RATING: BUY4.16,RATING: BUY4.14,118.08B,3.25%,D+,B,A-,D+,B-
2024-02-01,top_utility,34,BKH,Black Hills Corporation,RATING: HOLD3.22,RATING: BUY4.00,RATING: HOLD3.16,3.59B,4.73%,B+,F,B-,C+,A-
2024-02-01,top_utility,35,SO,The Southern Company,RATING: HOLD3.20,RATING: HOLD3.33,RATING: BUY3.90,74.50B,4.07%,D+,C-,A,B-,C
2024-02-01,top_utility,36,SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,RATING: HOLD3.19,RATING: BUY4.00,RATING: STRONG BUY4.50,11.01B,1.66%,D,A-,B+,A+,-RATING: NOT COVERED
2024-02-01,top_utility,37,ENLT,Enlight Renewable Energy Ltd,RATING: HOLD3.19,RATING: BUY4.00,RATING: BUY4.16,2.04B,-,D,A,F,A,A-
2024-02-01,top_utility,38,BIPC,Brookfield Infrastructure Corporation,RATING: HOLD3.18,RATING: BUY4.00,RATING: STRONG BUY5.00,5.26B,4.16%,A,C+,A+,B+,-RATING: NOT COVERED
2024-02-01,top_utility,39,NGG,National Grid plc,RATING: HOLD3.17,RATING: HOLD3.00,RATING: BUY4.00,47.07B,5.48%,B+,D-,A,B+,C
2024-02-01,top_utility,40,SWX,"Southwest Gas Holdings, Inc.",RATING: HOLD3.15,RATING: HOLD3.00,RATING: BUY3.66,4.33B,4.10%,C,B,D+,C+,A-
2024-02-01,top_utility,41,IDA,"IDACORP, Inc.",RATING: HOLD3.15,RATING: HOLD3.00,RATING: BUY3.57,4.54B,3.61%,D+,B,D+,D+,A-
2024-02-01,top_utility,42,EXC,Exelon Corporation,RATING: HOLD3.12,RATING: BUY4.00,RATING: HOLD3.42,34.22B,4.19%,C+,D+,B-,F,B-
