Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2023-08-01,top_healthcare,85,INMD,InMode Ltd.,3.99,4.14,4.5,3.57B,-,D+,B-,A+,A-,B
2023-08-01,top_healthcare,86,HCAT,"Health Catalyst, Inc.",3.97,3.5,4,767.39M,-,D,C+,B+,B+,A-
2023-08-01,top_healthcare,87,AIRS,"AirSculpt Technologies, Inc.",3.96,4,3.75,496.87M,-,D,B,A-,A,C+
2023-08-01,top_healthcare,88,MYO,"Myomo, Inc.",3.95,,4.5,15.02M,-,A,C,C-,B-,A
2023-08-01,top_healthcare,89,TOVX,"Theriva Biologics, Inc.",3.94,,4.5,9.98M,-,A+,A,B-,C-,A+
2023-08-01,top_healthcare,90,HCWB,HCW Biologics Inc.,3.93,,4.5,74.29M,-,C-,A+,B,B+,C
2023-08-01,top_healthcare,91,EVGN,Evogene Ltd.,3.92,4,4.5,43.56M,-,C,B-,B-,A,C
2023-08-01,top_healthcare,92,TARS,"Tarsus Pharmaceuticals, Inc.",3.9,5,4.77,614.07M,-,C-,B+,D+,A,C+
2023-08-01,top_healthcare,93,IRIX,IRIDEX Corporation,3.9,,3.5,32.33M,-,A,B-,B+,C,A+
2023-08-01,top_healthcare,94,PROF,Profound Medical Corp.,3.88,4,4.5,252.37M,-,D,C,D,A,B
2023-08-01,top_healthcare,95,BKD,Brookdale Senior Living Inc.,3.85,3,3,656.80M,-,C-,A+,B+,C+,A-
2023-08-01,top_healthcare,96,LGND,Ligand Pharmaceuticals Incorporated,3.83,4,4.33,1.17B,-,C-,B-,A+,C,A-
2023-08-01,top_healthcare,97,IRMD,IRadimed Corporation,3.83,4,4.5,552.91M,-,D,A,A,A-,B
2023-08-01,top_healthcare,98,FDMT,"4D Molecular Therapeutics, Inc.",3.82,3.5,4.37,767.74M,-,C-,C+,B-,A,B-
2023-08-01,top_healthcare,99,CELZ,"Creative Medical Technology Holdings, Inc.",3.82,,4,7.90M,-,B+,A,D+,B-,A+
2023-08-01,top_healthcare,100,RIGL,"Rigel Pharmaceuticals, Inc.",3.79,3,3.5,230.98M,-,C+,C,C,B+,B+
2023-08-01,top_utility,1,PAM,Pampa Energía S.A.,4.89,,3.44,4.50B,-,A+,A+,B,A+,A
2023-08-01,top_utility,2,ENIC,Enel Chile S.A.,4.88,4.25,3.66,4.80B,9.80%,A+,A+,A,A+,C+
2023-08-01,top_utility,3,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,4.87,,2.5,1.35B,-,A,A,D+,A+,C
2023-08-01,top_utility,4,VEOEY,Veolia Environnement SA,4.78,4,5,23.03B,6.83%,A+,B+,A,A,A+
2023-08-01,top_utility,5,CLPHY,CLP Holdings Limited,4.57,,3,20.57B,4.81%,B+,C+,B,A-,A
2023-08-01,top_utility,6,OTTR,Otter Tail Corporation,4.54,3,2.5,3.37B,2.10%,D+,A-,A-,A,A+
2023-08-01,top_utility,7,TAC,TransAlta Corporation,4.53,4.5,4.18,2.63B,1.60%,C,A+,B-,B+,A+
2023-08-01,top_utility,8,PCG,PG&E Corporation,4.02,4,4,41.43B,-,D,B,B,A,C-
2023-08-01,top_utility,9,ATO,Atmos Energy Corporation,3.95,4,3.55,17.64B,2.38%,D,C+,A,B+,A
2023-08-01,top_utility,10,CIG,Companhia Energética de Minas Gerais,3.86,3,3,6.76B,-,A+,B-,A-,A,C
2023-08-01,top_utility,11,ED,"Consolidated Edison, Inc.",3.84,4,2.62,33.14B,3.35%,C+,A+,A,B,B+
2023-08-01,top_utility,12,EIX,Edison International,3.81,4,3.4,27.96B,3.99%,B-,A+,C+,A-,C+
2023-08-01,top_utility,13,VST,Vistra Corp.,3.79,3.5,4.44,10.34B,2.81%,C,A-,C+,A,C+
2023-08-01,top_utility,14,NI,NiSource Inc.,3.75,3,4.54,11.46B,3.55%,C+,C+,C+,B-,A-
2023-08-01,top_utility,15,EXC,Exelon Corporation,3.7,3,4,41.47B,3.35%,C,C,B+,B-,B
2023-08-01,top_utility,16,CNP,"CenterPoint Energy, Inc.",3.65,3.5,4,19.00B,2.46%,D+,A-,B-,B,B+
2023-08-01,top_utility,17,ETR,Entergy Corporation,3.6,3,3.82,21.84B,4.09%,B-,C,B-,C-,B
2023-08-01,top_utility,18,AEE,Ameren Corporation,3.59,3,4.07,22.54B,2.84%,D+,C,B-,B-,B
2023-08-01,top_utility,19,ENGIY,Engie SA,3.47,4,3,40.01B,9.31%,A+,F,A+,A-,A
2023-08-01,top_utility,20,EONGY,E.ON SE,3.45,3,5,33.12B,4.34%,A-,D-,A+,A+,A+
2023-08-01,top_utility,21,ENLAY,Enel SpA,3.39,3.75,3,70.28B,6.40%,A,C,A+,A+,
2023-08-01,top_utility,22,CWCO,Consolidated Water Co. Ltd.,3.37,3.5,3.5,308.58M,1.73%,D-,A+,B+,A,A+
2023-08-01,top_utility,23,NGG,National Grid plc,3.36,4,3.5,48.83B,5.03%,B,D-,A+,B+,A
2023-08-01,top_utility,24,RWEOY,RWE Aktiengesellschaft,3.3,4,5,31.92B,2.30%,A-,F,D-,B-,A+
2023-08-01,top_utility,25,EDPFY,"EDP - Energias de Portugal, S.A.",3.26,4,5,19.76B,4.44%,B+,B+,B+,D+,A
2023-08-01,top_utility,26,CEG,Constellation Energy Corporation,3.26,4,4.16,31.06B,0.88%,F,A,D-,A,A
2023-08-01,top_utility,27,IBDSF,"Iberdrola, S.A.",3.26,3,5,80.48B,4.22%,B+,C-,A+,A-,
2023-08-01,top_utility,28,IBDRY,"Iberdrola, S.A.",3.26,,5,80.48B,4.33%,B+,D+,A+,A-,
2023-08-01,top_utility,29,RGCO,"RGC Resources, Inc.",3.24,,5,199.99M,3.91%,B-,B-,C-,C+,A+
2023-08-01,top_utility,30,PNW,Pinnacle West Capital Corporation,3.22,2,2.76,9.49B,4.11%,B-,D-,C,A-,A-
2023-08-01,top_utility,31,GWRS,"Global Water Resources, Inc.",3.22,4,4.5,308.41M,2.30%,F,B+,D-,B+,A+
2023-08-01,top_utility,32,SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,3.21,3,4,8.19B,2.23%,B+,B,B+,A+,
2023-08-01,top_utility,33,BIPC,Brookfield Infrastructure Corporation,3.19,3.5,5,5.21B,3.21%,A+,A+,F,B+,
2023-08-01,top_utility,34,FTS,Fortis Inc.,3.15,3,2.93,20.60B,3.95%,B-,D+,B-,B-,A
2023-08-01,top_utility,35,NEE,"NextEra Energy, Inc.",3.14,3.42,4.15,147.43B,2.45%,D-,B+,A-,D+,B+
2023-08-01,top_utility,36,CEPU,Central Puerto S.A.,3.1,,2.5,2.04B,2.40%,A,A-,B-,A+,D
2023-08-01,top_utility,37,FE,FirstEnergy Corp.,3.08,3,3.86,22.54B,3.97%,C+,D,B,B-,A-
2023-08-01,top_utility,38,SO,The Southern Company,3.08,3.33,3.58,78.89B,3.79%,C-,D+,A,B,C-
2023-08-01,top_utility,39,PEG,Public Service Enterprise Group Incorporated,3.07,3,3.9,31.52B,3.51%,C,D+,A-,B+,B
2023-08-01,top_utility,40,NRG,"NRG Energy, Inc.",3.06,3.66,3.36,8.68B,3.86%,A-,B,D-,B+,C+
2023-08-01,top_utility,41,DUK,Duke Energy Corporation,3.03,3.8,3.66,71.93B,4.31%,B-,C+,A,D+,C-
2023-08-01,top_utility,42,AY,Atlantica Sustainable Infrastructure plc,3.02,4.33,3.58,2.81B,7.37%,A,B-,A,F,A-
2023-08-01,top_utility,43,AEP,"American Electric Power Company, Inc.",2.96,4,3.55,44.01B,3.83%,C+,C-,B+,D,C
2023-08-01,top_utility,44,ELP,Companhia Paranaense de Energia - COPEL,2.95,3,4.66,4.75B,-,B+,C,B+,A,F
2023-08-01,top_utility,45,OGS,"ONE Gas, Inc.",2.94,3,3,4.39B,3.20%,C,D,A,B,B+
2023-08-01,top_utility,46,CMS,CMS Energy Corporation,2.94,3,3.82,17.80B,1.60%,D,B-,C,C+,B+
2023-08-01,top_utility,47,PPL,PPL Corporation,2.92,3,4.3,20.24B,3.39%,C+,C,B-,C,C
2023-08-01,top_utility,48,CDZI,Cadiz Inc.,2.91,,5,269.71M,-,C-,A-,F,A+,C+
2023-08-01,top_utility,49,AVA,Avista Corporation,2.9,3,2.16,2.95B,4.62%,B+,B-,D,D+,A-
2023-08-01,top_utility,50,DTE,DTE Energy Company,2.89,4,4.37,23.42B,3.30%,C-,D+,B+,B-,D+
2023-08-01,top_utility,51,WEC,"WEC Energy Group, Inc.",2.88,3.5,3.92,28.41B,3.35%,D+,C-,B,C-,B
2023-08-01,top_utility,52,SRE,Sempra,2.88,3,4.05,46.98B,3.13%,D+,C,C-,C-,C-
2023-08-01,top_utility,53,ES,Eversource Energy,2.87,3,3.83,25.15B,3.64%,C+,C-,B,D,B-
2023-08-01,top_utility,54,MGEE,"MGE Energy, Inc.",2.85,3,1.5,2.89B,2.04%,D-,D,C,A-,B-
2023-08-01,top_utility,55,POR,Portland General Electric Company,2.85,4,3.55,4.81B,3.85%,B,D+,D,C+,C+
2023-08-01,top_utility,56,PNM,"PNM Resources, Inc.",2.85,3,3.66,3.85B,3.18%,C,D,D+,D+,B+
2023-08-01,top_utility,57,EBR,Centrais Elétricas Brasileiras S.A. - Eletrobrás,2.85,3,5,18.76B,0.55%,C-,B+,F,B,
2023-08-01,top_utility,58,AWR,American States Water Company,2.83,3,3,3.26B,1.81%,F,B-,C,C+,A-
2023-08-01,top_utility,59,EVRG,"Evergy, Inc.",2.83,3.5,3.5,13.82B,4.01%,B,D+,B,C,C-
2023-08-01,top_utility,60,AWK,"American Water Works Company, Inc.",2.82,4,3.57,28.60B,1.82%,F,C-,D+,C,B
2023-08-01,top_utility,61,SR,Spire Inc.,2.82,3,2.87,3.34B,4.49%,B+,B,C-,D,B
2023-08-01,top_utility,62,ORA,"Ormat Technologies, Inc.",2.82,3,3.5,4.85B,0.59%,F,A-,D-,D,A-
2023-08-01,top_utility,63,BIP,Brookfield Infrastructure Partners L.P.,2.82,4,3.84,16.41B,4.21%,B-,A,A-,C+,D-
2023-08-01,top_utility,64,IDA,"IDACORP, Inc.",2.81,,3.8,5.19B,3.05%,D+,C-,D+,C,B+
2023-08-01,top_utility,65,LNT,Alliant Energy Corporation,2.8,4,3.8,13.55B,3.31%,D+,C+,C,C+,C-
2023-08-01,top_utility,66,NWE,NorthWestern Corporation,2.79,3,3.75,3.41B,4.47%,B,D,C-,B,D
2023-08-01,top_utility,67,CWEN.A,"Clearway Energy, Inc.",2.79,4.5,4.5,5.18B,6.03%,A+,A,A+,F,D
2023-08-01,top_utility,68,EBR.B,Centrais Elétricas Brasileiras S.A. - Eletrobrás,2.78,,4.5,18.76B,3.27%,B,A+,F,A-,F
2023-08-01,top_utility,69,NWN,Northwest Natural Holding Company,2.77,3,3.57,1.56B,4.48%,A-,D-,D+,D-,B
2023-08-01,top_utility,70,UTL,Unitil Corporation,2.76,,3.33,837.34M,3.05%,C+,D,C,C,B-
2023-08-01,top_utility,71,OGE,OGE Energy Corp.,2.75,4,3.4,7.20B,4.61%,B,F,C-,C-,D+
2023-08-01,top_utility,72,SSEZY,SSE plc,2.75,4,5,23.29B,5.54%,A,F,C+,B,F
2023-08-01,top_utility,73,XEL,Xcel Energy Inc.,2.74,3.5,3.53,34.69B,3.20%,C-,D+,A-,D,D-
2023-08-01,top_utility,74,BKH,Black Hills Corporation,2.73,4,2.83,4.03B,4.10%,B,F,B-,D-,B+
2023-08-01,top_utility,75,SPH,"Suburban Propane Partners, L.P.",2.73,2.5,3.66,953.07M,8.66%,A+,D-,B+,D+,D-
2023-08-01,top_utility,76,AGR,"Avangrid, Inc.",2.72,3,2.8,14.49B,4.70%,A-,D,D+,D-,C-
2023-08-01,top_utility,77,ENLT,Enlight Renewable Energy Ltd,2.72,,4.4,2.20B,-,D,A,F,C-,A-
2023-08-01,top_utility,78,AES,The AES Corporation,2.71,3.5,4.25,14.52B,2.99%,C-,B,C,D-,C
2023-08-01,top_utility,79,SJW,SJW Group,2.71,,3,2.22B,2.10%,D,B-,D,C+,C
2023-08-01,top_utility,80,RNW,ReNew Energy Global Plc,2.71,3,4.57,2.35B,-,C-,B-,F,B+,D+
2023-08-01,top_utility,81,BEP,Brookfield Renewable Partners L.P.,2.69,3.2,4.06,14.33B,4.48%,C,B+,C+,C-,D-
2023-08-01,top_utility,82,AMPS,"Altus Power, Inc.",2.67,3,4.57,1.05B,-,F,A,C-,B,B-
2023-08-01,top_utility,83,CWEN,"Clearway Energy, Inc.",2.65,4.5,3.66,5.18B,5.65%,A,A,A+,F,F
2023-08-01,top_utility,84,NOVA,Sunnova Energy International Inc.,2.6,3.66,4.36,2.09B,-,D-,A-,F,D+,D+
2023-08-01,top_utility,85,CPK,Chesapeake Utilities Corporation,2.44,,3.71,2.11B,1.85%,D-,C+,B,D+,C+
2023-08-01,top_utility,86,D,"Dominion Energy, Inc.",2.43,3.66,3.35,44.72B,4.99%,A-,F,A-,F,D-
2023-08-01,top_utility,87,SWX,"Southwest Gas Holdings, Inc.",2.42,3,3.66,4.70B,3.77%,C,D-,D,B-,D+
2023-08-01,top_utility,88,AQN,Algonquin Power & Utilities Corp.,2.42,3.66,3.2,5.62B,7.08%,A,F,D,D,D
2023-08-01,top_utility,89,ALE,"ALLETE, Inc.",2.41,3,3.14,3.28B,4.64%,B,C+,C+,C-,D
2023-08-01,top_utility,90,YORW,The York Water Company,2.41,4,5,588.41M,1.95%,D,B,D-,C,B-
2023-08-01,top_utility,91,NEP,"NextEra Energy Partners, LP",2.39,4.16,4.11,5.05B,5.93%,A-,B+,D,F,B-
2023-08-01,top_utility,92,HE,"Hawaiian Electric Industries, Inc.",2.38,3,2.4,4.26B,3.65%,C+,D,D+,C,D
2023-08-01,top_utility,93,WTRG,"Essential Utilities, Inc.",2.37,3,4.18,11.14B,2.72%,D,C-,D+,D,D+
2023-08-01,top_utility,94,NJR,New Jersey Resources Corporation,2.37,3.33,3.3,4.33B,3.49%,C-,C,C,D,D+
2023-08-01,top_utility,95,DNNGY,Ørsted A/S,2.31,4,5,36.98B,2.17%,D,A-,C+,C,D-
2023-08-01,top_utility,96,NFG,National Fuel Gas Company,2.28,3,3.16,4.81B,3.67%,A-,C+,C-,D-,D
2023-08-01,top_utility,97,CWT,California Water Service Group,2.26,3,3.4,3.00B,1.96%,F,C-,D,D-,B-
2023-08-01,top_utility,98,BEPC,Brookfield Renewable Corporation,2.22,3,4,11.58B,4.20%,B-,B,C-,C-,F
2023-08-01,top_utility,99,MNTK,"Montauk Renewables, Inc.",2.03,,3,1.20B,-,D-,A,A-,D-,C
2023-08-01,top_utility,100,MSEX,Middlesex Water Company,1.98,,5,1.43B,1.52%,D-,B+,D,C+,F
2023-08-01,top_consumer_staples,1,MMMB,"MamaMancini's Holdings, Inc.",4.99,4,4,128.34M,-,C-,A+,B+,A+,A+
2023-08-01,top_consumer_staples,2,COCO,"The Vita Coco Company, Inc.",4.95,3.66,4.5,1.49B,-,D+,A+,B-,A+,A
2023-08-01,top_consumer_staples,3,AGRO,Adecoagro S.A.,4.8,3,3.42,1.16B,2.99%,A-,C-,C+,A,A+
2023-08-01,top_consumer_staples,4,COTY,Coty Inc.,4.78,4,3.73,10.22B,-,D,A,C+,A+,A+
2023-08-01,top_consumer_staples,5,TAP,Molson Coors Beverage Company,4.76,3,2.9,15.25B,2.24%,C-,C,B,A,A-
2023-08-01,top_consumer_staples,6,PFGC,Performance Food Group Company,4.75,4,4.3,9.47B,-,A-,A+,C,B-,A-
2023-08-01,top_consumer_staples,7,KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",4.72,4,3.72,17.85B,-,B,B-,B+,A-,A+
2023-08-01,top_consumer_staples,8,JAPAY,Japan Tobacco Inc.,4.71,3,2,38.96B,3.91%,B+,B+,A-,A-,A+
2023-08-01,top_consumer_staples,9,ASBFY,Associated British Foods plc,4.67,3.5,2,20.51B,2.05%,C,B,C+,A,A+
2023-08-01,top_consumer_staples,10,JRONY,"Jerónimo Martins, SGPS, S.A.",4.64,,5,17.24B,2.17%,B-,B-,A-,A-,A
2023-08-01,top_consumer_staples,11,FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",4.63,4,4,37.33B,1.67%,B-,A-,A-,A+,B-
2023-08-01,top_consumer_staples,12,MDLZ,"Mondelez International, Inc.",4.63,3.5,4.22,102.09B,2.05%,D,C+,A,B+,A-
2023-08-01,top_consumer_staples,13,SOVO,"Sovos Brands, Inc.",4.61,3,4.45,1.84B,-,D+,B+,C,A,A+
2023-08-01,top_consumer_staples,14,USFD,US Foods Holding Corp.,4.6,3,4.21,10.60B,-,A,A+,B-,A,B
2023-08-01,top_consumer_staples,15,INGR,Ingredion Incorporated,4.58,3,3.83,7.29B,2.57%,B-,B,C+,A-,A-
2023-08-01,top_consumer_staples,16,HEINY,Heineken N.V.,4.53,4,3.5,60.60B,1.75%,D+,B,A,B-,A+
2023-08-01,top_consumer_staples,17,MAKSY,Marks and Spencer Group plc,4.52,3,3,5.22B,-,A-,B,B,A+,C+
2023-08-01,top_consumer_staples,18,ABEV,Ambev S.A.,4.51,3,3.9,49.79B,4.61%,B,C-,A,B+,B+
2023-08-01,top_consumer_staples,19,PRNDY,Pernod Ricard SA,4.43,3,5,57.18B,2.19%,D,B-,A-,B+,A+
2023-08-01,top_consumer_staples,20,THS,"TreeHouse Foods, Inc.",4.36,3,4.14,2.89B,-,C,B+,C-,B-,A
2023-08-01,top_consumer_staples,21,NTCO,Natura &Co Holding S.A.,4.22,3,4,5.20B,-,C-,A,C-,A+,C+
2023-08-01,top_consumer_staples,22,KR,The Kroger Co.,4.15,4,3.78,34.83B,2.14%,B,C-,A,B-,C+
2023-08-01,top_consumer_staples,23,CLX,The Clorox Company,4.14,3.4,2.42,19.02B,3.07%,D+,A-,B+,C+,A
2023-08-01,top_consumer_staples,24,DAR,Darling Ingredients Inc.,4.12,4,4.4,11.13B,-,C-,B+,B-,B-,A-
2023-08-01,top_consumer_staples,25,UL,Unilever PLC,4.07,3.4,3.5,136.57B,3.29%,C,C,A+,B,B
2023-08-01,top_consumer_staples,26,CCEP,Coca-Cola Europacific Partners PLC,4.07,4,4.41,29.35B,2.88%,C,C,A-,A-,B
2023-08-01,top_consumer_staples,27,VGR,Vector Group Ltd.,3.97,3,4.5,2.04B,6.12%,A-,C,A,B,B
2023-08-01,top_consumer_staples,28,GO,Grocery Outlet Holding Corp.,3.96,3.33,3.53,3.29B,-,D,C,C,C+,A-
2023-08-01,top_consumer_staples,29,CCU,Compañía Cervecerías Unidas S.A.,3.96,4,3.83,3.11B,-,B,B+,D+,A,B
2023-08-01,top_consumer_staples,30,DOLE,Dole plc,3.93,4,4.33,1.26B,2.41%,B+,C,C,A,C+
2023-08-01,top_consumer_staples,31,THRN,"Thorne HealthTech, Inc.",3.86,3,5,317.70M,-,B,A+,D+,A,C
2023-08-01,top_consumer_staples,32,CHEF,"The Chefs' Warehouse, Inc.",3.85,4,4.71,1.42B,-,C+,A+,C-,C+,B+
2023-08-01,top_consumer_staples,33,YSG,Yatsen Holding Limited,3.83,4,3.75,698.83M,-,A,A,C-,C+,B
2023-08-01,top_consumer_staples,34,POST,"Post Holdings, Inc.",3.75,4,4.12,5.42B,-,C+,B-,C,C-,B+
2023-08-01,top_consumer_staples,35,TWNK,"Hostess Brands, Inc.",3.75,3,4.18,3.21B,-,C-,C-,C+,C,B+
2023-08-01,top_consumer_staples,36,WMMVY,"Wal-Mart de México, S.A.B. de C.V.",3.72,,3.66,73.42B,-,C,B+,A,B,C
2023-08-01,top_consumer_staples,37,CASY,"Casey's General Stores, Inc.",3.71,3.5,4.23,9.40B,0.60%,D,B-,B-,B+,B-
2023-08-01,top_consumer_staples,38,ELF,"e.l.f. Beauty, Inc.",3.49,3.25,4.07,6.31B,-,F,A-,B+,A+,A
2023-08-01,top_consumer_staples,39,STKH,Steakholder Foods Ltd.,3.49,,5,54.91K,-,A+,F,F,B-,B
2023-08-01,top_consumer_staples,40,CELH,"Celsius Holdings, Inc.",3.49,3.42,4.6,11.32B,-,D,A+,D,A+,A
2023-08-01,top_consumer_staples,41,WMT,Walmart Inc.,3.47,3.4,4.33,430.61B,1.41%,D,D+,A+,B+,A-
2023-08-01,top_consumer_staples,42,NATR,"Nature's Sunshine Products, Inc.",3.45,,5,267.40M,-,B+,D-,C,A+,A
2023-08-01,top_consumer_staples,43,JSAIY,J Sainsbury plc,3.44,4,2,8.46B,4.64%,A,F,B+,A,A+
2023-08-01,top_consumer_staples,44,PEP,"PepsiCo, Inc.",3.43,3.33,3.57,261.98B,2.48%,D,C,A+,B-,A-
2023-08-01,top_consumer_staples,45,SFM,"Sprouts Farmers Market, Inc.",3.41,3.5,2.53,4.01B,-,C+,D+,B-,A,A
2023-08-01,top_consumer_staples,46,TSCDY,Tesco PLC,3.4,3.5,3,23.87B,4.08%,B+,D,A-,B,A
2023-08-01,top_consumer_staples,47,KO,The Coca-Cola Company,3.4,3.5,4.24,270.19B,2.88%,D,C-,A+,C+,B+
2023-08-01,top_consumer_staples,48,MNST,Monster Beverage Corporation,3.39,3.2,4.04,60.87B,-,D-,A-,A-,B+,A-
2023-08-01,top_consumer_staples,49,KHC,The Kraft Heinz Company,3.38,4.14,3.7,44.38B,4.42%,B,D,B+,C-,A
2023-08-01,top_consumer_staples,50,GHSI,"Guardion Health Sciences, Inc.",3.38,,4,9.35M,-,A+,C,D-,B-,A-
2023-08-01,top_consumer_staples,51,CHD,"Church & Dwight Co., Inc.",3.37,3,3.1,23.90B,1.10%,F,A+,B+,B+,A
2023-08-01,top_consumer_staples,52,CL,Colgate-Palmolive Company,3.36,3,3.68,62.51B,2.51%,D-,D+,A+,C,B+
2023-08-01,top_consumer_staples,53,LSF,"Laird Superfood, Inc.",3.36,,4.33,12.40M,-,A+,A,F,C+,A+
2023-08-01,top_consumer_staples,54,BRBR,"BellRing Brands, Inc.",3.35,3,4.66,4.73B,-,D,A-,A-,A,A-
2023-08-01,top_consumer_staples,55,IPAR,"Inter Parfums, Inc.",3.34,3.5,4,4.81B,1.50%,D-,B,B-,A+,B+
2023-08-01,top_consumer_staples,56,PG,The Procter & Gamble Company,3.32,3.09,4.04,369.46B,2.37%,D,D+,A+,B,B-
2023-08-01,top_consumer_staples,57,OCDDY,Ocado Group plc,3.32,3,5,10.25B,-,D-,B+,D,A+,C
2023-08-01,top_consumer_staples,58,USNA,"USANA Health Sciences, Inc.",3.31,3,3,1.26B,-,B,C-,B,B-,A
2023-08-01,top_consumer_staples,59,ADM,Archer-Daniels-Midland Company,3.31,3.57,3.81,46.31B,1.97%,C+,F,A,B-,B+
2023-08-01,top_consumer_staples,60,CBD,Companhia Brasileira De Distribuicao,3.3,5,2.5,1.17B,-,A,A+,D-,A,C+
2023-08-01,top_consumer_staples,61,MGPI,"MGP Ingredients, Inc.",3.28,3,4.85,2.51B,0.42%,F,C-,C+,A-,A+
2023-08-01,top_consumer_staples,62,ENR,"Energizer Holdings, Inc.",3.27,3,3.8,2.57B,3.33%,C+,D+,C,B+,A-
2023-08-01,top_consumer_staples,63,PM,Philip Morris International Inc.,3.27,3.71,4.21,155.02B,5.09%,B,C-,A+,C+,B-
2023-08-01,top_consumer_staples,64,KMB,Kimberly-Clark Corporation,3.26,3.33,2.84,44.11B,3.59%,C-,D+,A,C,A-
2023-08-01,top_consumer_staples,65,CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",3.25,,5,934.52M,5.95%,B,A,D,A+,
2023-08-01,top_consumer_staples,66,LRLCY,L'Oréal S.A.,3.23,3,5,248.67B,1.42%,F,B-,A+,A-,
2023-08-01,top_consumer_staples,67,COST,Costco Wholesale Corporation,3.23,3.33,4.21,249.63B,0.66%,F,B,A+,B+,D+
2023-08-01,top_consumer_staples,68,SSDOY,"Shiseido Company, Limited",3.21,3,5,17.46B,1.29%,F,B+,B-,C,A
2023-08-01,top_consumer_staples,69,SANW,S&W Seed Company,3.2,,4.5,51.99M,-,C,D+,D+,B-,A-
2023-08-01,top_consumer_staples,70,BTI,British American Tobacco p.l.c.,3.19,4.28,4.75,75.88B,8.04%,A,D,A+,D+,C
2023-08-01,top_consumer_staples,71,BG,Bunge Limited,3.18,4,4.2,16.32B,2.31%,B+,F,D+,A-,C-
2023-08-01,top_consumer_staples,72,LW,"Lamb Weston Holdings, Inc.",3.18,3,3.75,14.87B,1.03%,D-,B+,B+,B,B+
2023-08-01,top_consumer_staples,73,MO,"Altria Group, Inc.",3.17,3.84,3.38,81.20B,8.27%,A,D,A+,C,D
2023-08-01,top_consumer_staples,74,AKO.B,Embotelladora Andina S.A.,3.15,3,4.33,2.34B,6.35%,A,B,C+,A+,F
2023-08-01,top_consumer_staples,75,K,Kellogg Company,3.15,3,3.1,23.16B,3.49%,C-,D-,B+,C-,B+
2023-08-01,top_consumer_staples,76,IMBBY,Imperial Brands PLC,3.14,3,4,21.40B,7.07%,A,B-,A-,C,
2023-08-01,top_consumer_staples,77,MKC,"McCormick & Company, Incorporated",3.14,2.5,3.06,24.10B,1.71%,F,C-,B,B,B
2023-08-01,top_consumer_staples,78,STZ,"Constellation Brands, Inc.",3.14,3.5,4.25,49.95B,1.21%,F,C-,B+,A-,B-
2023-08-01,top_consumer_staples,79,HSY,The Hershey Company,3.13,3,3.4,48.18B,1.76%,D-,C+,A,C,B
2023-08-01,top_consumer_staples,80,ADRNY,Koninklijke Ahold Delhaize N.V.,3.12,3.5,3,34.06B,3.16%,B+,D,A,A-,F
2023-08-01,top_consumer_staples,81,ANDE,"The Andersons, Inc.",3.12,4.5,4.66,1.66B,1.48%,A-,D+,B-,A+,D-
2023-08-01,top_consumer_staples,82,EPC,Edgewell Personal Care Company,3.1,4,3.6,2.02B,1.52%,C,C,C+,C-,B+
2023-08-01,top_consumer_staples,83,RBGLY,Reckitt Benckiser Group plc,3.09,4,3,54.45B,4.53%,B-,C+,A,B-,
2023-08-01,top_consumer_staples,84,CRRFY,Carrefour SA,3.09,4,5,14.46B,2.96%,A,A-,A-,B+,F
2023-08-01,top_consumer_staples,85,BUD,Anheuser-Busch InBev SA/NV,3.08,2.77,3.7,117.05B,1.40%,C-,B,A+,C+,D
2023-08-01,top_consumer_staples,86,DEO,Diageo plc,3.08,3,3.37,99.11B,2.06%,D-,C,A,C,B
2023-08-01,top_consumer_staples,87,CABGY,Carlsberg A/S,3.08,3,2.5,22.58B,2.50%,A-,D,B-,B+,C
2023-08-01,top_consumer_staples,88,NSRGY,Nestlé S.A.,3.07,3.25,3.5,329.50B,2.69%,D+,B,A+,C+,D
2023-08-01,top_consumer_staples,89,VITL,"Vital Farms, Inc.",3.07,4,4.28,467.30M,-,C,A+,C-,D+,B+
2023-08-01,top_consumer_staples,90,ACI,"Albertsons Companies, Inc.",3.04,4,3.44,12.47B,2.22%,B+,D-,B+,C,C-
2023-08-01,top_consumer_staples,91,KDP,Keurig Dr Pepper Inc.,3.02,3.25,3.66,47.40B,2.36%,D+,D+,B+,C-,C+
2023-08-01,top_consumer_staples,92,LFCR,"Lifecore Biomedical, Inc.",3.02,4.66,3.5,319.75M,-,F,C,D,A+,D
2023-08-01,top_consumer_staples,93,GIS,"General Mills, Inc.",3,3.2,3.15,44.15B,2.93%,D+,D+,A-,C-,B-
2023-08-01,top_consumer_staples,94,REYN,Reynolds Consumer Products Inc.,3,3,3.44,5.80B,3.33%,C-,D-,C+,C-,B
2023-08-01,top_consumer_staples,95,SMPL,The Simply Good Foods Company,2.99,3.5,4.53,3.79B,-,D+,C+,B,B,C+
