Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2023-11-01,top_value,17,CIVI,"Civitas Resources, Inc.",RATING: STRONG BUY4.77,RATING: STRONG BUY5.00,RATING: STRONG BUY4.60,7.22B,2.60%,A,A,A-,B,B+
2023-11-01,top_value,18,TSLX,"Sixth Street Specialty Lending, Inc.",RATING: STRONG BUY4.74,RATING: HOLD3.40,RATING: BUY4.25,1.80B,8.86%,A,A+,A-,A-,B+
2023-11-01,top_value,19,ICAGY,International Consolidated Airlines Group S.A.,RATING: STRONG BUY4.73,RATING: BUY4.00,RATING: STRONG BUY5.00,9.15B,-,A+,B+,A+,B-,A
2023-11-01,top_value,20,VEOEY,Veolia Environnement SA,RATING: STRONG BUY4.72,RATING: STRONG BUY4.50,RATING: HOLD3.00,20.29B,7.83%,A+,A,A,B,A
2023-11-01,top_value,21,FSK,FS KKR Capital Corp,RATING: STRONG BUY4.72,RATING: BUY4.00,RATING: BUY3.72,5.55B,12.77%,A+,C-,A+,B+,B+
2023-11-01,top_value,22,OBDC,Blue Owl Capital Corporation,RATING: STRONG BUY4.70,RATING: BUY3.83,RATING: BUY4.33,5.45B,9.44%,A,A-,A,A-,B+
2023-11-01,top_value,23,ADNT,Adient plc,RATING: STRONG BUY4.69,RATING: HOLD3.00,RATING: HOLD3.45,3.36B,-,A,A+,C,C+,A
2023-11-01,top_value,24,IMBBY,Imperial Brands PLC,RATING: STRONG BUY4.63,RATING: HOLD3.00,RATING: BUY4.00,19.69B,7.68%,A,C+,A-,B-,A
2023-11-01,top_value,25,AEL,American Equity Investment Life Holding Company,RATING: STRONG BUY4.62,RATING: BUY4.00,RATING: HOLD3.00,4.22B,0.67%,A+,A,A-,A,C-
2023-11-01,top_value,26,CIB,Bancolombia S.A.,RATING: STRONG BUY4.59,RATING: BUY4.00,RATING: HOLD3.30,6.88B,10.09%,A+,A+,B+,B,B
2023-11-01,top_value,27,EURN,Euronav NV,RATING: STRONG BUY4.56,RATING: BUY3.66,RATING: BUY3.70,3.64B,14.67%,A,A+,B,C+,C-
2023-11-01,top_value,28,VEON,VEON Ltd.,RATING: STRONG BUY4.53,RATING: HOLD3.00,RATING: STRONG BUY5.00,1.19B,-,A+,A-,A,A,B
2023-11-01,top_value,29,FINV,FinVolution Group,RATING: STRONG BUY4.52,RATING: BUY3.50,RATING: STRONG BUY4.71,1.36B,4.43%,A+,B+,A,B-,C
2023-11-01,top_value,30,GSBD,Goldman Sachs BDC,RATING: BUY4.44,RATING: STRONG BUY4.50,RATING: HOLD3.00,1.60B,12.35%,A+,C-,A,B,B
2023-11-01,top_value,31,UMC,United Microelectronics Corporation,RATING: BUY4.19,RATING: BUY3.50,RATING: HOLD3.40,19.21B,7.46%,A,A,B+,B,C+
2023-11-01,top_value,32,GBOOY,"Grupo Financiero Banorte, S.A.B. de C.V.",RATING: BUY4.18,RATING: BUY4.00,RATING: STRONG BUY5.00,25.04B,11.45%,A,B+,A,B+,C+
2023-11-01,top_value,33,GCMG,"Grosvenor Capital Management, L.P.",RATING: BUY4.01,-RATING: NOT COVERED,RATING: BUY4.00,1.56B,5.21%,A,B-,B,B+,B-
2023-11-01,top_value,34,MOMO,Hello Group Inc.,RATING: BUY3.81,RATING: BUY3.50,RATING: BUY4.15,1.36B,-,A+,B-,C,C,C-
2023-11-01,top_value,35,CPA,"Copa Holdings, S.A.",RATING: BUY3.73,RATING: BUY3.66,RATING: STRONG BUY4.57,3.73B,2.82%,A,A+,A-,C,C
2023-11-01,top_value,36,AKO.B,Embotelladora Andina S.A.,RATING: BUY3.72,RATING: HOLD3.00,RATING: BUY3.50,1.90B,8.36%,A,B,B-,C+,B-
2023-11-01,top_healthcare,1,LIAN,LianBio,RATING: STRONG BUY4.99,-RATING: NOT COVERED,RATING: BUY4.33,431.89M,-,B-,C-,B-,A+,A
2023-11-01,top_healthcare,2,ORTX,Orchard Therapeutics plc,RATING: STRONG BUY4.99,RATING: HOLD3.00,RATING: HOLD3.00,367.78M,-,D+,A-,D,A+,A
2023-11-01,top_healthcare,3,EPIX,ESSA Pharma Inc.,RATING: STRONG BUY4.98,-RATING: NOT COVERED,RATING: STRONG BUY4.75,264.61M,-,B-,C-,B,A+,A-
2023-11-01,top_healthcare,4,TCRX,"TScan Therapeutics, Inc.",RATING: STRONG BUY4.96,RATING: HOLD3.00,RATING: BUY4.40,195.10M,-,C,A-,B,A+,A+
2023-11-01,top_healthcare,5,NPCE,"NeuroPace, Inc.",RATING: STRONG BUY4.95,RATING: HOLD3.00,RATING: BUY4.00,185.41M,-,C-,C,C+,A+,A
2023-11-01,top_healthcare,6,BWAY,BrainsWay Ltd.,RATING: STRONG BUY4.93,RATING: STRONG BUY5.00,RATING: STRONG BUY4.60,66.72M,-,B-,B,B-,A+,B+
2023-11-01,top_healthcare,7,MLTX,MoonLake Immunotherapeutics,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY4.50,2.74B,-,C,A+,C+,A+,B
2023-11-01,top_healthcare,8,TPST,"Tempest Therapeutics, Inc.",RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: STRONG BUY4.50,49.03M,-,C,A-,D,A+,B-
2023-11-01,top_healthcare,9,MCK,McKesson Corporation,RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: BUY4.26,60.25B,0.49%,C+,C-,A+,A,A+
2023-11-01,top_healthcare,10,QTRX,Quanterix Corporation,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.25,860.71M,-,C-,C+,B,A+,A
2023-11-01,top_healthcare,11,TOI,"The Oncology Institute, Inc.",RATING: STRONG BUY4.88,-RATING: NOT COVERED,RATING: STRONG BUY5.00,147.37M,-,B+,B-,B,A+,A
2023-11-01,top_healthcare,12,AUGX,"Augmedix, Inc.",RATING: STRONG BUY4.87,RATING: STRONG BUY4.50,RATING: STRONG BUY4.75,198.65M,-,D+,B+,C,A+,B+
2023-11-01,top_healthcare,13,HCM,HUTCHMED (China) Limited,RATING: STRONG BUY4.87,RATING: BUY3.50,RATING: BUY4.40,3.39B,-,D+,B+,B+,A+,A-
2023-11-01,top_healthcare,14,CNTB,Connect Biopharma Holdings Limited,RATING: STRONG BUY4.85,-RATING: NOT COVERED,RATING: STRONG BUY5.00,83.16M,-,A-,C+,C,A+,A
2023-11-01,top_healthcare,15,AMGN,Amgen Inc.,RATING: STRONG BUY4.85,RATING: BUY3.71,RATING: BUY3.58,144.42B,3.09%,C-,C-,A+,A,B+
2023-11-01,top_healthcare,16,CPHRF,Cipher Pharmaceuticals Inc.,RATING: STRONG BUY4.85,-RATING: NOT COVERED,RATING: STRONG BUY4.66,82.21M,-,A,B-,A+,A,A+
2023-11-01,top_healthcare,17,ARDX,"Ardelyx, Inc.",RATING: STRONG BUY4.83,RATING: STRONG BUY4.50,RATING: STRONG BUY4.75,933.19M,-,D+,A,B,A+,A-
2023-11-01,top_healthcare,18,PNT,POINT Biopharma Global Inc.,RATING: STRONG BUY4.81,RATING: SELL2.00,RATING: BUY3.60,1.35B,-,B-,A,A+,A+,C+
2023-11-01,top_healthcare,19,KRYS,"Krystal Biotech, Inc.",RATING: STRONG BUY4.80,RATING: STRONG BUY5.00,RATING: STRONG BUY4.90,3.42B,-,C-,C,B,A+,A-
2023-11-01,top_healthcare,20,IDYA,"IDEAYA Biosciences, Inc.",RATING: STRONG BUY4.78,RATING: BUY4.00,RATING: STRONG BUY4.75,1.83B,-,D,A-,D,A+,B+
2023-11-01,top_healthcare,21,NSPR,"InspireMD, Inc.",RATING: STRONG BUY4.78,-RATING: NOT COVERED,RATING: STRONG BUY4.50,73.02M,-,C,A-,D,A+,C
2023-11-01,top_healthcare,22,CNTA,Centessa Pharmaceuticals plc,RATING: STRONG BUY4.78,RATING: BUY4.00,RATING: BUY4.16,715.91M,-,D+,C-,C-,A+,A
2023-11-01,top_healthcare,23,TNGX,"Tango Therapeutics, Inc.",RATING: STRONG BUY4.74,RATING: HOLD3.00,RATING: STRONG BUY4.60,854.60M,-,D+,C+,D,A+,B
2023-11-01,top_healthcare,24,CABA,"Cabaletta Bio, Inc.",RATING: STRONG BUY4.72,RATING: BUY4.00,RATING: STRONG BUY4.77,636.88M,-,D+,A-,B-,A+,B+
2023-11-01,top_healthcare,25,DERM,Journey Medical Corporation,RATING: STRONG BUY4.69,-RATING: NOT COVERED,RATING: STRONG BUY4.50,63.74M,-,B+,B+,C-,A+,C-
2023-11-01,top_healthcare,26,OVID,Ovid Therapeutics Inc.,RATING: STRONG BUY4.68,RATING: BUY4.00,RATING: STRONG BUY4.60,252.05M,-,D+,C-,C+,A+,A
2023-11-01,top_healthcare,27,MEDXF,Medexus Pharmaceuticals Inc.,RATING: STRONG BUY4.67,-RATING: NOT COVERED,RATING: BUY4.42,37.99M,-,A,A+,A-,A,A+
2023-11-01,top_healthcare,28,ELV,"Elevance Health, Inc.",RATING: STRONG BUY4.67,RATING: BUY4.00,RATING: STRONG BUY4.65,105.70B,1.27%,D+,C,A+,B+,B+
2023-11-01,top_healthcare,29,ICPT,"Intercept Pharmaceuticals, Inc.",RATING: STRONG BUY4.65,RATING: HOLD3.00,RATING: HOLD3.21,793.64M,-,D+,C,A-,A+,B+
2023-11-01,top_healthcare,30,BKD,Brookdale Senior Living Inc.,RATING: STRONG BUY4.65,RATING: HOLD3.00,RATING: HOLD2.50,779.25M,-,C-,A+,B+,A,A
2023-11-01,top_healthcare,31,OTSKY,"Otsuka Holdings Co., Ltd.",RATING: STRONG BUY4.65,-RATING: NOT COVERED,RATING: SELL2.00,19.65B,1.92%,C+,C,A,A,A-
2023-11-01,top_healthcare,32,CLOV,"Clover Health Investments, Corp.",RATING: STRONG BUY4.64,RATING: HOLD3.00,RATING: BUY3.50,528.50M,-,A+,A,B,B+,A-
2023-11-01,top_healthcare,33,CRNX,"Crinetics Pharmaceuticals, Inc.",RATING: STRONG BUY4.62,RATING: BUY3.66,RATING: STRONG BUY4.66,2.03B,-,D,B-,C+,A+,C+
2023-11-01,top_healthcare,34,CI,The Cigna Group,RATING: STRONG BUY4.61,RATING: BUY3.85,RATING: BUY4.00,90.90B,1.55%,C-,C-,A+,A,C+
2023-11-01,top_healthcare,35,UTHR,United Therapeutics Corporation,RATING: STRONG BUY4.59,RATING: BUY3.50,RATING: BUY4.13,10.55B,-,B+,B-,A+,B+,A
2023-11-01,top_healthcare,36,MSCLF,Satellos Bioscience Inc.,RATING: STRONG BUY4.59,-RATING: NOT COVERED,-RATING: NOT COVERED,28.05M,-,B+,A+,B,B,A-
2023-11-01,top_healthcare,37,JAZZ,Jazz Pharmaceuticals plc,RATING: STRONG BUY4.57,RATING: HOLD3.00,RATING: BUY4.31,8.34B,-,B,C,A+,B+,A+
2023-11-01,top_healthcare,38,ITGR,Integer Holdings Corporation,RATING: STRONG BUY4.56,RATING: HOLD3.00,RATING: BUY3.83,2.88B,-,C-,B-,A-,A-,A
2023-11-01,top_healthcare,39,HCWB,HCW Biologics Inc.,RATING: STRONG BUY4.54,-RATING: NOT COVERED,RATING: BUY4.00,57.48M,-,D,A+,B,B,A-
2023-11-01,top_healthcare,40,ORIC,"ORIC Pharmaceuticals, Inc.",RATING: STRONG BUY4.54,RATING: BUY4.00,RATING: STRONG BUY4.75,386.09M,-,B-,C+,C+,A,B+
2023-11-01,top_healthcare,41,MOH,"Molina Healthcare, Inc.",RATING: STRONG BUY4.53,RATING: BUY4.00,RATING: BUY3.61,19.67B,-,B,B-,A,A,B
2023-11-01,top_healthcare,42,MOR,MorphoSys AG,RATING: STRONG BUY4.53,RATING: BUY3.50,RATING: BUY4.00,1.11B,-,C+,C+,A+,A+,B
2023-11-01,top_healthcare,43,MRTX,"Mirati Therapeutics, Inc.",RATING: STRONG BUY4.51,RATING: BUY3.66,RATING: BUY3.60,3.93B,-,D,C-,C-,A,B
2023-11-01,top_healthcare,44,ACHC,"Acadia Healthcare Company, Inc.",RATING: STRONG BUY4.51,RATING: BUY4.00,RATING: BUY4.00,6.66B,-,C-,C,A-,A-,A
2023-11-01,top_healthcare,45,NUVL,"Nuvalent, Inc.",RATING: BUY4.49,RATING: HOLD3.00,RATING: BUY4.37,3.52B,-,D+,A,B-,A+,C+
2023-11-01,top_healthcare,46,FUSN,Fusion Pharmaceuticals Inc.,RATING: BUY4.49,-RATING: NOT COVERED,RATING: STRONG BUY4.81,315.32M,-,D,B+,B,A+,B-
2023-11-01,top_healthcare,47,RXST,"RxSight, Inc.",RATING: BUY4.48,RATING: BUY3.50,RATING: BUY4.33,861.51M,-,D,B+,C,A,B+
2023-11-01,top_healthcare,48,NXGL,"NEXGEL, Inc.",RATING: BUY4.47,-RATING: NOT COVERED,RATING: BUY4.00,10.88M,-,C,A,D+,A,A+
2023-11-01,top_healthcare,49,THRD,"Third Harmonic Bio, Inc.",RATING: BUY4.43,-RATING: NOT COVERED,RATING: BUY4.00,262.87M,-,B,A+,B-,A,A+
2023-11-01,top_healthcare,50,VYGR,"Voyager Therapeutics, Inc.",RATING: BUY4.40,RATING: BUY4.00,RATING: BUY4.42,294.57M,-,A+,A,A+,B,B
2023-11-01,top_healthcare,51,FEMY,Femasys Inc.,RATING: BUY4.39,-RATING: NOT COVERED,RATING: BUY4.33,23.23M,-,C-,C-,C,A+,B-
2023-11-01,top_healthcare,52,YMAB,"Y-mAbs Therapeutics, Inc.",RATING: BUY4.35,RATING: BUY4.00,RATING: BUY3.57,238.60M,-,C,C,B-,A,A
2023-11-01,top_healthcare,53,ITCI,"Intra-Cellular Therapies, Inc.",RATING: BUY4.33,RATING: BUY4.00,RATING: BUY4.42,5.29B,-,D,C+,B-,B+,A+
2023-11-01,top_healthcare,54,ALKS,Alkermes plc,RATING: BUY4.28,RATING: BUY3.50,RATING: BUY3.90,4.14B,-,B-,A+,A,B+,B+
2023-11-01,top_healthcare,55,PYXS,"Pyxis Oncology, Inc.",RATING: BUY4.27,RATING: BUY4.00,RATING: STRONG BUY4.75,77.15M,-,A-,A+,C-,B,A
2023-11-01,top_healthcare,56,LNTH,"Lantheus Holdings, Inc.",RATING: BUY4.27,RATING: HOLD3.33,RATING: STRONG BUY4.85,4.40B,-,D+,A+,B+,B,A
2023-11-01,top_healthcare,57,FRLN,Freeline Therapeutics Holdings plc,RATING: BUY4.26,-RATING: NOT COVERED,RATING: BUY4.00,29.42M,-,A+,B-,B-,A-,B-
2023-11-01,top_healthcare,58,IMMP,Immutep Limited,RATING: BUY4.23,RATING: BUY4.00,RATING: STRONG BUY4.66,232.16M,-,D+,A,B,A-,A-
2023-11-01,top_healthcare,59,CLLS,Cellectis S.A.,RATING: BUY4.22,RATING: BUY4.00,RATING: BUY4.37,160.68M,-,C-,C-,D,A+,C+
2023-11-01,top_healthcare,60,ICLR,ICON Public Limited Company,RATING: BUY4.22,RATING: HOLD3.00,RATING: STRONG BUY4.60,21.25B,-,D,B+,A-,A,C+
2023-11-01,top_healthcare,61,SERA,"Sera Prognostics, Inc.",RATING: BUY4.22,-RATING: NOT COVERED,RATING: BUY4.33,60.38M,-,B,A-,B-,B+,A
2023-11-01,top_healthcare,62,MNKD,MannKind Corporation,RATING: BUY4.20,RATING: BUY3.66,RATING: STRONG BUY4.50,1.06B,-,D,A-,B-,B+,A+
2023-11-01,top_healthcare,63,PRCT,PROCEPT BioRobotics Corporation,RATING: BUY4.19,RATING: BUY4.00,RATING: STRONG BUY4.66,1.71B,-,D+,A+,C-,B+,A
2023-11-01,top_healthcare,64,AMPH,"Amphastar Pharmaceuticals, Inc.",RATING: BUY4.18,RATING: BUY3.50,RATING: BUY4.25,2.28B,-,D+,A-,A+,A,B
2023-11-01,top_healthcare,65,ACLX,"Arcellx, Inc.",RATING: BUY4.17,RATING: BUY4.00,RATING: STRONG BUY4.76,2.16B,-,D,A-,D,A,B
2023-11-01,top_healthcare,66,INZY,"Inozyme Pharma, Inc.",RATING: BUY4.14,RATING: HOLD3.00,RATING: STRONG BUY4.57,196.30M,-,B,C+,C,B+,A
2023-11-01,top_healthcare,67,MNOV,"MediciNova, Inc.",RATING: BUY4.13,-RATING: NOT COVERED,RATING: STRONG BUY5.00,93.19M,-,B-,A+,B,B,A
2023-11-01,top_healthcare,68,ABEO,Abeona Therapeutics Inc.,RATING: BUY4.12,-RATING: NOT COVERED,RATING: STRONG BUY5.00,111.15M,-,D,A-,C-,A,B
2023-11-01,top_healthcare,69,AIM,AIM ImmunoTech Inc.,RATING: BUY4.11,-RATING: NOT COVERED,RATING: STRONG BUY4.66,24.53M,-,B,A,C+,B+,A
2023-11-01,top_healthcare,70,SELB,"Selecta Biosciences, Inc.",RATING: BUY4.11,-RATING: NOT COVERED,RATING: BUY4.33,178.48M,-,C,C,B-,B+,A-
2023-11-01,top_healthcare,71,GKOS,Glaukos Corporation,RATING: BUY4.08,RATING: BUY4.00,RATING: BUY4.00,3.12B,-,D,C+,B,A,B-
2023-11-01,top_healthcare,72,MGNX,"MacroGenics, Inc.",RATING: BUY4.05,RATING: BUY4.00,RATING: BUY4.00,328.95M,-,B,B+,B+,B+,B+
2023-11-01,top_healthcare,73,OSUR,"OraSure Technologies, Inc.",RATING: BUY4.05,RATING: HOLD3.00,RATING: HOLD3.33,413.32M,-,A,C+,A,A-,B-
2023-11-01,top_healthcare,74,RPID,"Rapid Micro Biosystems, Inc.",RATING: BUY4.03,-RATING: NOT COVERED,RATING: BUY4.33,46.14M,-,A,C,D,B,A-
2023-11-01,top_healthcare,75,CGEN,Compugen Ltd.,RATING: BUY4.01,-RATING: NOT COVERED,RATING: STRONG BUY5.00,65.56M,-,A,C,D,B,A+
2023-11-01,top_healthcare,76,HITI,High Tide Inc.,RATING: BUY4.00,RATING: STRONG BUY5.00,RATING: STRONG BUY4.60,111.24M,-,A,B+,B+,A,C+
2023-11-01,top_healthcare,77,DMAC,DiaMedica Therapeutics Inc.,RATING: BUY4.00,RATING: HOLD3.00,RATING: STRONG BUY5.00,96.39M,-,B-,A,B-,A+,C-
2023-11-01,top_healthcare,78,CRDL,Cardiol Therapeutics Inc.,RATING: BUY3.99,-RATING: NOT COVERED,RATING: STRONG BUY4.50,55.94M,-,C,A-,C,A,B
2023-11-01,top_healthcare,79,AYRWF,Ayr Wellness Inc.,RATING: BUY3.98,RATING: HOLD3.00,RATING: BUY4.37,94.22M,-,A+,C-,B+,A,C-
2023-11-01,top_healthcare,80,CVRX,"CVRx, Inc.",RATING: BUY3.97,RATING: BUY4.00,RATING: STRONG BUY4.66,366.56M,-,D,C+,C-,B+,A-
2023-11-01,top_healthcare,81,AVIR,"Atea Pharmaceuticals, Inc.",RATING: BUY3.97,RATING: HOLD3.00,RATING: HOLD2.75,272.72M,-,A-,C,D+,B-,A
2023-11-01,top_healthcare,82,TOVX,"Theriva Biologics, Inc.",RATING: BUY3.96,-RATING: NOT COVERED,RATING: STRONG BUY4.50,7.47M,-,A+,A+,C+,C-,A+
2023-11-01,top_healthcare,83,JUSHF,Jushi Holdings Inc.,RATING: BUY3.95,-RATING: NOT COVERED,RATING: STRONG BUY5.00,94.78M,-,C+,A,B,B,A
2023-11-01,top_healthcare,84,TWST,Twist Bioscience Corporation,RATING: BUY3.95,RATING: HOLD3.00,RATING: BUY4.18,1.07B,-,C,C,C+,B,A-
2023-11-01,top_healthcare,85,ZIMV,ZimVie Inc.,RATING: BUY3.93,RATING: HOLD3.00,RATING: HOLD2.50,209.10M,-,A,B,A-,C+,A-
2023-11-01,top_healthcare,86,SIBN,"SI-BONE, Inc.",RATING: BUY3.92,RATING: BUY4.00,RATING: STRONG BUY4.62,722.34M,-,D+,A-,B,B-,A-
2023-11-01,top_healthcare,87,PDEX,"Pro-Dex, Inc.",RATING: BUY3.92,-RATING: NOT COVERED,RATING: STRONG BUY5.00,63.85M,-,C+,C,A,A,C
2023-11-01,top_healthcare,88,GLYC,"GlycoMimetics, Inc.",RATING: BUY3.90,RATING: HOLD3.00,RATING: STRONG BUY4.66,86.83M,-,B-,C-,C,B+,A-
2023-11-01,top_healthcare,89,ACST,Acasti Pharma Inc.,RATING: BUY3.90,-RATING: NOT COVERED,RATING: BUY4.00,22.56M,-,A-,C-,C+,B-,A
2023-11-01,top_healthcare,90,AUPH,Aurinia Pharmaceuticals Inc.,RATING: BUY3.90,RATING: HOLD3.00,RATING: BUY4.25,1.18B,-,C-,A-,B+,B-,A
2023-11-01,top_healthcare,91,GH,"Guardant Health, Inc.",RATING: BUY3.89,RATING: HOLD3.00,RATING: STRONG BUY4.63,3.37B,-,D+,B,C,B,B+
2023-11-01,top_healthcare,92,CELZ,"Creative Medical Technology Holdings, Inc.",RATING: BUY3.88,-RATING: NOT COVERED,RATING: BUY4.00,6.65M,-,A-,C+,C-,B,A
2023-11-01,top_healthcare,93,LUCD,Lucid Diagnostics Inc.,RATING: BUY3.87,-RATING: NOT COVERED,RATING: STRONG BUY4.80,53.99M,-,D,C+,D,B,A-
2023-11-01,top_healthcare,94,OPCH,"Option Care Health, Inc.",RATING: BUY3.86,RATING: BUY4.00,RATING: STRONG BUY4.62,5.06B,-,C-,B+,A,B+,B
2023-11-01,top_healthcare,95,HLVX,"HilleVax, Inc.",RATING: BUY3.86,RATING: HOLD3.00,RATING: STRONG BUY4.75,592.82M,-,C,A+,C+,B-,B
2023-11-01,top_healthcare,96,VRNA,Verona Pharma plc,RATING: BUY3.84,RATING: BUY3.66,RATING: STRONG BUY4.71,1.22B,-,D,A,B-,B-,A+
2023-11-01,top_healthcare,97,COLL,"Collegium Pharmaceutical, Inc.",RATING: BUY3.84,RATING: BUY3.75,RATING: BUY4.33,771.10M,-,A,A,A+,B+,C+
2023-11-01,top_healthcare,98,LCTX,"Lineage Cell Therapeutics, Inc.",RATING: BUY3.84,RATING: HOLD3.00,RATING: BUY4.33,204.73M,-,D+,B,D,B,A
2023-11-01,top_healthcare,99,ALXO,ALX Oncology Holdings Inc.,RATING: BUY3.83,RATING: HOLD3.00,RATING: BUY4.42,414.47M,-,B-,B-,C-,A,B-
2023-11-01,top_healthcare,100,EWTX,"Edgewise Therapeutics, Inc.",RATING: BUY3.82,-RATING: NOT COVERED,RATING: STRONG BUY4.60,427.72M,-,B-,A+,B-,B-,A+
2023-11-01,top_utility,1,VST,Vistra Corp.,RATING: STRONG BUY4.93,RATING: BUY3.66,RATING: BUY4.44,12.86B,2.29%,C+,A,A,A+,A
2023-11-01,top_utility,2,ENIC,Enel Chile S.A.,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: BUY3.50,4.22B,10.88%,A+,A+,A,A+,A+
2023-11-01,top_utility,3,VEOEY,Veolia Environnement SA,RATING: STRONG BUY4.72,RATING: STRONG BUY4.50,RATING: HOLD3.00,20.29B,7.83%,A+,A,A,B,A
2023-11-01,top_utility,4,PAM,Pampa Energía S.A.,RATING: BUY4.42,RATING: BUY4.00,RATING: BUY3.60,5.20B,-,A-,A-,C,A,A-
2023-11-01,top_utility,5,NI,NiSource Inc.,RATING: BUY4.24,RATING: HOLD3.00,RATING: STRONG BUY4.66,10.63B,3.89%,C,C+,C,B-,A-
2023-11-01,top_utility,6,PCG,PG&E Corporation,RATING: BUY4.16,RATING: HOLD3.00,RATING: BUY4.06,33.71B,-,D,B+,B+,A-,C-
2023-11-01,top_utility,7,CNP,"CenterPoint Energy, Inc.",RATING: BUY4.15,RATING: HOLD3.00,RATING: BUY4.05,17.29B,2.74%,D+,A+,B,C+,A-
2023-11-01,top_utility,8,EXC,Exelon Corporation,RATING: BUY4.09,RATING: BUY4.00,RATING: BUY4.05,40.37B,3.49%,C-,C+,B+,B+,B
2023-11-01,top_utility,9,ETR,Entergy Corporation,RATING: BUY4.04,RATING: HOLD3.00,RATING: BUY4.00,20.76B,4.36%,B-,C,A-,B-,B+
2023-11-01,top_utility,10,SRE,Sempra,RATING: BUY4.02,RATING: BUY3.50,RATING: BUY4.11,45.59B,3.26%,D+,B,C-,B,B+
2023-11-01,top_utility,11,RNW,ReNew Energy Global Plc,RATING: BUY3.96,RATING: HOLD3.00,RATING: STRONG BUY4.57,2.07B,-,C-,C+,B-,A,B+
2023-11-01,top_utility,12,EIX,Edison International,RATING: BUY3.93,RATING: HOLD3.33,RATING: BUY3.72,24.57B,4.61%,B-,A+,B,C+,C
2023-11-01,top_utility,13,SWX,"Southwest Gas Holdings, Inc.",RATING: BUY3.92,RATING: HOLD3.00,RATING: BUY3.66,4.40B,4.03%,C,C,D,B-,A-
2023-11-01,top_utility,14,CLPHY,CLP Holdings Limited,RATING: BUY3.87,RATING: BUY4.00,RATING: HOLD3.00,19.03B,5.18%,A-,B-,A-,A-,C+
2023-11-01,top_utility,15,AEE,Ameren Corporation,RATING: BUY3.85,RATING: HOLD3.00,RATING: BUY4.07,20.64B,3.16%,D+,C+,C+,C+,A-
2023-11-01,top_utility,16,XEL,Xcel Energy Inc.,RATING: BUY3.80,RATING: BUY4.00,RATING: BUY3.56,33.68B,3.35%,C-,C,A,C+,B-
2023-11-01,top_utility,17,CWCO,Consolidated Water Co. Ltd.,RATING: HOLD3.49,RATING: HOLD3.33,RATING: STRONG BUY4.50,491.96M,1.12%,F,A+,C+,A+,A+
2023-11-01,top_utility,18,EONGY,E.ON SE,RATING: HOLD3.45,RATING: HOLD3.00,RATING: STRONG BUY5.00,31.83B,4.52%,B+,F,A+,A,A
2023-11-01,top_utility,19,CEG,Constellation Energy Corporation,RATING: HOLD3.45,RATING: BUY3.50,RATING: BUY4.16,37.65B,0.84%,F,A,F,A+,A
2023-11-01,top_utility,20,CIG,Companhia Energética de Minas Gerais - CEMIG,RATING: HOLD3.42,RATING: HOLD3.00,RATING: STRONG BUY5.00,6.28B,-,A+,D-,B+,A-,A+
2023-11-01,top_utility,21,ENLAY,Enel SpA,RATING: HOLD3.40,RATING: BUY3.66,RATING: HOLD3.00,67.11B,6.70%,A,C-,A+,A,-RATING: NOT COVERED
2023-11-01,top_utility,22,ENGIY,Engie SA,RATING: HOLD3.38,RATING: HOLD3.00,RATING: HOLD3.00,39.34B,9.54%,A+,F,A+,A,B
2023-11-01,top_utility,23,OTTR,Otter Tail Corporation,RATING: HOLD3.36,RATING: HOLD3.00,RATING: HOLD2.50,3.46B,2.08%,D,D,B,A,A+
2023-11-01,top_utility,24,ED,"Consolidated Edison, Inc.",RATING: HOLD3.34,RATING: HOLD2.50,RATING: HOLD2.82,31.09B,3.57%,C,D,B+,B,A
2023-11-01,top_utility,25,RWEOY,RWE Aktiengesellschaft,RATING: HOLD3.31,RATING: BUY3.50,RATING: STRONG BUY5.00,29.38B,2.50%,C+,F,D-,C+,A+
2023-11-01,top_utility,26,TAC,TransAlta Corporation,RATING: HOLD3.30,RATING: BUY4.00,RATING: BUY4.10,2.44B,2.06%,B+,A+,C+,D+,A
2023-11-01,top_utility,27,PEG,Public Service Enterprise Group Incorporated,RATING: HOLD3.30,RATING: HOLD3.00,RATING: BUY3.90,31.69B,3.54%,C-,D+,A,A-,A-
2023-11-01,top_utility,28,SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,RATING: HOLD3.27,RATING: BUY4.00,RATING: BUY4.33,8.50B,2.15%,C+,B+,B,A+,-RATING: NOT COVERED
2023-11-01,top_utility,29,SPH,"Suburban Propane Partners, L.P.",RATING: HOLD3.25,RATING: HOLD3.00,RATING: BUY3.66,1.13B,7.32%,A,D-,B,A+,B-
2023-11-01,top_utility,30,SO,The Southern Company,RATING: HOLD3.25,RATING: BUY4.00,RATING: BUY3.84,76.77B,3.92%,C-,D,A,A-,B
2023-11-01,top_utility,31,NRG,"NRG Energy, Inc.",RATING: HOLD3.25,RATING: BUY4.00,RATING: HOLD3.45,10.32B,3.36%,B,B+,D-,A+,D-
